step,cap_deg,raw_th_c_d,raw_th_c_p,raw_th_ny_d,raw_th_ny_p,raw_th_py_d,raw_th_py_p,raw_ix_c_d,raw_ix_c_p,raw_ix_ny_d,raw_ix_ny_p,raw_ix_py_d,raw_ix_py_p,raw_mi_c_d,raw_mi_c_p,raw_mi_ny_d,raw_mi_ny_p,raw_mi_py_d,raw_mi_py_p,raw_ri_c_d,raw_ri_c_p,raw_ri_ny_d,raw_ri_ny_p,raw_ri_py_d,raw_ri_py_p,filt_th_c_d,filt_th_c_p,filt_th_ny_d,filt_th_ny_p,filt_th_py_d,filt_th_py_p,filt_ix_c_d,filt_ix_c_p,filt_ix_ny_d,filt_ix_ny_p,filt_ix_py_d,filt_ix_py_p,filt_mi_c_d,filt_mi_c_p,filt_mi_ny_d,filt_mi_ny_p,filt_mi_py_d,filt_mi_py_p,filt_ri_c_d,filt_ri_c_p,filt_ri_ny_d,filt_ri_ny_p,filt_ri_py_d,filt_ri_py_p,lvl_th_c_d,lvl_th_c_p,lvl_th_ny_d,lvl_th_ny_p,lvl_th_py_d,lvl_th_py_p,lvl_ix_c_d,lvl_ix_c_p,lvl_ix_ny_d,lvl_ix_ny_p,lvl_ix_py_d,lvl_ix_py_p,lvl_mi_c_d,lvl_mi_c_p,lvl_mi_ny_d,lvl_mi_ny_p,lvl_mi_py_d,lvl_mi_py_p,lvl_ri_c_d,lvl_ri_c_p,lvl_ri_ny_d,lvl_ri_ny_p,lvl_ri_py_d,lvl_ri_py_p,tot_th,tot_ix,tot_mi,tot_ri
207,176.896,0.00000,0.00171,0.00000,10.45312,0.00000,1.66920,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.30303,0.00356,0.00000,0.19751,0.00000,0.51426,0.00000,1.94067,0.00000,0.00000,5.42537,3.01613,0.23877,0.00421,1.65163,4.21778,0.00000,1.20158,0.52918,0.00657,0.03531,0.00010,0.00000,0.00000,0.22564,0.00205,0.11944,0.23084,0.08644,0.55858,0.00000,1.17526,0.00000,0.00000,2.63927,1.72418,0,0,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,12.12403,0.00000,1.01836,10.38216
208,179.261,0.00000,0.00187,0.00000,12.03028,0.00000,1.87532,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.13607,0.15366,0.00000,0.62328,0.00000,0.20348,0.00000,3.83379,0.00000,0.00000,0.00000,3.16367,0.16714,0.00350,1.15614,6.56153,0.00000,1.40370,0.37042,0.00460,0.02472,0.00007,0.00000,0.00000,0.19877,0.04753,0.08361,0.34857,0.06050,0.45205,0.00000,1.97282,0.00000,0.00000,1.84749,2.15603,0,0,1,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,13.90747,0.00000,1.11650,6.99746
209,180.000,0.00000,0.00103,0.89214,0.72561,0.00000,0.47388,1.87362,0.07152,0.03425,0.02650,0.00000,0.00000,0.11757,0.00191,0.00000,0.10627,0.01463,0.13977,0.00000,0.43654,0.00000,0.00000,0.43382,0.42654,0.11700,0.00276,1.07694,4.81075,0.00000,1.12476,0.82138,0.02468,0.02758,0.00800,0.00000,0.00000,0.17441,0.03385,0.05853,0.27588,0.04674,0.35837,0.00000,1.51194,0.00000,0.00000,1.42339,1.63718,0,0,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2.09266,2.00590,0.38014,1.29690
210,180.000,0.00000,0.00065,0.67135,0.51716,0.00000,0.31283,0.01319,0.00033,0.00023,0.00009,0.00000,0.00000,0.18948,0.00110,0.00000,0.18794,0.09481,0.39615,0.00000,0.36681,0.00000,0.00000,0.36353,0.35074,0.08190,0.00213,0.95526,3.52268,0.00000,0.88118,0.57892,0.01737,0.01937,0.00563,0.00000,0.00000,0.17893,0.02402,0.04097,0.24950,0.06116,0.36970,0.00000,1.16840,0.00000,0.00000,1.10543,1.25125,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1.50198,0.01383,0.86948,1.08108
211,180.000,0.12131,0.00075,0.69606,0.59662,0.00000,0.30219,0.01538,0.00021,0.00021,0.00004,0.00000,0.00000,0.09623,0.00034,0.00000,0.13692,0.20392,0.42926,0.00000,0.44785,0.00000,0.00000,0.50818,0.42047,0.09372,0.00171,0.87750,2.64486,0.00000,0.70748,0.40986,0.01222,0.01363,0.00395,0.00000,0.00000,0.15412,0.01692,0.02868,0.21573,0.10399,0.38757,0.00000,0.95223,0.00000,0.00000,0.92626,1.00201,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.71692,0.01584,0.86668,1.37650
212,180.000,0.10742,0.00122,0.66444,0.61248,0.00000,0.34690,0.02788,0.00016,0.00030,0.00002,0.00000,0.00000,0.06336,0.00007,0.00000,0.07294,0.41687,0.32613,0.00000,0.59080,0.00000,0.00000,0.65018,0.52329,0.09783,0.00157,0.81358,2.03514,0.00000,0.59931,0.29527,0.00861,0.00963,0.00277,0.00000,0.00000,0.12689,0.01186,0.02007,0.17289,0.19785,0.36914,0.00000,0.84381,0.00000,0.00000,0.84343,0.85840,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73245,0.02836,0.87937,1.76427
213,180.000,0.13645,0.00239,0.94249,0.89578,0.00000,0.53800,0.59787,0.00161,0.00482,0.00017,0.00000,0.00000,0.06335,0.00002,0.00000,0.06663,1.60529,0.39207,0.00000,0.66121,0.00000,0.00000,0.71561,0.56775,0.10942,0.00181,0.85225,1.69333,0.00000,0.58091,0.38605,0.00651,0.00818,0.00199,0.00000,0.00000,0.10783,0.00831,0.01405,0.14101,0.62009,0.37602,0.00000,0.78903,0.00000,0.00000,0.80509,0.77120,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.51510,0.60447,2.12736,1.94456
214,180.000,0.17902,0.00362,1.26373,1.23546,0.00000,0.72352,0.21303,0.00045,0.00169,0.00005,0.00000,0.00000,0.09197,0.00002,0.00000,0.07970,2.45388,0.46614,0.00000,0.58717,0.00000,0.00000,0.65451,0.49517,0.13030,0.00236,0.97570,1.55597,0.00000,0.62369,0.33414,0.00469,0.00623,0.00141,0.00000,0.00000,0.10307,0.00582,0.00984,0.12262,1.17023,0.40305,0.00000,0.72847,0.00000,0.00000,0.75991,0.68839,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3.40534,0.21521,3.09172,1.73684
215,180.000,0.20514,0.00346,1.45972,1.42452,0.00000,0.76211,1.45090,0.00340,0.01124,0.00036,0.00000,0.00000,0.05217,0.00001,0.00000,0.03994,1.16287,0.22539,0.00000,0.59849,0.00000,0.00000,0.69227,0.50400,0.15275,0.00269,1.12090,1.51654,0.00000,0.66522,0.66917,0.00430,0.00774,0.00109,0.00000,0.00000,0.08780,0.00408,0.00689,0.09781,1.16802,0.34976,0.00000,0.68947,0.00000,0.00000,0.73962,0.63308,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3.85495,1.46590,1.48038,1.79476
216,180.000,0.19073,0.00268,1.16493,1.18799,0.00000,0.57376,2.97716,0.00814,0.03186,0.00130,0.00000,0.00000,0.11056,0.00002,0.00000,0.10726,2.79734,0.45595,0.00000,1.03407,0.00000,0.00000,1.18080,0.82393,0.16414,0.00268,1.13411,1.41797,0.00000,0.63778,1.36156,0.00545,0.01497,0.00116,0.00000,0.00000,0.09463,0.00286,0.00482,0.10065,1.65682,0.38161,0.00000,0.79285,0.00000,0.00000,0.87197,0.69033,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3.12008,3.01846,3.47113,3.03879
217,180.000,0.22185,0.00211,1.11240,1.11938,0.00000,0.48401,3.06035,0.00769,0.03719,0.00117,0.00000,0.00000,0.11576,0.00003,0.00000,0.15608,2.22873,0.38807,0.00000,0.92444,0.00000,0.00000,0.91365,0.69425,0.18146,0.00251,1.12760,1.32839,0.00000,0.59165,1.87120,0.00613,0.02164,0.00116,0.00000,0.00000,0.10097,0.00201,0.00337,0.11728,1.82839,0.38355,0.00000,0.83233,0.00000,0.00000,0.88448,0.69151,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2.93975,3.10640,2.88867,2.53233
218,180.000,0.55383,0.00261,0.00000,2.23052,0.00000,0.74039,3.56474,0.01202,0.05095,0.00220,0.00000,0.00000,0.27726,0.00004,0.00000,0.20492,2.09821,0.38122,0.00000,0.89267,0.00000,0.00000,0.79398,0.69764,0.29317,0.00254,0.78932,1.59903,0.00000,0.63627,2.37926,0.00789,0.03043,0.00147,0.00000,0.00000,0.15386,0.00142,0.00236,0.14357,1.90934,0.38285,0.00000,0.85043,0.00000,0.00000,0.85733,0.69335,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3.52735,3.62991,2.96165,2.38429
219,180.000,0.51338,0.00192,0.00000,2.27872,0.00000,0.56679,3.40253,0.01419,0.05953,0.00322,0.00000,0.00000,0.22378,0.00004,0.00000,0.21444,2.11468,0.35563,0.00000,0.96374,0.00000,0.00000,0.84548,0.75655,0.35923,0.00235,0.55252,1.80294,0.00000,0.61543,2.68624,0.00978,0.03916,0.00200,0.00000,0.00000,0.17483,0.00101,0.00165,0.16483,1.97094,0.37468,0.00000,0.88442,0.00000,0.00000,0.85377,0.71231,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3.36081,3.47947,2.90858,2.56576
220,180.000,0.54697,0.00208,0.00000,2.03620,0.00000,0.55956,3.29828,0.00805,0.05193,0.00155,0.00000,0.00000,0.26042,0.00003,0.00000,0.21808,2.38578,0.26395,0.00000,0.84408,0.00000,0.00000,0.76267,0.64808,0.41555,0.00227,0.38677,1.87292,0.00000,0.59867,2.86985,0.00926,0.04299,0.00186,0.00000,0.00000,0.20051,0.00071,0.00116,0.18081,2.09539,0.34146,0.00000,0.87232,0.00000,0.00000,0.82644,0.69304,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3.14481,3.35980,3.12826,2.25482
221,180.000,0.55299,0.00229,0.00000,2.08769,0.00000,0.59928,3.36464,0.00426,0.04608,0.00069,0.00000,0.00000,0.15149,0.00003,0.00000,0.22262,2.43002,0.28320,0.00000,0.81624,0.00000,0.00000,0.72444,0.64112,0.45678,0.00228,0.27074,1.93735,0.00000,0.59885,3.01829,0.00776,0.04392,0.00151,0.00000,0.00000,0.18580,0.00051,0.00081,0.19335,2.19578,0.32399,0.00000,0.85549,0.00000,0.00000,0.79584,0.67746,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3.24226,3.41567,3.08736,2.18180
222,180.000,0.67794,0.00231,0.00000,2.56217,0.00000,0.73513,3.59571,0.00368,0.04543,0.00060,0.00000,0.00000,0.10538,0.00003,0.00000,0.20617,2.30015,0.31581,0.00000,0.96311,0.00000,0.00000,0.86744,0.79450,0.52313,0.00229,0.18952,2.12479,0.00000,0.63973,3.19152,0.00654,0.04437,0.00124,0.00000,0.00000,0.16168,0.00037,0.00057,0.19720,2.22709,0.32153,0.00000,0.88778,0.00000,0.00000,0.81732,0.71258,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3.97754,3.64543,2.92755,2.62506
223,180.000,0.71010,0.00225,0.00000,2.69140,0.00000,0.75515,3.70383,0.00456,0.04988,0.00087,0.00000,0.00000,0.06434,0.00003,0.00000,0.13783,1.85842,0.34597,0.00000,0.96472,0.00000,0.00000,0.88197,0.78829,0.57922,0.00228,0.13266,2.29478,0.00000,0.67436,3.34521,0.00594,0.04602,0.00113,0.00000,0.00000,0.13247,0.00027,0.00040,0.17939,2.11649,0.32886,0.00000,0.91086,0.00000,0.00000,0.83672,0.73529,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,4.15890,3.75914,2.40658,2.63498
224,180.000,0.34599,0.00140,1.77191,1.54679,0.00000,0.57387,3.54388,0.00409,0.05078,0.00104,0.00000,0.00000,0.03627,0.00002,0.00000,0.11048,2.24052,0.28948,0.00000,0.73450,0.00000,0.00000,0.70286,0.66028,0.50925,0.00201,0.62444,2.07038,0.00000,0.64421,3.40481,0.00539,0.04745,0.00110,0.00000,0.00000,0.10361,0.00019,0.00028,0.15872,2.15370,0.31705,0.00000,0.85796,0.00000,0.00000,0.79656,0.71279,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,4.23997,3.59980,2.67677,2.09764
225,180.000,0.36966,0.00136,1.64291,1.49764,0.00000,0.54187,1.74603,0.00268,0.02385,0.00063,0.00000,0.00000,0.03284,0.00002,0.00000,0.09761,1.99980,0.30440,0.00000,0.67260,0.00000,0.00000,0.68349,0.60289,0.46737,0.00182,0.92998,1.89856,0.00000,0.61351,2.90718,0.00458,0.04037,0.00096,0.00000,0.00000,0.08238,0.00014,0.00019,0.14038,2.10753,0.31325,0.00000,0.80235,0.00000,0.00000,0.76264,0.67982,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,4.05345,1.77318,2.43467,1.95898
226,180.000,0.33265,0.00100,1.52752,1.31926,0.00000,0.45524,2.08776,0.00444,0.02968,0.00105,0.00000,0.00000,0.02958,0.00002,0.00000,0.08998,1.54958,0.28853,0.00000,0.58675,0.00000,0.00000,0.63367,0.53522,0.42696,0.00157,1.10924,1.72477,0.00000,0.56603,2.66135,0.00454,0.03716,0.00099,0.00000,0.00000,0.06654,0.00010,0.00014,0.12526,1.94015,0.30583,0.00000,0.73767,0.00000,0.00000,0.72395,0.63644,0,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3.63567,2.12293,1.95769,1.75564
227,180.000,0.34611,0.00093,1.49827,1.30312,0.00000,0.42733,1.50458,0.00392,0.02113,0.00085,0.00000,0.00000,0.03011,0.00002,0.00000,0.09094,1.65492,0.32265,0.00000,0.71996,0.00000,0.00000,0.74199,0.66347,0.40270,0.00138,1.22595,1.59827,0.00000,0.52442,2.31432,0.00435,0.03235,0.00094,0.00000,0.00000,0.05561,0.00008,0.00010,0.11497,1.85458,0.31088,0.00000,0.73236,0.00000,0.00000,0.72936,0.64455,0,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3.57576,1.53048,2.09864,2.12542
228,180.000,0.31815,0.00106,1.45982,1.31970,0.00000,0.45095,1.06287,0.00222,0.01388,0.00043,0.00000,0.00000,0.02133,0.00002,0.00000,0.07314,1.56015,0.25721,0.00000,0.88913,0.00000,0.00000,0.76009,0.81297,0.37734,0.00128,1.29611,1.51470,0.00000,0.50238,1.93888,0.00371,0.02681,0.00079,0.00000,0.00000,0.04533,0.00006,0.00007,0.10242,1.76625,0.29478,0.00000,0.77939,0.00000,0.00000,0.73858,0.69507,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3.54969,1.07940,1.91185,2.46220
229,180.000,0.30862,0.00124,1.28678,1.27787,0.00000,0.43272,0.04914,0.00009,0.00070,0.00002,0.00000,0.00000,0.03344,0.00002,0.00000,0.12070,2.59301,0.40290,0.00000,0.94167,0.00000,0.00000,0.95848,0.82541,0.35672,0.00127,1.29331,1.44365,0.00000,0.48148,1.37196,0.00263,0.01898,0.00056,0.00000,0.00000,0.04176,0.00005,0.00005,0.10790,2.01428,0.32721,0.00000,0.82807,0.00000,0.00000,0.80455,0.73417,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3.30724,0.04996,3.15007,2.72557
230,180.000,0.34798,0.00147,1.54871,1.51508,0.00000,0.51490,1.30214,0.00203,0.01717,0.00038,0.00000,0.00000,0.03746,0.00003,0.00000,0.13099,2.96410,0.42686,0.00000,0.60992,0.00000,0.00000,0.66020,0.53375,0.35410,0.00133,1.36993,1.46508,0.00000,0.49151,1.35102,0.00245,0.01844,0.00051,0.00000,0.00000,0.04047,0.00004,0.00003,0.11483,2.29922,0.35711,0.00000,0.76263,0.00000,0.00000,0.76125,0.67405,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3.92813,1.32172,3.55943,1.80387
231,180.000,0.31874,0.00122,1.43289,1.32589,0.00000,0.47658,0.91471,0.00125,0.01311,0.00028,0.00000,0.00000,0.03367,0.00003,0.00000,0.14553,2.98268,0.43820,0.00000,0.84312,0.00000,0.00000,0.91254,0.76274,0.34349,0.00130,1.38882,1.42332,0.00000,0.48703,1.22012,0.00209,0.01684,0.00044,0.00000,0.00000,0.03843,0.00004,0.00002,0.12404,2.50426,0.38144,0.00000,0.78677,0.00000,0.00000,0.80663,0.70066,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3.55532,0.92935,3.60011,2.51840
232,180.000,0.32582,0.00112,1.42101,1.26659,0.00000,0.46867,0.94932,0.00112,0.01357,0.00027,0.00000,0.00000,0.02860,0.00003,0.00000,0.13570,2.52940,0.39922,0.00000,0.95415,0.00000,0.00000,1.02616,0.88253,0.33819,0.00124,1.39848,1.37630,0.00000,0.48152,1.13888,0.00180,0.01586,0.00039,0.00000,0.00000,0.03548,0.00004,0.00002,0.12754,2.51180,0.38677,0.00000,0.83699,0.00000,0.00000,0.87249,0.75522,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3.48320,0.96429,3.09294,2.86284
233,180.000,0.33499,0.00090,1.40466,1.18141,0.00000,0.42477,0.49097,0.00065,0.00760,0.00017,0.00000,0.00000,0.04058,0.00004,0.00000,0.17581,2.88860,0.53320,0.00000,0.85260,0.00000,0.00000,0.90415,0.79771,0.33723,0.00114,1.40033,1.31783,0.00000,0.46450,0.94451,0.00145,0.01338,0.00032,0.00000,0.00000,0.03701,0.00004,0.00001,0.14202,2.62484,0.43070,0.00000,0.84167,0.00000,0.00000,0.88199,0.76796,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3.34672,0.49938,3.63823,2.55446
234,180.000,0.40966,0.00076,1.79836,1.35049,0.00000,0.46051,0.67024,0.00114,0.01113,0.00034,0.00000,0.00000,0.04097,0.00006,0.00000,0.20293,2.83708,0.60507,0.00000,0.82053,0.00000,0.00000,0.81461,0.77600,0.35896,0.00103,1.51974,1.32763,0.00000,0.46330,0.86223,0.00136,0.01270,0.00033,0.00000,0.00000,0.03820,0.00005,0.00001,0.16029,2.68851,0.48301,0.00000,0.83533,0.00000,0.00000,0.86178,0.77037,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,4.01978,0.68285,3.68611,2.41114
235,180.000,0.38499,0.00054,1.79092,1.17184,0.00000,0.43001,0.04966,0.00010,0.00081,0.00003,0.00000,0.00000,0.05126,0.00010,0.00000,0.26012,3.05210,0.82892,0.00000,0.81233,0.00000,0.00000,0.80252,0.78780,0.36677,0.00088,1.60110,1.28089,0.00000,0.45331,0.61846,0.00098,0.00914,0.00024,0.00000,0.00000,0.04212,0.00006,0.00001,0.19024,2.79759,0.58678,0.00000,0.82843,0.00000,0.00000,0.84400,0.77560,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3.77830,0.05060,4.19250,2.40264
236,180.000,0.34814,0.00040,1.62986,0.98104,0.00000,0.37151,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.05501,0.00014,0.00000,0.29350,3.21537,1.00914,0.00000,0.89696,0.00000,0.00000,0.88502,0.87625,0.36118,0.00074,1.60972,1.19094,0.00000,0.42877,0.43292,0.00069,0.00639,0.00017,0.00000,0.00000,0.04598,0.00009,0.00000,0.22122,2.92292,0.71349,0.00000,0.84899,0.00000,0.00000,0.85630,0.80580,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3.33095,0.00000,4.57316,2.65824
237,180.000,0.33230,0.00042,1.55781,0.98456,0.00000,0.35589,0.24229,0.00075,0.00411,0.00021,0.00000,0.00000,0.05573,0.00014,0.00000,0.30106,3.07572,0.99253,0.00000,0.88692,0.00000,0.00000,0.85408,0.85779,0.35252,0.00064,1.59415,1.12903,0.00000,0.40691,0.37573,0.00071,0.00571,0.00018,0.00000,0.00000,0.04891,0.00010,0.00000,0.24517,2.96876,0.79720,0.00000,0.86037,0.00000,0.00000,0.85564,0.82139,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3.23098,0.24735,4.42519,2.59879
238,180.000,0.35553,0.00052,1.57309,1.06875,0.00000,0.38485,0.28604,0.00071,0.00491,0.00021,0.00000,0.00000,0.04393,0.00012,0.00000,0.27059,2.67369,0.80498,0.00000,0.91583,0.00000,0.00000,0.91143,0.87902,0.35342,0.00061,1.58783,1.11094,0.00000,0.40029,0.34883,0.00071,0.00547,0.00019,0.00000,0.00000,0.04742,0.00011,0.00000,0.25280,2.88024,0.79953,0.00000,0.87701,0.00000,0.00000,0.87237,0.83868,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3.38275,0.29187,3.79331,2.70628
239,180.000,0.40331,0.00048,1.72001,1.11028,0.00000,0.39303,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.04926,0.00014,0.00000,0.32622,3.64633,1.03564,0.00000,0.95309,0.00000,0.00000,0.95290,0.92471,0.36839,0.00057,1.62748,1.11074,0.00000,0.39811,0.24418,0.00050,0.00383,0.00013,0.00000,0.00000,0.04797,0.00012,0.00000,0.27483,3.11007,0.87037,0.00000,0.89983,0.00000,0.00000,0.89653,0.86449,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3.62711,0.00000,5.05759,2.83071
240,180.000,0.29291,0.00041,2.07909,1.18729,0.00000,0.41886,0.85711,0.00232,0.01453,0.00071,0.00000,0.00000,0.06203,0.00022,0.00000,0.38219,3.26610,1.19769,0.00000,0.78017,0.00000,0.00000,0.76250,0.77426,0.34574,0.00052,1.76297,1.13371,0.00000,0.40434,0.42806,0.00104,0.00704,0.00031,0.00000,0.00000,0.05219,0.00015,0.00000,0.30703,3.15688,0.96856,0.00000,0.86393,0.00000,0.00000,0.85632,0.83742,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3.97855,0.87468,4.90824,2.31693
241,180.000,0.27173,0.00033,2.02471,1.02023,0.00000,0.41166,0.35748,0.00097,0.00620,0.00032,0.00000,0.00000,0.05613,0.00024,0.00000,0.40236,3.62693,1.31296,0.00000,0.81190,0.00000,0.00000,0.87147,0.88893,0.32354,0.00046,1.84149,1.09966,0.00000,0.40653,0.40689,0.00102,0.00679,0.00031,0.00000,0.00000,0.05337,0.00018,0.00000,0.33563,3.29789,1.07188,0.00000,0.84832,0.00000,0.00000,0.86087,0.85288,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,3.72866,0.36497,5.39862,2.57230
242,180.000,0.15780,0.00029,1.87415,0.91280,0.00000,0.37939,0.09923,0.00028,0.00179,0.00010,0.00000,0.00000,0.05943,0.00028,0.00000,0.43049,3.63661,1.40347,0.00000,0.70175,0.00000,0.00000,1.02387,1.04118,0.27382,0.00041,1.85129,1.04360,0.00000,0.39839,0.31459,0.00080,0.00529,0.00025,0.00000,0.00000,0.05519,0.00021,0.00000,0.36409,3.39951,1.17136,0.00000,0.80435,0.00000,0.00000,0.90977,0.90937,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,3.32442,0.10139,5.53028,2.76680
243,180.000,0.10758,0.00027,1.75624,0.85802,0.00000,0.34801,0.74234,0.00222,0.01292,0.00074,0.00000,0.00000,0.06095,0.00037,0.00000,0.43252,2.77324,1.33275,0.00000,0.58454,0.00000,0.00000,1.18363,1.20630,0.22394,0.00037,1.82277,0.98793,0.00000,0.38328,0.44291,0.00122,0.00758,0.00039,0.00000,0.00000,0.05692,0.00026,0.00000,0.38462,3.21163,1.21978,0.00000,0.73841,0.00000,0.00000,0.99193,0.99845,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,3.07011,0.75821,4.59984,2.97447
244,180.000,0.11274,0.00029,1.84834,0.93882,0.00000,0.36028,1.01232,0.00329,0.01888,0.00114,0.00000,0.00000,0.06384,0.00039,0.00000,0.44448,2.68511,1.31974,0.00000,0.78152,0.00000,0.00000,0.00000,2.01927,0.19058,0.00035,1.83044,0.97319,0.00000,0.37638,0.61374,0.00185,0.01097,0.00062,0.00000,0.00000,0.05899,0.00030,0.00000,0.40258,3.05367,1.24977,0.00000,0.75134,0.00000,0.00000,0.69435,1.30470,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,1,3.26047,1.03563,4.51356,2.80080
245,180.000,0.10128,0.00029,1.94993,0.94872,0.00000,0.38188,0.97480,0.00303,0.01803,0.00111,0.00000,0.00000,0.05754,0.00038,0.00000,0.40138,2.32967,1.19219,0.00000,0.79419,0.00000,0.00000,0.00000,2.20847,0.16379,0.00033,1.86629,0.96585,0.00000,0.37803,0.72205,0.00220,0.01309,0.00076,0.00000,0.00000,0.05856,0.00032,0.00000,0.40222,2.83647,1.23249,0.00000,0.76420,0.00000,0.00000,0.48604,1.57583,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,1,3.38211,0.99697,3.98117,3.00266
246,180.000,0.05321,0.00024,2.17362,0.93850,0.00000,0.38283,0.15403,0.00061,0.00298,0.00023,0.00000,0.00000,0.05801,0.00045,0.00000,0.47535,3.00933,1.49884,0.00000,0.62489,0.00000,0.00000,1.13707,1.16545,0.13062,0.00030,1.95849,0.95765,0.00000,0.37947,0.55165,0.00172,0.01006,0.00060,0.00000,0.00000,0.05839,0.00036,0.00000,0.42416,2.88833,1.31240,0.00000,0.72240,0.00000,0.00000,0.68135,1.45271,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,1,3.54840,0.15786,5.04198,2.92741
247,180.000,0.03438,0.00020,2.12485,0.85691,0.00000,0.35295,1.06691,0.00462,0.01952,0.00163,0.00000,0.00000,0.11169,0.00057,0.00000,0.45051,2.21732,1.39747,0.00000,0.54750,0.00000,0.00000,0.00000,2.09301,0.10174,0.00027,2.00840,0.92742,0.00000,0.37151,0.70623,0.00259,0.01289,0.00091,0.00000,0.00000,0.07438,0.00042,0.00000,0.43206,2.68703,1.33792,0.00000,0.66993,0.00000,0.00000,0.47695,1.64480,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,1,3.36928,1.09268,4.17756,2.64051
248,180.000,0.02911,0.00020,1.92799,0.84802,0.00000,0.32055,1.36489,0.00643,0.02512,0.00223,0.00000,0.00000,0.14799,0.00044,0.00000,0.37323,1.89048,1.14894,0.00000,0.68170,0.00000,0.00000,1.23829,1.27089,0.07995,0.00025,1.98427,0.90360,0.00000,0.35623,0.90383,0.00374,0.01656,0.00131,0.00000,0.00000,0.09646,0.00043,0.00000,0.41441,2.44806,1.28122,0.00000,0.67346,0.00000,0.00000,0.70535,1.53263,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,1,3.12587,1.39868,3.56108,3.19088
