step,cap_deg,priv_0,priv_1,priv_2,priv_3,priv_4,priv_5,priv_6,priv_7,priv_8,priv_9,priv_10,priv_11,priv_12,priv_13,priv_14,priv_15,priv_16,priv_17,priv_18,priv_19,priv_20,priv_21,priv_22,priv_23,priv_24,priv_25,priv_26,priv_27,priv_28,priv_29,priv_30,priv_31,priv_32,priv_33,priv_34,priv_35,priv_36,priv_37,priv_38,priv_39,priv_40,priv_41,priv_42,priv_43,priv_44,priv_45,priv_46,priv_47,priv_48,priv_49,priv_50,priv_51,priv_52,priv_53,priv_54,priv_55,priv_56,priv_57,priv_58,priv_59,prop_0,prop_1,prop_2,prop_3,prop_4,prop_5,prop_6,prop_7,prop_8,prop_9,prop_10,prop_11,prop_12,prop_13,prop_14,prop_15,prop_16,prop_17,prop_18,prop_19,prop_20,prop_21,prop_22,prop_23,prop_24,prop_25,prop_26,prop_27,prop_28,prop_29,prop_30,prop_31,prop_32,prop_33,prop_34,prop_35,prop_36,prop_37,prop_38,prop_39,prop_40,prop_41,prop_42,prop_43,prop_44,prop_45,prop_46,prop_47,prop_48,prop_49,prop_50,prop_51,prop_52,prop_53,prop_54,prop_55,prop_56,prop_57,prop_58,prop_59,prop_60,prop_61,prop_62,prop_63,prop_64,prop_65,prop_66,prop_67,prop_68,prop_69,prop_70,prop_71,prop_72,prop_73,prop_74,prop_75,targ_0,targ_1,targ_2,targ_3,targ_4,targ_5,targ_6,targ_7,targ_8,targ_9,targ_10,targ_11,targ_12,targ_13,targ_14,targ_15,targ_16,targ_17,targ_18,targ_19,targ_20,targ_21,targ_22,targ_23,targ_24,targ_25,targ_26,targ_27,targ_28,targ_29,targ_30,targ_31,targ_32,targ_33,targ_34,targ_35,targ_36,targ_37,targ_38,targ_39,targ_40,targ_41,targ_42,targ_43,targ_44,targ_45,targ_46,targ_47,targ_48,targ_49,targ_50,targ_51,targ_52,targ_53,targ_54,targ_55,targ_56,targ_57,targ_58,targ_59,targ_60,targ_61,targ_62,targ_63,targ_64
258,180.0000,-0.066979,0.341843,-0.022440,0.118446,-0.304356,-0.082396,-0.585014,-0.005486,0.424838,0.260114,0.131224,-0.379022,0.694858,0.012709,-0.470403,-0.455088,0.431723,-0.006357,-2.356012,-0.145741,1.635912,0.097905,0.078109,0.040170,-0.113270,0.007192,0.012731,-0.999892,0.001065,-0.180214,-0.154307,0.282971,3.769434,2.780487,0.085427,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.076599,0.042956,-0.220615,0.395063,2.750000,2.727175,0.596953,-2.147074,0.166226,-1.174283,-1.033888,0.261356,1.351853,-0.184782,0.443347,1.396118,-0.105646,0.316192,-0.159966,0.400511,1.229686,0.219485,-0.227023,0.439396,1.558301,-0.173747,-0.225408,-0.915351,0.827052,-0.544907,0.986216,0.386204,0.511482,0.966040,0.217198,0.982976,0.903321,0.173792,0.994425,0.950426,0.987233,0.920862,0.334534,0.976010,0.974341,0.905009,0.012495,0.984944,0.974703,0.402657,0.562125,-0.838497,0.165462,-0.922413,-0.859294,0.258391,0.976128,-0.183732,0.428965,0.984782,-0.105450,0.310950,-0.159285,0.389889,0.942384,0.217727,-0.225078,0.425393,0.999922,-0.172874,-0.223504,0.599328,0.506288,-0.295760,0.544981,-0.087749,-0.049038,0.128052,-0.424153,-0.257127,-0.198373,0.033025,0.037056,-0.010327,0.087749,0.049038,-0.128052,-0.135729,0.202871,-0.139056,-0.959731,0.424153,0.257127,0.198373,0.163818,0.170099,0.171493,0.131999,0.115412,0.100747,0.188033,0.159225,0.144539,0.100636,0.070583,0.163836,0.165109,0.125239,0.099902,0.090600,0.168833,0.170196,0.118491,0.086172,0.067985,0.716667,-0.978148,-0.207912,1.000000,-0.048102,-0.050009,0.148397,0.000000,0.000000,0.222222,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.111111,0.111111,0.000000,0.000000,0.000000,0.000000,0.000000,0.222222
259,180.0000,0.020111,0.269835,-0.052071,0.037921,-0.169474,-0.063626,0.067532,0.098550,0.237402,0.243108,0.137878,-0.348289,0.691458,0.009461,0.057886,-0.475651,0.590349,-0.005450,0.389925,-0.126843,1.480987,-0.008864,0.078724,0.039185,-0.113187,0.008905,0.008724,-0.999922,0.001092,-0.151942,-0.100027,0.287795,3.797397,5.722041,0.191632,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.076845,0.041111,-0.220544,0.396594,2.750000,2.727032,0.601818,-2.147975,0.167292,-1.177576,-1.036530,0.264302,1.351592,-0.187317,0.448000,1.395994,-0.105545,0.318379,-0.159975,0.403403,1.228181,0.219407,-0.227025,0.445783,1.557941,-0.176666,-0.225508,-0.915294,0.824308,-0.545662,0.986039,0.383165,0.509210,0.965275,0.217453,0.982507,0.901315,0.173914,0.994435,0.949744,0.987231,0.919731,0.335951,0.976027,0.974340,0.902273,0.012855,0.984435,0.974681,0.402787,0.566142,-0.838005,0.166513,-0.923680,-0.860642,0.261235,0.976071,-0.186223,0.433164,0.984761,-0.105349,0.313027,-0.159294,0.392550,0.941879,0.217651,-0.225080,0.431165,0.999917,-0.175748,-0.223601,0.599370,0.504028,-0.296905,0.546405,-0.072262,0.003608,0.069348,-0.235112,-0.149282,-0.070088,0.034444,0.037247,-0.011628,0.072262,-0.003608,-0.069348,-0.133236,0.204022,-0.138136,-0.959970,0.235112,0.149282,0.070088,0.165474,0.171566,0.172989,0.133398,0.116682,0.101580,0.189473,0.160433,0.145661,0.101458,0.070438,0.165494,0.166800,0.126965,0.101534,0.091913,0.170561,0.171959,0.120358,0.088201,0.070039,0.719444,-0.981627,-0.190809,1.000000,-0.049521,-0.050200,0.149698,0.000000,0.000000,0.222222,0.000000,0.000000,0.000000,0.111111,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.111111,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.222222
260,180.0000,0.168512,-0.053640,-0.023972,0.144160,0.233105,0.162832,-0.197421,0.196444,0.469008,0.057850,0.031336,-0.358104,0.637885,0.022133,-0.314655,-0.316947,1.227408,-0.009837,-1.745570,-0.109520,2.046780,-0.018910,0.079000,0.039232,-0.112487,0.009969,0.010391,-0.999896,0.001062,-0.009976,0.087066,0.094386,2.397651,0.816700,0.102485,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.076893,0.041516,-0.219833,0.398125,2.750000,2.729442,0.602605,-2.148353,0.168329,-1.174937,-1.034658,0.267929,1.342145,-0.179337,0.449074,1.395837,-0.105613,0.322830,-0.159504,0.407025,1.226868,0.216298,-0.227019,0.448041,1.555284,-0.178148,-0.225519,-0.916261,0.823862,-0.545978,0.985866,0.385601,0.510820,0.964321,0.226664,0.983962,0.900850,0.174068,0.994428,0.948341,0.987306,0.918303,0.337188,0.976699,0.974342,0.901297,0.015512,0.984173,0.974678,0.400581,0.566790,-0.837799,0.167535,-0.922666,-0.859688,0.264735,0.973973,-0.178378,0.434131,0.984734,-0.105417,0.317251,-0.158828,0.395879,0.941437,0.214615,-0.225074,0.433201,0.999880,-0.177208,-0.223613,0.598963,0.504796,-0.294476,0.547456,0.066191,0.086522,-0.002708,0.131272,-0.198647,0.360786,0.034034,0.035931,-0.011897,-0.066191,-0.086522,0.002708,-0.134081,0.205184,-0.140418,-0.959273,-0.131272,0.198647,-0.360786,0.165202,0.171553,0.172830,0.133592,0.117020,0.102257,0.189701,0.161038,0.146380,0.102427,0.071831,0.165215,0.166363,0.126533,0.101311,0.091894,0.170075,0.171314,0.119744,0.087585,0.069389,0.722222,-0.984808,-0.173649,1.000000,-0.049111,-0.048884,0.149967,0.000000,0.000000,0.111111,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.111111,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.222222
261,179.9996,-0.013617,-0.089392,-0.070529,-0.023235,0.223414,0.090168,0.110843,0.484391,0.820992,0.045547,-0.000012,-0.387520,0.592660,-0.011634,-0.164915,-0.238268,1.831357,-0.016138,-0.841095,0.002920,1.460508,-0.033152,0.079120,0.039886,-0.112279,0.018926,0.013627,-0.999728,0.000909,0.001555,0.095532,-0.046829,0.113082,-0.234376,-0.009981,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.075091,0.042867,-0.219553,0.399656,2.750000,2.729955,0.601528,-2.148967,0.166722,-1.170899,-1.033836,0.269835,1.338696,-0.175538,0.449915,1.396045,-0.105727,0.324338,-0.159632,0.408823,1.221250,0.225423,-0.227020,0.438145,1.555265,-0.177348,-0.225963,-0.916467,0.824472,-0.546493,0.986134,0.389324,0.511527,0.963815,0.230022,0.984633,0.900484,0.173863,0.994416,0.947862,0.987286,0.917589,0.342471,0.974700,0.974342,0.905540,0.015530,0.984315,0.974579,0.400111,0.565903,-0.837464,0.165951,-0.921101,-0.859267,0.266573,0.973185,-0.174638,0.434889,0.984770,-0.105530,0.318681,-0.158955,0.397530,0.939528,0.223518,-0.225075,0.424261,0.999879,-0.176420,-0.224045,0.599557,0.506421,-0.293095,0.546044,0.029687,0.029312,-0.075966,0.245803,0.054259,0.110325,0.033712,0.035065,-0.010838,-0.029687,-0.029312,0.075966,-0.136624,0.204801,-0.140828,-0.958936,-0.245803,-0.054259,-0.110325,0.163889,0.170277,0.171431,0.132291,0.115789,0.101374,0.188758,0.160482,0.145922,0.102138,0.072147,0.163896,0.164917,0.125108,0.099853,0.090489,0.168837,0.169954,0.118119,0.085546,0.066853,0.725000,-0.987688,-0.156435,1.000000,-0.048789,-0.048017,0.148908,0.000000,0.000000,0.222222,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.111111,0.111111,0.000000,0.000000,0.000000,0.000000,0.000000,0.222222
262,179.9997,0.028004,0.084492,0.104001,-0.108177,-0.043544,-0.079997,-0.298674,0.275639,0.354664,0.208035,0.010497,-0.359522,0.797432,0.004265,-0.484673,-0.567846,1.732857,-0.013081,-1.933685,-0.025594,1.505394,-0.017536,0.078782,0.040085,-0.112549,0.018260,0.013926,-0.999736,0.000913,-0.042914,-0.016538,0.075603,0.253295,-0.633502,-0.028568,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.074896,0.043129,-0.219826,0.401188,2.750000,2.730406,0.601795,-2.147784,0.162729,-1.172114,-1.036161,0.269449,1.340143,-0.177298,0.453911,1.396087,-0.105682,0.321438,-0.159888,0.407904,1.217983,0.236053,-0.227013,0.439488,1.556652,-0.177131,-0.226455,-0.916647,0.824321,-0.545501,0.986789,0.388204,0.509527,0.963918,0.228614,0.984324,0.898739,0.173822,0.994421,0.948782,0.987245,0.917954,0.345539,0.972269,0.974343,0.904970,0.014144,0.984353,0.974469,0.399698,0.566123,-0.838110,0.162012,-0.921573,-0.860455,0.266200,0.973517,-0.176371,0.438484,0.984777,-0.105485,0.315932,-0.159208,0.396686,0.938404,0.233866,-0.225069,0.425476,0.999900,-0.176206,-0.224524,0.599701,0.506901,-0.294485,0.544691,-0.027180,0.009983,0.066780,-0.046522,-0.033549,-0.052389,0.034416,0.034937,-0.010799,0.027180,-0.009983,-0.066780,-0.136989,0.203309,-0.139621,-0.959378,0.046522,0.033549,0.052389,0.164027,0.170132,0.171248,0.131798,0.115030,0.100276,0.188857,0.160613,0.146025,0.102074,0.071843,0.164033,0.165022,0.125037,0.099351,0.089412,0.169257,0.170350,0.118412,0.085643,0.066562,0.727778,-0.990268,-0.139173,1.000000,-0.049493,-0.047890,0.148869,0.000000,0.000000,0.222222,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.222222,0.111111,0.000000,0.000000,0.000000,0.000000,0.000000,0.222222
263,179.9998,0.069763,0.077822,0.151600,0.104934,0.066965,0.044818,-1.078320,0.314038,-0.703021,0.157916,0.025836,-0.302191,1.047889,-0.034376,-1.008902,-1.180169,2.008638,-0.015152,-1.432407,-0.168612,1.378374,-0.021279,0.078862,0.039880,-0.112437,0.018949,0.013225,-0.999733,0.000918,-0.014417,-0.012282,0.132125,0.630887,-0.150464,-0.003310,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.074828,0.042774,-0.219713,0.402719,2.750000,2.731463,0.603018,-2.145586,0.161990,-1.172749,-1.036109,0.267436,1.342022,-0.181983,0.456955,1.396068,-0.105590,0.321791,-0.160113,0.406479,1.211202,0.243582,-0.227027,0.437762,1.557999,-0.177988,-0.226747,-0.917069,0.823628,-0.543658,0.986908,0.387619,0.509572,0.964452,0.226784,0.983487,0.897400,0.173841,0.994431,0.948670,0.987209,0.918519,0.351895,0.970480,0.974340,0.905703,0.012797,0.984202,0.974403,0.398728,0.567130,-0.839307,0.161283,-0.921819,-0.860428,0.264260,0.973945,-0.180980,0.441217,0.984774,-0.105394,0.316266,-0.159430,0.395378,0.936040,0.241181,-0.225082,0.423914,0.999918,-0.177050,-0.224809,0.599327,0.506346,-0.293969,0.545897,0.028648,0.028481,0.135079,-0.087168,-0.345692,0.122765,0.034480,0.034635,-0.012363,-0.028648,-0.028481,-0.135079,-0.136138,0.204193,-0.140414,-0.959195,0.087168,0.345692,-0.122765,0.165380,0.171639,0.172713,0.133128,0.116180,0.101108,0.190344,0.162096,0.147512,0.103593,0.073089,0.165384,0.166323,0.126480,0.100709,0.090424,0.170372,0.171412,0.119486,0.086650,0.067212,0.730556,-0.992546,-0.121869,1.000000,-0.049557,-0.047588,0.150433,0.000000,0.000000,0.111111,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.111111,0.111111,0.000000,0.000000,0.000000,0.000000,0.000000,0.222222
264,179.9999,0.227827,-0.158857,0.062591,0.010601,0.212038,0.157255,-0.825568,0.509816,-0.549110,-0.051531,-0.029219,-0.288655,1.046653,-0.023116,-0.796256,-1.083072,1.927593,-0.016972,-1.458954,-0.145451,1.561940,-0.019722,0.078773,0.040011,-0.112313,0.017504,0.015114,-0.999732,0.000905,-0.008332,0.052228,-0.038551,-0.122956,0.603034,0.009458,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.075049,0.043310,-0.219589,0.404250,2.750000,2.734929,0.601601,-2.143690,0.160527,-1.170494,-1.034033,0.266187,1.335752,-0.181131,0.455938,1.395895,-0.105553,0.326886,-0.159966,0.405577,1.202882,0.252538,-0.227029,0.443101,1.554692,-0.179060,-0.226708,-0.918446,0.824431,-0.542066,0.987143,0.389696,0.511357,0.964781,0.232886,0.983641,0.897848,0.174011,0.994434,0.947047,0.987233,0.918875,0.359670,0.968281,0.974339,0.903426,0.016104,0.984012,0.974412,0.395547,0.565963,-0.840336,0.159838,-0.920943,-0.859369,0.263055,0.972504,-0.180142,0.440305,0.984744,-0.105357,0.321096,-0.159284,0.394549,0.933080,0.249862,-0.225084,0.428743,0.999870,-0.178104,-0.224771,0.598431,0.508176,-0.291773,0.546357,0.080518,0.098215,-0.013349,0.175813,-0.049353,0.410110,0.033650,0.033175,-0.012744,-0.080518,-0.098215,0.013349,-0.137536,0.204198,-0.143039,-0.958607,-0.175813,0.049353,-0.410110,0.165066,0.171607,0.172509,0.133033,0.116129,0.101315,0.190599,0.162793,0.148342,0.104702,0.074671,0.165062,0.165816,0.126026,0.100246,0.089871,0.169829,0.170682,0.118836,0.086043,0.066605,0.733333,-0.994522,-0.104528,1.000000,-0.048727,-0.046127,0.150814,0.000000,0.000000,0.111111,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.222222,0.111111,0.000000,0.000000,0.000000,0.000000,0.000000,0.222222
265,180.0000,0.055273,-0.173740,0.030257,0.130467,0.017055,0.020685,-0.904566,0.050907,0.300143,-0.077770,0.061747,-0.353417,0.797178,0.012146,-0.820537,-0.461425,0.904686,-0.010911,-2.403219,-0.020537,1.960345,-0.002933,0.078255,0.040254,-0.112503,0.018166,0.015404,-0.999716,0.000890,0.004235,-0.011474,-0.053980,1.196153,0.112294,0.002340,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.074389,0.043615,-0.219771,0.405781,2.750000,2.736749,0.598934,-2.143103,0.161431,-1.170322,-1.034608,0.263558,1.336199,-0.178655,0.454409,1.396101,-0.105642,0.326484,-0.160197,0.403564,1.197353,0.260447,-0.227023,0.435030,1.554883,-0.177778,-0.227021,-0.919164,0.825937,-0.541572,0.986998,0.389856,0.510863,0.965469,0.232452,0.984084,0.898521,0.173809,0.994425,0.947176,0.987196,0.919667,0.364824,0.966275,0.974341,0.906857,0.015913,0.984239,0.974341,0.393875,0.563762,-0.840654,0.160731,-0.920876,-0.859662,0.260518,0.972608,-0.177706,0.438931,0.984779,-0.105446,0.320714,-0.159513,0.392699,0.931077,0.257512,-0.225078,0.421437,0.999873,-0.176843,-0.225076,0.598138,0.509014,-0.291558,0.546012,0.061303,-0.001404,-0.016605,0.014061,-0.000643,0.077181,0.032879,0.032825,-0.012325,-0.061303,0.001404,0.016605,-0.138140,0.203598,-0.143515,-0.958576,-0.014061,0.000643,-0.077181,0.164359,0.171031,0.171911,0.132450,0.115534,0.100854,0.190030,0.162351,0.147950,0.104473,0.074894,0.164354,0.165081,0.125449,0.099696,0.089419,0.169042,0.169868,0.117904,0.084933,0.065327,0.736111,-0.996195,-0.087156,1.000000,-0.047956,-0.045777,0.150395,0.000000,0.000000,0.111111,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.111111,0.111111,0.000000,0.000000,0.000000,0.000000,0.000000,0.222222
266,180.0000,0.168681,0.041777,0.013354,-0.010333,-0.213989,0.020115,-0.510491,0.127653,-0.170725,0.047963,0.027499,-0.290010,1.054259,-0.012162,-0.475184,-0.766946,1.276054,-0.012382,-1.210931,-0.219270,1.771329,-0.015820,0.077970,0.039801,-0.112828,0.015635,0.012748,-0.999796,0.000972,-0.060833,-0.055651,0.005230,-0.327292,0.805057,0.012989,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.074647,0.042592,-0.220131,0.407313,2.750000,2.739279,0.598361,-2.142718,0.160098,-1.175115,-1.035532,0.265451,1.335989,-0.178799,0.455326,1.395993,-0.105540,0.327324,-0.160130,0.405325,1.193640,0.266230,-0.227023,0.441043,1.554492,-0.178924,-0.226964,-0.920158,0.826260,-0.541249,0.987212,0.385437,0.510068,0.964974,0.232655,0.984058,0.898118,0.173915,0.994436,0.946906,0.987207,0.918974,0.368279,0.964770,0.974341,0.904307,0.016304,0.984036,0.974354,0.391548,0.563289,-0.840863,0.159415,-0.922734,-0.860134,0.262345,0.972559,-0.177848,0.439755,0.984761,-0.105344,0.321510,-0.159446,0.394317,0.929715,0.263096,-0.225078,0.426883,0.999867,-0.177971,-0.225020,0.596479,0.509709,-0.293268,0.546264,-0.013904,0.028602,0.023948,-0.217430,0.035257,0.147261,0.033202,0.032710,-0.012138,0.013904,-0.028602,-0.023948,-0.136820,0.201610,-0.144006,-0.959112,0.217430,-0.035257,-0.147261,0.164251,0.170658,0.171558,0.132001,0.115043,0.100263,0.189753,0.162004,0.147557,0.103872,0.073962,0.164247,0.165003,0.125416,0.099525,0.089118,0.169205,0.170065,0.118123,0.085228,0.065776,0.738889,-0.997564,-0.069757,1.000000,-0.048279,-0.045663,0.150208,0.000000,0.000000,0.111111,0.000000,0.000000,0.000000,0.111111,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.111111,0.111111,0.000000,0.000000,0.000000,0.000000,0.000000,0.222222
267,180.0000,0.164334,0.035014,0.083867,0.103371,-0.107905,0.109963,-1.263062,-0.130500,0.498434,-0.027985,0.010979,-0.327699,0.830171,0.008049,-1.138135,-0.550206,1.019012,-0.012874,-1.874587,-0.018421,1.652390,0.008832,0.077807,0.039404,-0.113020,0.016616,0.012069,-0.999789,0.000973,-0.039109,0.022721,0.049188,0.324512,0.251449,0.004535,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.074273,0.042050,-0.220320,0.408844,2.750000,2.742224,0.598881,-2.141688,0.159707,-1.178832,-1.034142,0.263503,1.332829,-0.178096,0.454755,1.395981,-0.105595,0.329561,-0.159985,0.404022,1.188885,0.269939,-0.227023,0.432767,1.552721,-0.178467,-0.226905,-0.921306,0.825967,-0.540382,0.987274,0.382005,0.511263,0.965483,0.235728,0.984183,0.898369,0.173927,0.994430,0.946185,0.987230,0.919487,0.372695,0.963787,0.974341,0.907809,0.018075,0.984117,0.974367,0.388837,0.563719,-0.841420,0.159029,-0.924160,-0.859424,0.260464,0.971819,-0.177156,0.439242,0.984759,-0.105399,0.323628,-0.159303,0.393120,0.927954,0.266672,-0.225078,0.419384,0.999837,-0.177521,-0.224963,0.594428,0.510122,-0.293376,0.548052,0.026264,0.034618,0.085650,-0.218044,-0.194943,0.243879,0.033241,0.032244,-0.012942,-0.026264,-0.034618,-0.085650,-0.135137,0.201083,-0.146121,-0.959141,0.218044,0.194943,-0.243879,0.164870,0.171264,0.172145,0.132514,0.115444,0.100452,0.190395,0.162632,0.148175,0.104419,0.074202,0.164865,0.165601,0.126061,0.100079,0.089475,0.169798,0.170638,0.118587,0.085526,0.065746,0.741667,-0.998630,-0.052336,1.000000,-0.048318,-0.045197,0.151012,0.000000,0.000000,0.111111,0.000000,0.000000,0.000000,0.111111,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.111111,0.111111,0.000000,0.000000,0.000000,0.000000,0.000000,0.222222
268,180.0000,0.077585,0.011396,-0.047842,-0.124606,0.154460,-0.042614,-0.743231,0.469349,-0.604723,-0.260552,-0.006308,-0.285538,1.059882,-0.038492,-0.739173,-0.941429,1.821466,-0.018326,0.425256,-0.105358,1.286904,-0.027152,0.077400,0.039835,-0.112916,0.006556,0.012893,-0.999895,0.001089,-0.090211,0.006045,-0.079675,-0.275834,1.277529,0.023453,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.076027,0.042656,-0.220261,0.410375,2.750000,2.743645,0.599391,-2.141695,0.157220,-1.176533,-1.035763,0.262910,1.335166,-0.179208,0.449717,1.395941,-0.105570,0.328707,-0.159964,0.403150,1.186992,0.275995,-0.227034,0.440836,1.550478,-0.178277,-0.226971,-0.921858,0.825679,-0.540388,0.987666,0.384128,0.509870,0.965638,0.233456,0.983985,0.900570,0.173966,0.994433,0.946460,0.987233,0.919830,0.374451,0.962155,0.974338,0.904395,0.020317,0.984151,0.974352,0.387527,0.564140,-0.841416,0.156573,-0.923280,-0.860252,0.259892,0.972367,-0.178250,0.434711,0.984752,-0.105374,0.322820,-0.159282,0.392318,0.927247,0.272504,-0.225088,0.426695,0.999794,-0.177334,-0.225027,0.595041,0.511112,-0.292839,0.546750,-0.014028,0.062011,-0.051199,0.215354,0.101897,0.067539,0.033590,0.031211,-0.012553,0.014028,-0.062011,0.051199,-0.136884,0.200623,-0.145869,-0.959028,-0.215354,-0.101897,-0.067539,0.164336,0.170647,0.171382,0.131478,0.114127,0.099197,0.190204,0.162800,0.148418,0.104745,0.074840,0.164324,0.164910,0.125069,0.098779,0.087783,0.169410,0.170109,0.118065,0.084940,0.065001,0.744444,-0.999391,-0.034899,1.000000,-0.048667,-0.044163,0.150623,0.000000,0.000000,0.111111,0.000000,0.000000,0.000000,0.111111,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.111111,0.111111,0.000000,0.000000,0.000000,0.000000,0.000000,0.222222
269,180.0000,0.046867,0.146260,0.009563,0.001529,0.051677,0.084463,-0.236639,0.232825,1.284974,-0.260926,0.025362,-0.389122,0.542943,0.035615,-0.417231,0.233581,0.764996,-0.009957,-1.802902,0.033792,1.622669,0.011746,0.077285,0.040082,-0.112960,0.006926,0.011655,-0.999908,0.001095,-0.052664,0.066394,0.062879,-0.364226,-0.453797,-0.010353,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.075832,0.042637,-0.220311,0.411906,2.750000,2.744507,0.601073,-2.142018,0.155428,-1.176215,-1.034974,0.263988,1.334335,-0.172435,0.444636,1.396011,-0.105685,0.328386,-0.159679,0.404080,1.189511,0.274466,-0.227015,0.436082,1.550368,-0.177592,-0.226785,-0.922192,0.824729,-0.540660,0.987945,0.384422,0.510549,0.965357,0.234264,0.985170,0.902767,0.173897,0.994421,0.946564,0.987278,0.919464,0.372114,0.962570,0.974343,0.906413,0.020427,0.984272,0.974394,0.386733,0.565528,-0.841241,0.154803,-0.923158,-0.859849,0.260933,0.972173,-0.171582,0.430129,0.984764,-0.105489,0.322516,-0.159001,0.393173,0.928187,0.271033,-0.225070,0.422392,0.999791,-0.176660,-0.224846,0.594674,0.511644,-0.292352,0.546913,-0.014948,0.037544,0.057698,-0.039879,-0.189151,0.133008,0.034076,0.030589,-0.012621,0.014948,-0.037544,-0.057698,-0.137155,0.200502,-0.146629,-0.958899,0.039879,0.189151,-0.133008,0.164377,0.170590,0.171242,0.131221,0.113582,0.098594,0.190402,0.163163,0.148805,0.105114,0.075186,0.164362,0.164865,0.124749,0.098287,0.087029,0.169563,0.170185,0.117993,0.084588,0.064108,0.747222,-0.999848,-0.017452,1.000000,-0.049153,-0.043542,0.150691,0.000000,0.000000,0.111111,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.111111,0.111111,0.000000,0.000000,0.000000,0.000000,0.000000,0.222222
