step,cap_deg,priv_0,priv_1,priv_2,priv_3,priv_4,priv_5,priv_6,priv_7,priv_8,priv_9,priv_10,priv_11,priv_12,priv_13,priv_14,priv_15,priv_16,priv_17,priv_18,priv_19,priv_20,priv_21,priv_22,priv_23,priv_24,priv_25,priv_26,priv_27,priv_28,priv_29,priv_30,priv_31,priv_32,priv_33,priv_34,priv_35,priv_36,priv_37,priv_38,priv_39,priv_40,priv_41,priv_42,priv_43,priv_44,priv_45,priv_46,priv_47,priv_48,priv_49,priv_50,priv_51,priv_52,priv_53,priv_54,priv_55,priv_56,priv_57,priv_58,priv_59,prop_0,prop_1,prop_2,prop_3,prop_4,prop_5,prop_6,prop_7,prop_8,prop_9,prop_10,prop_11,prop_12,prop_13,prop_14,prop_15,prop_16,prop_17,prop_18,prop_19,prop_20,prop_21,prop_22,prop_23,prop_24,prop_25,prop_26,prop_27,prop_28,prop_29,prop_30,prop_31,prop_32,prop_33,prop_34,prop_35,prop_36,prop_37,prop_38,prop_39,prop_40,prop_41,prop_42,prop_43,prop_44,prop_45,prop_46,prop_47,prop_48,prop_49,prop_50,prop_51,prop_52,prop_53,prop_54,prop_55,prop_56,prop_57,prop_58,prop_59,prop_60,prop_61,prop_62,prop_63,prop_64,prop_65,prop_66,prop_67,prop_68,prop_69,prop_70,prop_71,prop_72,prop_73,prop_74,prop_75,targ_0,targ_1,targ_2,targ_3,targ_4,targ_5,targ_6,targ_7,targ_8,targ_9,targ_10,targ_11,targ_12,targ_13,targ_14,targ_15,targ_16,targ_17,targ_18,targ_19,targ_20,targ_21,targ_22,targ_23,targ_24,targ_25,targ_26,targ_27,targ_28,targ_29,targ_30,targ_31,targ_32,targ_33,targ_34,targ_35,targ_36,targ_37,targ_38,targ_39,targ_40,targ_41,targ_42,targ_43,targ_44,targ_45,targ_46,targ_47,targ_48,targ_49,targ_50,targ_51,targ_52,targ_53,targ_54,targ_55,targ_56,targ_57,targ_58,targ_59,targ_60,targ_61,targ_62,targ_63,targ_64
10,4.1550,-0.369677,0.715631,-0.382995,0.377683,0.545228,0.323267,1.683593,1.317406,0.197909,1.863954,0.128398,-0.913272,0.926080,-0.000467,0.355311,-1.291322,1.987840,1.293970,-1.571876,0.415259,0.925898,0.266230,0.063258,-0.031392,-0.136156,0.000005,0.000000,0.037146,0.999310,0.112848,0.054752,-0.000881,0.006521,0.000577,0.233783,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.063348,-0.031486,-0.250243,0.015313,3.333333,3.123722,0.329316,-2.000677,0.301925,-1.555104,-2.225487,0.282663,1.399737,-0.180095,0.131812,1.385705,-0.028694,0.327189,-0.158543,0.413865,1.135776,0.203175,0.047212,0.405936,1.605833,-0.119338,-0.221414,-0.999840,0.946264,-0.416762,0.954766,0.015692,-0.608914,0.960316,0.170226,0.983827,0.991325,0.184036,0.999588,0.946950,0.987458,0.915573,0.421429,0.979431,0.998886,0.918733,-0.035030,0.992888,0.975588,0.017870,0.323396,-0.909015,0.297358,-0.999877,-0.793236,0.278914,0.985405,-0.179123,0.131430,0.982920,-0.028690,0.321382,-0.157880,0.402151,0.906861,0.201780,0.047194,0.394879,0.999386,-0.119055,-0.219609,0.699441,0.278877,-0.567551,0.333009,-0.126028,-0.053292,0.056162,0.455377,-0.725424,0.057415,0.048066,-0.044772,0.001635,0.126028,0.053292,-0.056162,-0.036672,0.123346,0.266388,-0.955237,-0.455377,0.725424,-0.057415,0.153669,0.146123,0.146294,0.097307,0.071393,0.056672,0.174156,0.149163,0.134565,0.087060,0.054807,0.153649,0.154089,0.110666,0.081080,0.060274,0.172322,0.173259,0.120377,0.084681,0.057985,0.027778,0.173648,0.984808,0.000000,-0.063143,0.031820,0.136435,0.000000,0.000000,0.000000,0.111111,0.000000,0.222222,0.111111,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.111111
11,4.2577,-0.535972,0.343605,-0.338253,0.026352,0.679601,0.462098,3.099251,0.876928,0.345343,1.858669,-0.006976,-1.164374,0.816232,0.190674,0.169838,-0.884069,1.918729,0.892545,0.807453,0.128977,1.710620,0.290739,0.064256,-0.030566,-0.135533,-0.000004,-0.000000,0.037554,0.999295,0.048166,-0.037862,-0.000589,0.002565,0.000231,0.051734,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.064347,-0.030662,-0.249620,0.016844,3.333333,3.114756,0.337440,-2.006528,0.304021,-1.541798,-2.214984,0.291762,1.396306,-0.194686,0.167690,1.390628,-0.051565,0.329204,-0.154987,0.414508,1.116080,0.238616,0.064339,0.418520,1.608666,-0.132838,-0.216550,-0.999640,0.943605,-0.422074,0.954141,0.028995,-0.600549,0.957738,0.173607,0.981108,0.985973,0.179195,0.998671,0.946300,0.988014,0.915314,0.439207,0.971666,0.997931,0.913691,-0.037860,0.991190,0.976645,0.026834,0.331072,-0.906562,0.299359,-0.999580,-0.799588,0.287641,0.984815,-0.193459,0.166906,0.983814,-0.051542,0.323290,-0.154367,0.402740,0.898386,0.236358,0.064295,0.406409,0.999283,-0.132448,-0.214861,0.702042,0.282532,-0.563672,0.331038,-0.069770,-0.094365,-0.084738,0.568324,-0.062463,0.055329,0.049315,-0.043316,0.002301,0.069770,0.094365,0.084738,-0.042724,0.124145,0.265046,-0.955255,-0.568324,0.062463,-0.055329,0.153302,0.145548,0.145732,0.096933,0.071760,0.057046,0.173656,0.148727,0.134140,0.086624,0.054258,0.153282,0.153741,0.111087,0.081268,0.059408,0.172152,0.173111,0.120131,0.084447,0.057858,0.030556,0.190809,0.981627,0.000000,-0.064392,0.030363,0.135769,0.000000,0.000000,0.000000,0.111111,0.000000,0.111111,0.222222,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.111111
12,4.3043,-0.418255,0.024172,-0.117569,-0.005268,0.736133,0.595112,2.712531,-1.057532,1.357995,1.683057,0.102125,-0.686434,1.990723,0.473397,0.295135,-1.709780,0.210315,0.770829,0.656817,-0.433517,1.551668,0.138427,0.063554,-0.030730,-0.134151,-0.000008,-0.000000,0.038625,0.999254,-0.007146,-0.110581,-0.002771,-0.000710,-0.000066,0.194209,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.063644,-0.030827,-0.248238,0.018375,3.333333,3.106997,0.339584,-2.009523,0.305389,-1.526845,-2.202232,0.297211,1.367728,-0.200237,0.200122,1.393758,-0.067379,0.342895,-0.145437,0.416173,1.093635,0.255553,0.078886,0.427190,1.607916,-0.157799,-0.214652,-0.999402,0.942893,-0.424787,0.953730,0.043937,-0.590305,0.956157,0.201676,0.980019,0.980042,0.176115,0.997731,0.941785,0.989443,0.914643,0.459259,0.967524,0.996890,0.910134,-0.037111,0.987576,0.977051,0.034589,0.333095,-0.905293,0.300664,-0.999034,-0.807181,0.292855,0.979452,-0.198902,0.198789,0.984370,-0.067328,0.336215,-0.144925,0.404263,0.888302,0.252780,0.078804,0.414315,0.999311,-0.157145,-0.213008,0.703292,0.288410,-0.560202,0.329201,0.043092,-0.055914,-0.090502,0.600385,0.049496,0.314448,0.048675,-0.042383,0.003750,-0.043092,0.055914,0.090502,-0.049113,0.123032,0.262042,-0.955921,-0.600385,-0.049496,-0.314448,0.151566,0.143683,0.143720,0.095457,0.071612,0.057933,0.172251,0.147865,0.133433,0.085999,0.053563,0.151540,0.151864,0.109822,0.080214,0.058382,0.170661,0.171507,0.118488,0.083029,0.057280,0.033333,0.207912,0.978148,0.000000,-0.063752,0.029430,0.134320,0.000000,0.000000,0.000000,0.111111,0.000000,0.111111,0.222222,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.111111,0.000000,0.000000,0.000000,0.000000,0.111111
13,4.4272,-0.572575,-0.043840,-0.163746,-0.019855,0.873474,0.694065,2.347649,0.870596,1.348104,1.375679,0.002076,-0.642067,1.113969,0.406841,0.441063,-1.659815,0.710491,0.528940,-1.227712,-0.363371,4.085077,-0.093588,0.061347,-0.029527,-0.132032,-0.000038,-0.000002,0.050645,0.998717,-0.200196,-0.022493,0.001856,-0.011582,-0.001188,1.864898,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.061434,-0.029633,-0.246120,0.019906,3.333333,3.097122,0.339734,-2.012021,0.305133,-1.509250,-2.186859,0.313619,1.343582,-0.183411,0.226653,1.396415,-0.079065,0.358037,-0.135813,0.423262,1.070943,0.258840,0.088724,0.427048,1.600533,-0.178795,-0.217449,-0.999011,0.942843,-0.427047,0.953807,0.061507,-0.577826,0.951223,0.225264,0.983227,0.974424,0.173499,0.996876,0.936586,0.990791,0.911754,0.479297,0.966688,0.996067,0.910192,-0.029733,0.984059,0.976451,0.044456,0.333236,-0.904229,0.300420,-0.998107,-0.816160,0.308503,0.974298,-0.182384,0.224717,0.984834,-0.078983,0.350437,-0.135396,0.410737,0.877653,0.255959,0.088608,0.414186,0.999558,-0.177844,-0.215739,0.703993,0.295642,-0.557137,0.326479,0.061563,-0.090985,-0.143855,0.722570,0.149914,0.282505,0.047433,-0.041019,0.005900,-0.061563,0.090985,0.143855,-0.056255,0.120368,0.258758,-0.956761,-0.722570,-0.149914,-0.282505,0.148877,0.140862,0.140758,0.093273,0.070491,0.058035,0.169910,0.146167,0.131933,0.084664,0.052619,0.148845,0.149040,0.107734,0.078911,0.058316,0.168285,0.169024,0.116138,0.081227,0.057264,0.036111,0.224951,0.974370,0.000000,-0.062510,0.028067,0.132170,0.000000,0.000000,0.000000,0.111111,0.000000,0.111111,0.333333,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.222222,0.111111,0.000000,0.000000,0.000000,0.111111
14,5.8060,-0.768118,0.125527,-0.251944,-0.108869,0.775650,0.759096,2.811460,-0.214305,3.798755,0.973899,-0.081245,-0.556163,0.800776,0.293492,0.574889,-0.842755,2.212545,0.150630,0.508509,0.235125,0.486007,-0.065650,0.062057,-0.028482,-0.129582,-0.000006,-0.000000,0.054749,0.998500,0.092411,-0.048889,-0.001181,0.004955,0.000631,0.626255,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.062144,-0.028581,-0.243670,0.021437,3.333333,3.084433,0.341701,-2.016253,0.303847,-1.492170,-2.170322,0.325457,1.320510,-0.170989,0.245357,1.396013,-0.090404,0.359100,-0.129669,0.431977,1.057557,0.273566,0.091414,0.434139,1.591689,-0.177661,-0.219618,-0.998367,0.942186,-0.430870,0.954193,0.078546,-0.564251,0.947505,0.247681,0.985417,0.970051,0.173894,0.995916,0.936214,0.991605,0.908140,0.491002,0.962813,0.995825,0.907233,-0.020891,0.984260,0.975981,0.057129,0.335090,-0.902414,0.299193,-0.996911,-0.825603,0.319742,0.968841,-0.170157,0.242903,0.984764,-0.090281,0.351432,-0.129306,0.418667,0.871158,0.270167,0.091287,0.420629,0.999782,-0.176728,-0.217857,0.704686,0.302108,-0.554596,0.323375,0.003399,-0.171667,-0.129138,0.619973,0.136039,0.126709,0.046898,-0.038619,0.008294,-0.003399,0.171667,0.129138,-0.062920,0.117603,0.256314,-0.957347,-0.619973,-0.136039,-0.126709,0.146087,0.137954,0.137892,0.091367,0.070108,0.059384,0.167077,0.143605,0.129482,0.082539,0.051827,0.146057,0.146296,0.105808,0.077530,0.058030,0.165779,0.166564,0.113772,0.079208,0.056570,0.038889,0.241922,0.970296,0.000000,-0.061975,0.025667,0.129776,0.000000,0.000000,0.000000,0.111111,0.000000,0.111111,0.222222,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.111111,0.111111,0.000000,0.000000,0.000000,0.111111
15,6.2769,-0.609170,0.117685,-0.109379,-0.080553,0.885725,0.786419,2.534650,-0.320685,1.715503,0.832309,0.125271,-0.212829,1.959666,0.031266,0.518766,-1.146137,0.659910,0.025337,0.485648,-0.301783,0.154978,-0.020395,0.061178,-0.025816,-0.127990,0.000001,0.000000,0.062687,0.998033,-0.075628,-0.134871,0.002257,-0.005043,-0.000619,0.536628,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.061263,-0.025915,-0.242077,0.022969,3.333333,3.073296,0.343852,-2.018747,0.303329,-1.473157,-2.152232,0.324820,1.312602,-0.170092,0.261428,1.396408,-0.098713,0.361690,-0.128841,0.440014,1.049118,0.280361,0.091967,0.440737,1.584384,-0.186271,-0.221394,-0.997669,0.941463,-0.433119,0.954347,0.097485,-0.549224,0.947708,0.255335,0.985569,0.966022,0.173505,0.995132,0.935300,0.991711,0.904746,0.498336,0.960956,0.995774,0.904437,-0.013587,0.982702,0.975592,0.068243,0.337116,-0.901337,0.298699,-0.995237,-0.835675,0.319138,0.966853,-0.169273,0.258460,0.984833,-0.098553,0.353855,-0.128485,0.425952,0.866984,0.276702,0.091838,0.426606,0.999908,-0.185196,-0.219590,0.705988,0.309609,-0.550055,0.321190,0.037640,-0.101954,-0.066527,0.711643,-0.059538,0.332418,0.045830,-0.036979,0.009817,-0.037640,0.101954,0.066527,-0.070910,0.116154,0.252203,-0.958057,-0.711643,0.059538,-0.332418,0.144000,0.135898,0.135683,0.089276,0.068430,0.058349,0.165434,0.142541,0.128604,0.082113,0.052890,0.143962,0.144056,0.103719,0.075587,0.056721,0.163837,0.164497,0.111704,0.077327,0.055573,0.041667,0.258819,0.965926,0.000000,-0.060907,0.024026,0.128253,0.000000,0.000000,0.000000,0.111111,0.000000,0.111111,0.333333,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.111111,0.111111,0.000000,0.000000,0.000000,0.111111
16,7.1881,-0.737020,0.094967,-0.033016,-0.012802,0.870892,0.833019,2.130938,-0.449768,3.578732,0.744851,0.076473,-0.195621,1.504957,-0.269699,0.413850,-0.334270,0.847533,-0.246714,0.392563,0.057059,-0.782758,-0.001799,0.059736,-0.024896,-0.127099,-0.000007,-0.000001,0.074674,0.997208,0.018174,-0.051178,0.009506,0.000745,0.000088,1.370629,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.059819,-0.024999,-0.241186,0.024500,3.333333,3.060591,0.345916,-2.020025,0.303333,-1.454795,-2.134972,0.322101,1.291918,-0.166921,0.275766,1.396367,-0.101943,0.384205,-0.133425,0.445428,1.039330,0.273944,0.086886,0.445200,1.564855,-0.195112,-0.221989,-0.996721,0.940765,-0.434271,0.954346,0.115741,-0.534720,0.948573,0.275278,0.986101,0.962217,0.173547,0.994808,0.927097,0.991112,0.902427,0.506798,0.962711,0.996228,0.902525,0.005941,0.981026,0.975462,0.080913,0.339058,-0.900782,0.298702,-0.993279,-0.845030,0.316560,0.961365,-0.166147,0.272284,0.984826,-0.101767,0.374823,-0.133030,0.430844,0.862065,0.270531,0.086777,0.430638,0.999982,-0.193876,-0.220170,0.708088,0.315688,-0.545258,0.318819,0.073462,-0.151988,-0.028775,0.675600,-0.204864,0.246337,0.044458,-0.034748,0.010680,-0.073462,0.151988,0.028775,-0.078703,0.115842,0.249180,-0.958277,-0.675600,0.204864,-0.246337,0.142295,0.134573,0.134246,0.088431,0.068575,0.059404,0.164261,0.141759,0.127958,0.081273,0.051911,0.142252,0.142228,0.102188,0.074727,0.057385,0.161960,0.162512,0.109734,0.075791,0.055636,0.044444,0.275637,0.961262,0.000000,-0.059535,0.021795,0.127390,0.000000,0.000000,0.000000,0.000000,0.000000,0.111111,0.333333,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.111111,0.000000,0.000000,0.000000,0.111111
17,8.5650,-0.557595,0.064717,-0.220090,-0.089628,0.810402,0.873124,1.910277,0.419056,2.089218,0.847803,-0.183591,-0.080235,2.383711,-0.282674,0.287359,-0.633858,0.970799,-0.270198,0.286855,0.043240,-1.300607,-0.010200,0.058577,-0.022149,-0.125144,-0.000010,-0.000001,0.088005,0.996120,-0.186653,-0.155371,0.011166,-0.011600,-0.002233,0.959950,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.058657,-0.022255,-0.239232,0.026031,3.333333,3.050152,0.347563,-2.022835,0.301227,-1.436849,-2.115592,0.327612,1.287903,-0.160818,0.292134,1.396105,-0.105385,0.387575,-0.137749,0.450553,1.039061,0.273860,0.081722,0.448802,1.552405,-0.195306,-0.223124,-0.995822,0.940206,-0.436800,0.954973,0.133547,-0.518243,0.946814,0.279135,0.987097,0.957631,0.173804,0.994452,0.925828,0.990528,0.900206,0.507030,0.962734,0.996663,0.900967,0.018390,0.980988,0.975211,0.091313,0.340607,-0.899559,0.296693,-0.991042,-0.855233,0.321783,0.960252,-0.160126,0.287997,0.984780,-0.105190,0.377945,-0.137314,0.435464,0.861929,0.270450,0.081631,0.433887,0.999831,-0.194067,-0.221277,0.708469,0.323621,-0.541027,0.317223,0.030557,-0.098225,-0.131457,0.634442,0.066432,0.448834,0.043495,-0.033168,0.012546,-0.030557,0.098225,0.131457,-0.086058,0.113808,0.244232,-0.959162,-0.634442,-0.066432,-0.448834,0.139985,0.132226,0.131776,0.086174,0.066746,0.058396,0.162297,0.140360,0.126751,0.080508,0.052986,0.139936,0.139799,0.099643,0.072319,0.055949,0.159872,0.160330,0.107666,0.074075,0.055138,0.047222,0.292372,0.956305,0.000000,-0.058572,0.020215,0.125524,0.000000,0.000000,0.000000,0.111111,0.000000,0.111111,0.222222,0.111111,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.111111,0.000000,0.000000,0.000000,0.111111
18,10.0977,-0.676988,0.131045,-0.148485,-0.072181,0.739683,0.958751,2.154692,0.535381,1.289557,1.099077,0.687385,-0.393085,0.479784,-0.256234,0.380990,0.786626,1.540685,-0.079733,0.410691,0.745413,0.769184,-0.024289,0.057986,-0.018757,-0.123694,0.000005,0.000000,0.097500,0.995236,0.073902,-0.021194,0.002132,0.003461,0.000709,1.965797,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.058065,-0.018861,-0.237781,0.027563,3.333333,3.038644,0.349691,-2.025902,0.301208,-1.423809,-2.096130,0.307618,1.272496,-0.152050,0.313386,1.397431,-0.105881,0.386421,-0.140458,0.454548,1.042907,0.279041,0.079369,0.452958,1.544630,-0.188150,-0.223767,-0.994705,0.939479,-0.439557,0.954979,0.146458,-0.501501,0.953057,0.293896,0.988463,0.951295,0.172499,0.994400,0.926264,0.990152,0.898459,0.503711,0.961320,0.996852,0.899156,0.026163,0.982352,0.975069,0.102767,0.342607,-0.898215,0.296674,-0.989217,-0.865157,0.302790,0.955837,-0.151465,0.308282,0.985010,-0.105684,0.376876,-0.139996,0.439057,0.863872,0.275434,0.079286,0.437628,0.999658,-0.187042,-0.221904,0.708956,0.329101,-0.537079,0.317206,0.039883,-0.155092,-0.067878,0.533186,-0.103171,0.397538,0.042460,-0.030417,0.013882,-0.039883,0.155092,0.067878,-0.091172,0.113564,0.239849,-0.959824,-0.533186,0.103171,-0.397538,0.137979,0.130679,0.130280,0.085058,0.066290,0.058142,0.160527,0.138689,0.125148,0.079205,0.053137,0.137931,0.137827,0.097818,0.070728,0.055255,0.157635,0.158114,0.105443,0.071938,0.053782,0.050000,0.309017,0.951057,0.000000,-0.057537,0.017465,0.124188,0.000000,0.000000,0.000000,0.111111,0.000000,0.111111,0.222222,0.111111,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.222222,0.000000,0.000000,0.000000,0.111111
19,11.1905,-0.497579,0.370869,-0.272730,-0.004480,0.328773,0.901817,-0.791074,1.303234,0.394368,1.445096,2.276237,-0.395066,0.060939,-0.270276,-0.774143,0.621904,1.457573,0.182656,0.242791,0.812930,0.428791,-0.013195,0.057986,-0.015202,-0.122634,0.000005,0.000001,0.101178,0.994868,0.002774,0.003526,-0.000481,-0.000387,-0.000087,0.348513,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.058064,-0.015307,-0.236721,0.029094,3.333333,3.029328,0.354432,-2.029997,0.298484,-1.414962,-2.075379,0.306691,1.285376,-0.147788,0.341350,1.397494,-0.105688,0.388868,-0.144294,0.450237,1.049356,0.294852,0.083099,0.456268,1.542091,-0.185416,-0.224718,-0.993705,0.937844,-0.443232,0.955783,0.155205,-0.483442,0.953338,0.281561,0.989099,0.942304,0.172436,0.994420,0.925339,0.989608,0.900344,0.498129,0.956845,0.996549,0.897703,0.028702,0.982860,0.974857,0.112029,0.347058,-0.896407,0.294071,-0.987882,-0.875376,0.301906,0.959543,-0.147251,0.334759,0.985021,-0.105491,0.379141,-0.143794,0.435178,0.867103,0.290598,0.083003,0.440601,0.999588,-0.184356,-0.222831,0.708022,0.334513,-0.533779,0.319197,-0.041781,-0.150769,-0.017696,0.124330,-0.245898,0.440484,0.042622,-0.027799,0.014837,0.041781,0.150769,0.017696,-0.094260,0.113188,0.234024,-0.961008,-0.124330,0.245898,-0.440484,0.136880,0.129795,0.129549,0.084402,0.065691,0.057145,0.159265,0.137226,0.123654,0.077634,0.052079,0.136837,0.136871,0.097010,0.069678,0.053930,0.156422,0.157017,0.104377,0.071060,0.053697,0.052778,0.325568,0.945519,0.000000,-0.057699,0.014846,0.123233,0.000000,0.000000,0.000000,0.666667,0.000000,0.333333,0.111111,0.111111,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.111111,0.000000,0.222222,0.000000,0.333333,0.000000,0.000000,0.000000,0.111111
20,11.6140,-0.203406,0.618570,-0.226460,-0.244064,-0.153433,0.919809,0.073127,1.525816,0.383428,1.685981,0.389582,-0.654974,-0.837870,-0.221382,-0.231688,-0.024994,2.629335,0.451943,0.181786,0.909174,0.898704,-0.014726,0.059810,-0.012308,-0.123506,0.000010,0.000001,0.100314,0.994956,0.001206,0.016038,0.001527,0.000330,0.000079,-0.134126,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.059888,-0.012411,-0.237594,0.030625,3.333333,3.024692,0.363321,-2.033823,0.293458,-1.416457,-2.055564,0.291744,1.301094,-0.153652,0.373964,1.396263,-0.106146,0.365345,-0.147408,0.435544,1.049804,0.313440,0.091577,0.458131,1.548536,-0.176143,-0.225412,-0.993175,0.934722,-0.446658,0.957249,0.153727,-0.466003,0.957744,0.266445,0.988219,0.930887,0.173648,0.994372,0.934001,0.989155,0.906641,0.497741,0.951279,0.995810,0.896881,0.022258,0.984527,0.974702,0.116635,0.355380,-0.894705,0.289264,-0.988113,-0.884783,0.287623,0.963850,-0.153048,0.365308,0.984808,-0.105947,0.357271,-0.146875,0.421904,0.867326,0.308333,0.091449,0.442272,0.999752,-0.175233,-0.223508,0.705386,0.337682,-0.531534,0.325382,-0.136558,-0.119108,0.091553,-0.356334,-0.248881,0.659264,0.044371,-0.025281,0.013916,0.136558,0.119108,-0.091553,-0.092686,0.114353,0.226720,-0.962772,0.356334,0.248881,-0.659264,0.138203,0.131306,0.131358,0.085882,0.066687,0.056006,0.159974,0.137094,0.123278,0.077297,0.052131,0.138173,0.138484,0.099146,0.071521,0.054481,0.157439,0.158268,0.105573,0.072060,0.054166,0.055556,0.342020,0.939693,0.000000,-0.059448,0.012328,0.124153,0.000000,0.000000,0.000000,0.777778,0.000000,0.333333,0.111111,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.111111,0.111111,0.222222,0.000000,0.333333,0.000000,0.000000,0.000000,0.000000
21,11.5145,0.213169,0.745520,-0.365121,-0.277567,-0.189352,0.972295,-0.025972,0.945532,-1.409512,1.694103,-0.080817,-0.426390,0.781595,-0.166415,0.281822,0.458379,-0.814591,0.659199,0.173220,0.501240,0.129040,-0.025371,0.062161,-0.011218,-0.124450,-0.000002,-0.000000,0.100280,0.994959,-0.064393,0.073100,0.004134,-0.002638,-0.000577,0.127122,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.062238,-0.011324,-0.238537,0.032156,3.333333,3.026506,0.374839,-2.039462,0.287456,-1.420773,-2.035258,0.295691,1.315456,-0.172138,0.406761,1.395937,-0.105796,0.335362,-0.149889,0.438464,1.046904,0.328071,0.104276,0.460448,1.558273,-0.174852,-0.225882,-0.993385,0.930566,-0.451696,0.958968,0.149461,-0.447942,0.956601,0.252575,0.985221,0.918407,0.173969,0.994409,0.944291,0.988788,0.905405,0.500254,0.946666,0.994568,0.895854,0.012523,0.984752,0.974597,0.114833,0.366123,-0.892172,0.283513,-0.988768,-0.894063,0.291401,0.967577,-0.171289,0.395637,0.984751,-0.105599,0.329111,-0.149328,0.424549,0.865879,0.322217,0.104087,0.444350,0.999922,-0.173963,-0.223966,0.701017,0.342400,-0.528848,0.334152,-0.194533,0.021083,0.063680,-0.396946,-0.203370,1.120194,0.047262,-0.024618,0.012949,0.194533,-0.021083,-0.063680,-0.090053,0.115300,0.216180,-0.965330,0.396946,0.203370,-1.120194,0.140276,0.132944,0.133145,0.087241,0.067741,0.055205,0.161382,0.137976,0.123976,0.078270,0.053756,0.140253,0.140717,0.101722,0.073722,0.055065,0.159688,0.160658,0.107929,0.074232,0.055468,0.058333,0.358368,0.933580,0.000000,-0.062339,0.011665,0.125121,0.000000,0.000000,0.000000,0.666667,0.000000,0.333333,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.111111,0.111111,0.222222,0.000000,0.222222,0.000000,0.000000,0.000000,0.000000
