step,cap_deg,raw_th_c_d,raw_th_c_p,raw_th_ny_d,raw_th_ny_p,raw_th_py_d,raw_th_py_p,raw_ix_c_d,raw_ix_c_p,raw_ix_ny_d,raw_ix_ny_p,raw_ix_py_d,raw_ix_py_p,raw_mi_c_d,raw_mi_c_p,raw_mi_ny_d,raw_mi_ny_p,raw_mi_py_d,raw_mi_py_p,raw_ri_c_d,raw_ri_c_p,raw_ri_ny_d,raw_ri_ny_p,raw_ri_py_d,raw_ri_py_p,filt_th_c_d,filt_th_c_p,filt_th_ny_d,filt_th_ny_p,filt_th_py_d,filt_th_py_p,filt_ix_c_d,filt_ix_c_p,filt_ix_ny_d,filt_ix_ny_p,filt_ix_py_d,filt_ix_py_p,filt_mi_c_d,filt_mi_c_p,filt_mi_ny_d,filt_mi_ny_p,filt_mi_py_d,filt_mi_py_p,filt_ri_c_d,filt_ri_c_p,filt_ri_ny_d,filt_ri_ny_p,filt_ri_py_d,filt_ri_py_p,lvl_th_c_d,lvl_th_c_p,lvl_th_ny_d,lvl_th_ny_p,lvl_th_py_d,lvl_th_py_p,lvl_ix_c_d,lvl_ix_c_p,lvl_ix_ny_d,lvl_ix_ny_p,lvl_ix_py_d,lvl_ix_py_p,lvl_mi_c_d,lvl_mi_c_p,lvl_mi_ny_d,lvl_mi_ny_p,lvl_mi_py_d,lvl_mi_py_p,lvl_ri_c_d,lvl_ri_c_p,lvl_ri_ny_d,lvl_ri_ny_p,lvl_ri_py_d,lvl_ri_py_p,tot_th,tot_ix,tot_mi,tot_ri
122,81.308,0.00361,0.04322,1.12982,1.25473,1.14209,1.16941,1.92226,0.14591,0.00000,2.59333,0.00000,0.00000,0.12689,0.15316,0.00000,0.00000,0.33632,0.02390,0.00000,3.62567,0.00000,0.00000,2.16961,1.80196,0.01684,0.04187,0.78785,1.14866,0.34264,0.96851,0.95573,0.11432,0.00032,2.07584,0.00000,0.58928,0.12302,0.16049,0.00000,0.00418,0.23940,0.08602,0.00000,2.24500,0.00000,0.00000,1.20676,1.31291,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,1,1,4.74287,4.66150,0.64027,7.59724
123,83.602,0.00611,0.02744,1.03899,1.08056,0.98870,1.06592,0.00000,0.29298,0.00000,3.35432,0.00000,0.00000,0.09494,0.16661,0.00000,0.00000,0.20778,0.03279,0.00000,3.01877,0.00000,0.00000,1.64506,1.40097,0.01362,0.03754,0.86319,1.12823,0.53646,0.99773,0.66901,0.16792,0.00023,2.45938,0.00000,0.41249,0.11460,0.16233,0.00000,0.00293,0.22991,0.07005,0.00000,2.47713,0.00000,0.00000,1.33825,1.33933,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,1,1,4.20771,3.64730,0.50212,6.06481
124,86.090,0.07524,0.03312,1.88259,1.91150,0.00000,1.95097,0.00000,0.19050,0.00000,1.37965,0.00000,0.00000,0.12125,0.17832,0.00000,0.00000,0.16619,0.05170,0.00000,5.59267,0.00000,0.00000,0.00000,2.09647,0.03211,0.03621,1.16901,1.36321,0.37552,1.28370,0.46831,0.17470,0.00016,2.13546,0.00000,0.28874,0.11659,0.16713,0.00000,0.00205,0.21080,0.06454,0.00000,3.41179,0.00000,0.00000,0.93678,1.56647,0,0,1,1,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,1,5.85341,1.57015,0.51746,7.68914
125,87.627,0.02439,0.01663,1.22796,1.22770,0.00000,1.27336,0.00000,0.36404,0.00000,2.76928,0.00000,0.00000,0.38991,0.91686,0.00000,0.00000,0.76993,0.36206,0.00000,2.65028,0.00000,0.00000,0.00000,1.07945,0.02979,0.03034,1.18670,1.32256,0.26286,1.28060,0.32782,0.23150,0.00011,2.32561,0.00000,0.20212,0.19859,0.39205,0.00000,0.00143,0.37854,0.15380,0.00000,3.18334,0.00000,0.00000,0.65574,1.42037,0,0,1,1,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,1,3.77005,3.13332,2.43877,3.72973
126,88.171,0.04883,0.01679,1.39088,1.37733,0.00000,1.43680,0.00000,0.52504,0.00000,3.52096,0.00000,0.00000,0.39166,1.17000,0.00000,0.00000,1.22473,0.60540,0.00000,3.51942,0.00000,0.00000,0.00000,1.30954,0.03550,0.02627,1.24795,1.33899,0.18400,1.32746,0.22947,0.31956,0.00008,2.68421,0.00000,0.14149,0.25651,0.62543,0.00000,0.00100,0.63239,0.28928,0.00000,3.28416,0.00000,0.00000,0.45902,1.38712,0,0,1,1,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,1,4.27062,4.04600,3.39179,4.82896
127,89.401,0.33313,0.02062,2.22280,2.16571,0.00000,2.22007,0.00000,0.44198,0.00000,2.21842,0.00000,0.00000,0.00000,3.46128,0.00000,0.03366,2.09424,1.57146,0.00000,3.94323,0.00000,0.00000,0.00000,1.27434,0.12479,0.02458,1.54041,1.58701,0.12880,1.59524,0.16063,0.35629,0.00005,2.54447,0.00000,0.09904,0.17956,1.47619,0.00000,0.01080,1.07095,0.67393,0.00000,3.48188,0.00000,0.00000,0.32131,1.35329,0,0,1,1,0,1,0,0,0,2,0,0,0,1,0,0,1,0,0,2,0,0,0,1,6.96234,2.66040,7.16064,5.21757
128,92.485,0.25899,0.01176,1.57582,1.57902,0.00000,1.34869,0.00000,0.00584,0.00000,0.03830,0.00000,0.00000,0.00000,3.43960,0.00000,0.07536,2.89982,1.75539,0.00000,7.92414,0.00000,0.00000,0.00000,0.80973,0.16505,0.02073,1.55103,1.58461,0.09016,1.52128,0.11244,0.25115,0.00004,1.79262,0.00000,0.06933,0.12569,2.06521,0.00000,0.03017,1.61961,0.99837,0.00000,4.81456,0.00000,0.00000,0.22492,1.19022,0,0,1,1,0,1,0,0,0,1,0,0,0,2,0,0,1,0,0,3,0,0,0,1,4.77428,0.04414,8.17017,8.73387
129,94.901,0.00000,0.01808,0.14582,1.29642,0.00000,1.17306,0.00000,0.00512,0.00000,0.04106,0.00000,0.00000,0.00000,6.84099,0.00000,0.00172,0.00000,4.75443,0.00000,9.60642,0.00000,0.00000,0.00000,0.86523,0.11554,0.01994,1.12947,1.49815,0.06311,1.41681,0.07871,0.17735,0.00003,1.26715,0.00000,0.04853,0.08798,3.49794,0.00000,0.02163,1.13373,2.12519,0.00000,6.25212,0.00000,0.00000,0.15744,1.09272,0,0,1,1,0,1,0,0,0,1,0,0,0,2,0,0,1,2,0,4,0,0,0,1,2.63338,0.04619,11.59714,10.47165
130,95.933,0.00000,0.01663,1.00719,3.48279,0.00000,2.39926,0.00000,0.06847,0.00000,0.00000,0.00000,0.00000,0.00000,0.49143,0.00000,0.00000,0.00000,0.07238,0.00000,0.00000,0.00000,0.00000,0.00000,9.23747,0.08088,0.01894,1.09278,2.09354,0.04418,1.71155,0.05510,0.14468,0.00002,0.88701,0.00000,0.03397,0.06159,2.59599,0.00000,0.01515,0.79361,1.50935,0.00000,4.37648,0.00000,0.00000,0.11021,3.53615,0,0,1,2,0,1,0,0,0,0,0,0,0,2,0,0,0,1,0,3,0,0,0,3,6.90586,0.06847,0.56381,9.23747
131,97.653,0.00000,0.01719,0.00000,5.33184,0.00000,3.55745,0.00000,2.13091,0.00000,0.00000,0.00000,0.00000,0.00000,0.35038,0.00000,0.00000,0.00000,0.05439,0.00000,0.00000,0.00000,0.00000,0.00000,8.36536,0.05661,0.01842,0.76495,3.06503,0.03093,2.26532,0.03857,0.74055,0.00001,0.62091,0.00000,0.02378,0.04311,1.92230,0.00000,0.01060,0.55553,1.07286,0.00000,3.06354,0.00000,0.00000,0.07715,4.98491,0,0,0,2,0,2,0,0,0,0,0,0,0,1,0,0,0,1,0,2,0,0,0,3,8.90648,2.13091,0.40477,8.36536
132,97.848,0.00000,0.01528,0.00000,5.34729,0.00000,3.92403,0.00000,0.03787,0.00000,0.00000,0.00000,0.00000,0.00000,0.47485,0.00000,0.00000,0.00000,0.04794,0.00000,0.00000,0.00000,0.00000,0.00000,1.65736,0.03963,0.01748,0.53546,3.74971,0.02165,2.76293,0.02700,0.52975,0.00001,0.43463,0.00000,0.01665,0.03018,1.48807,0.00000,0.00742,0.38887,0.76538,0.00000,2.14448,0.00000,0.00000,0.05400,3.98665,0,0,0,3,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,3,9.28659,0.03787,0.52279,1.65736
133,98.088,0.00000,0.02481,0.00000,2.83295,0.00000,2.43234,0.00000,0.25250,0.00000,4.32214,0.00000,0.00000,0.00000,0.39634,0.00000,0.00000,0.00000,0.07435,0.00000,1.06179,0.00000,0.00000,0.00000,0.33929,0.02774,0.01968,0.37482,3.47468,0.01515,2.66375,0.01890,0.44657,0.00001,1.60089,0.00000,0.01165,0.02112,1.16055,0.00000,0.00520,0.27221,0.55808,0.00000,1.81967,0.00000,0.00000,0.03780,2.89244,0,0,0,2,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,2,5.29009,4.57464,0.47070,1.40107
134,98.379,0.00000,0.03087,0.33277,1.09033,0.00000,1.11671,0.00000,0.35118,0.00000,5.85568,0.00000,0.00000,0.00000,0.22111,0.00000,0.00000,0.10377,0.04969,0.00000,1.46620,0.00000,0.00000,0.00000,0.95480,0.01942,0.02303,0.36221,2.75937,0.01061,2.19964,0.01323,0.41796,0.00000,2.87732,0.00000,0.00816,0.01479,0.87872,0.00000,0.00364,0.22168,0.40556,0.00000,1.71363,0.00000,0.00000,0.02646,2.31115,0,0,0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,2,2.57068,6.20686,0.37457,2.42100
135,98.719,0.00000,0.04308,0.13281,0.48306,0.00000,0.49949,0.00000,0.29387,0.00000,6.07322,0.00000,0.00000,0.14562,0.10414,0.00000,0.00000,0.14703,0.02488,0.00000,1.49959,0.00000,0.00000,0.00000,0.47125,0.01359,0.02905,0.29339,2.07648,0.00743,1.68960,0.00926,0.38073,0.00000,3.83609,0.00000,0.00571,0.05404,0.64634,0.00000,0.00255,0.19928,0.29136,0.00000,1.64942,0.00000,0.00000,0.01852,1.75918,0,0,0,2,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1.15844,6.36709,0.42167,1.97084
136,99.054,0.08873,0.04292,0.30307,0.26523,0.00000,0.23874,0.00000,0.19579,0.00000,6.06879,0.00000,0.00000,0.06562,0.11501,0.00000,0.00000,0.19667,0.02818,0.00000,0.49144,0.00000,0.00000,0.29126,0.17754,0.03613,0.03321,0.29629,1.53311,0.00520,1.25434,0.00648,0.32525,0.00000,4.50590,0.00000,0.00400,0.05751,0.48694,0.00000,0.00178,0.19850,0.21241,0.00000,1.30202,0.00000,0.00000,0.10034,1.28469,0,0,0,1,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.93869,6.26458,0.40549,0.96023
137,99.399,0.02186,0.03548,0.23383,0.20676,0.00000,0.13982,1.53518,0.03730,0.00000,1.39955,0.00000,2.33088,0.08605,0.06082,0.00000,0.00000,0.16340,0.01356,0.00000,0.18396,0.00000,0.00000,0.03398,0.14078,0.03185,0.03389,0.27755,1.13520,0.00364,0.91998,0.46509,0.23886,0.00000,3.57399,0.00000,0.70206,0.06607,0.35911,0.00000,0.00125,0.18797,0.15275,0.00000,0.96660,0.00000,0.00000,0.08043,0.94151,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.63775,5.30290,0.32383,0.35872
138,99.869,0.00560,0.10240,0.67708,0.64431,0.49904,0.39562,0.02368,0.00390,0.46932,0.22493,0.00000,0.44365,0.16081,0.05107,0.00000,0.00000,0.23944,0.01167,0.00000,0.42545,0.00000,0.00000,0.04321,0.44931,0.02398,0.05444,0.39741,0.98793,0.15226,0.76267,0.33267,0.16838,0.14080,2.56928,0.00000,0.62454,0.09450,0.26669,0.00000,0.00087,0.20341,0.11043,0.00000,0.80426,0.00000,0.00000,0.06927,0.79385,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.32405,1.16549,0.46299,0.91797
139,100.068,0.00463,0.08573,0.82682,0.87876,0.69507,0.60019,0.15564,0.00854,0.00000,0.40163,0.00000,0.61677,0.17274,0.02368,0.00000,0.00000,0.18998,0.00432,0.00000,0.80612,0.00000,0.00000,0.08023,0.87332,0.01817,0.06383,0.52623,0.95518,0.31510,0.71393,0.27956,0.12043,0.09856,1.91898,0.00000,0.62221,0.11797,0.19379,0.00000,0.00061,0.19938,0.07860,0.00000,0.80482,0.00000,0.00000,0.07256,0.81769,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.09119,1.18259,0.39072,1.75967
140,100.077,0.00387,0.06316,0.78074,0.82890,0.69122,0.63347,1.04022,0.02923,0.00000,1.23439,0.00000,2.22847,0.19581,0.07901,0.00000,0.00000,0.33550,0.01398,0.00000,2.80118,0.00000,0.00000,0.84142,1.87604,0.01388,0.06363,0.60259,0.91730,0.42794,0.68979,0.50776,0.09307,0.06899,1.71361,0.00000,1.10409,0.14132,0.15936,0.00000,0.00043,0.24022,0.05921,0.00000,1.40373,0.00000,0.00000,0.30322,1.13520,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,3.00135,4.53232,0.62430,5.51864
141,100.527,0.00314,0.04904,0.74779,0.76803,0.69658,0.66533,3.16745,0.09918,0.00000,3.06734,0.00000,0.00000,0.08924,0.26534,0.00482,0.00000,0.41022,0.06303,0.00000,4.27283,0.00000,0.00000,2.47457,1.72374,0.01066,0.05925,0.64615,0.87252,0.50853,0.68245,1.30567,0.09490,0.04829,2.11973,0.00000,0.77286,0.12570,0.19115,0.00145,0.00030,0.29122,0.06036,0.00000,2.26446,0.00000,0.00000,0.95462,1.31176,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,1,2.92992,6.33397,0.83265,8.47114
142,102.801,0.00403,0.03515,1.00052,0.99580,0.96816,0.99282,1.58166,0.05684,0.00000,0.82053,0.00000,0.00000,0.01293,0.27235,0.00000,0.00000,0.22973,0.10064,0.00000,3.45190,0.00000,0.00000,1.68196,1.18691,0.00867,0.05202,0.75246,0.90950,0.64642,0.77556,1.38846,0.08348,0.03381,1.72997,0.00000,0.54100,0.09187,0.21551,0.00101,0.00021,0.27277,0.07244,0.00000,2.62069,0.00000,0.00000,1.17282,1.27430,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,1,1,3.99649,2.45903,0.61564,6.32076
143,104.970,0.00447,0.02907,1.26492,1.27190,1.25193,1.27135,0.00000,0.18799,0.00000,1.59335,0.00000,0.00000,0.16973,1.37853,0.00000,0.00000,1.04073,0.75656,0.00000,5.86087,0.00000,0.00000,0.00000,1.72597,0.00741,0.04514,0.90620,1.01822,0.82807,0.92430,0.97192,0.11483,0.02366,1.68898,0.00000,0.37870,0.11523,0.56442,0.00071,0.00015,0.50316,0.27768,0.00000,3.59274,0.00000,0.00000,0.82098,1.40981,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,1,5.09364,1.78134,3.34555,7.58685
144,105.680,0.01071,0.03749,2.11604,2.14238,0.00000,2.14355,0.00000,0.39514,0.00000,2.74339,0.00000,0.00000,0.53223,1.26707,0.00000,0.00000,0.98814,0.69254,0.00000,6.70178,0.00000,0.00000,0.00000,1.90592,0.00840,0.04284,1.26915,1.35547,0.57965,1.29008,0.68035,0.19893,0.01656,2.00531,0.00000,0.26509,0.24033,0.77521,0.00050,0.00010,0.64865,0.40214,0.00000,4.52545,0.00000,0.00000,0.57468,1.55864,0,0,1,1,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,3,0,0,0,1,6.45018,3.13853,3.47998,8.60770
145,106.483,0.22675,0.02461,1.76965,1.76780,0.00000,1.70465,0.00000,0.00936,0.00000,0.04434,0.00000,0.00000,0.60604,2.04608,0.00000,0.03268,1.74742,1.10364,0.00000,4.71018,0.00000,0.00000,0.00000,1.65406,0.07391,0.03737,1.41930,1.47917,0.40576,1.41445,0.47624,0.14205,0.01160,1.41702,0.00000,0.18556,0.35004,1.15647,0.00035,0.00988,0.97828,0.61259,0.00000,4.58087,0.00000,0.00000,0.40228,1.58727,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,3,0,0,0,1,5.49347,0.05370,5.53586,6.36424
146,108.393,0.31151,0.03391,0.99464,1.04066,0.00000,1.09864,0.00000,0.05649,0.00000,0.93180,0.00000,0.00000,0.00000,3.44736,0.00000,0.13609,3.39135,2.71640,0.00000,6.91087,0.00000,0.00000,0.00000,0.97417,0.14519,0.03633,1.29190,1.34761,0.28403,1.31971,0.33337,0.11639,0.00812,1.27145,0.00000,0.12989,0.24503,1.84374,0.00024,0.04774,1.70220,1.24373,0.00000,5.27987,0.00000,0.00000,0.28159,1.40334,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,4,0,0,0,1,3.47935,0.98830,9.69121,7.88504
147,109.459,0.22261,0.02662,0.72080,1.03009,0.00000,1.04147,0.00000,0.00266,0.00000,0.05432,0.00000,0.00000,0.00000,4.37271,0.00000,0.04073,3.25404,2.00994,0.00000,0.00000,0.00000,0.00000,0.00000,8.65757,0.16841,0.03342,1.12057,1.25236,0.19882,1.23623,0.23336,0.08227,0.00568,0.90631,0.00000,0.09093,0.17152,2.60243,0.00017,0.04564,2.16775,1.47359,0.00000,3.69591,0.00000,0.00000,0.19712,3.57961,0,0,1,1,0,1,0,0,0,0,0,0,0,2,0,0,2,1,0,3,0,0,0,3,3.04159,0.05698,9.67741,8.65757
148,110.787,0.00000,0.04367,0.59136,2.90721,0.00000,2.67061,0.00000,0.06022,0.00000,1.14549,0.00000,0.00000,0.00000,0.26770,0.00000,0.00000,0.17320,0.05591,0.00000,0.00000,0.00000,0.00000,0.00000,5.36011,0.11789,0.03650,0.96181,1.74881,0.13917,1.66655,0.16335,0.07565,0.00398,0.97807,0.00000,0.06365,0.12006,1.90201,0.00012,0.03195,1.56939,1.04829,0.00000,2.58714,0.00000,0.00000,0.13798,4.11376,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,2,0,0,0,3,6.21286,1.20571,0.49680,5.36011
149,111.536,0.00000,0.02901,1.98364,4.56084,0.00000,3.79995,0.00000,0.09149,0.00000,1.48480,0.00000,0.00000,0.00000,0.21074,0.00000,0.00000,0.09803,0.03243,0.00000,1.49667,0.00000,0.00000,0.00000,0.54550,0.08252,0.03425,1.26836,2.59242,0.09742,2.30657,0.11435,0.08041,0.00278,1.13009,0.00000,0.04455,0.08404,1.39463,0.00008,0.02236,1.12798,0.74353,0.00000,2.26000,0.00000,0.00000,0.09659,3.04328,0,0,1,2,0,2,0,0,0,1,0,0,0,1,0,0,1,0,0,2,0,0,0,2,10.37344,1.57629,0.34120,2.04217
150,111.523,0.00000,0.04214,1.20334,2.67408,0.00000,2.62535,0.00000,0.32920,0.00000,3.67243,0.00000,0.00000,0.07992,0.04013,0.00000,0.00000,0.08083,0.00507,0.00000,0.45579,0.00000,0.00000,0.00000,0.41412,0.05777,0.03662,1.24885,2.61692,0.06820,2.40220,0.08004,0.15504,0.00195,1.89279,0.00000,0.03119,0.08281,0.98828,0.00006,0.01565,0.81383,0.52199,0.00000,1.71874,0.00000,0.00000,0.06761,2.25453,0,0,1,2,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2,6.54490,4.00163,0.20595,0.86991
151,111.883,0.00000,0.04830,0.19843,0.94745,0.00000,1.01798,0.00000,0.19581,0.00000,3.00446,0.00000,0.00000,0.12871,0.06429,0.00000,0.00000,0.12873,0.00975,0.00000,0.88297,0.00000,0.00000,0.00000,0.76484,0.04044,0.04012,0.93373,2.11608,0.04774,1.98694,0.05603,0.16727,0.00136,2.22629,0.00000,0.02183,0.09658,0.71108,0.00004,0.01096,0.60830,0.36832,0.00000,1.46801,0.00000,0.00000,0.04733,1.80763,0,0,0,2,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2.21216,3.20026,0.33148,1.64781
152,112.114,0.00000,0.06188,0.05996,0.42006,0.00000,0.47734,0.00000,0.19893,0.00000,5.08121,0.00000,0.00000,0.03687,0.10695,0.00000,0.00000,0.16555,0.02385,0.00000,1.50835,0.00000,0.00000,0.00000,0.54054,0.02831,0.04665,0.67160,1.60727,0.03342,1.53406,0.03922,0.17677,0.00095,3.08276,0.00000,0.01528,0.07866,0.52984,0.00003,0.00767,0.47548,0.26498,0.00000,1.48011,0.00000,0.00000,0.03313,1.42750,0,0,0,1,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1.01923,5.28014,0.33321,2.04890
153,112.276,0.12071,0.06634,0.43612,0.35687,0.00000,0.34599,2.48443,0.04832,0.00000,1.95862,0.00000,0.00000,0.05416,0.07793,0.00000,0.00000,0.16528,0.01848,0.00000,0.37889,0.00000,0.00000,0.27711,0.18611,0.05603,0.05256,0.60095,1.23215,0.02339,1.17764,0.77278,0.13823,0.00067,2.74552,0.00000,0.01070,0.07131,0.39427,0.00002,0.00537,0.38242,0.19103,0.00000,1.14974,0.00000,0.00000,0.10632,1.05508,0,0,0,1,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1.32603,4.49136,0.31585,0.84211
154,112.672,0.28978,0.12657,0.76737,0.62899,0.00000,0.47055,0.06847,0.00797,0.00000,0.54216,0.00000,1.55960,0.11819,0.03165,0.00000,0.00000,0.17301,0.00677,0.00000,0.24834,0.00000,0.00000,0.06423,0.21080,0.12615,0.07476,0.65088,1.05120,0.01637,0.96551,0.56149,0.09916,0.00047,2.08451,0.00000,0.47537,0.08537,0.28548,0.00001,0.00376,0.31960,0.13575,0.00000,0.87932,0.00000,0.00000,0.09370,0.80180,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.28327,2.17820,0.32962,0.52337
155,113.048,0.06200,0.15967,1.10016,1.01571,0.00000,0.68296,0.00623,0.00314,0.52084,0.23333,0.00000,0.52080,0.17331,0.01083,0.00000,0.00000,0.15990,0.00220,0.00000,0.33178,0.00000,0.00000,0.04708,0.40598,0.10691,0.10023,0.78566,1.04056,0.01146,0.88075,0.39491,0.07035,0.15658,1.52916,0.00000,0.48900,0.11175,0.20309,0.00001,0.00263,0.27169,0.09568,0.00000,0.71506,0.00000,0.00000,0.07971,0.68305,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.02050,1.28433,0.34623,0.78484
156,113.197,0.04603,0.11166,0.84612,0.76912,0.00000,0.56141,0.14744,0.00915,0.00000,0.78011,0.00000,2.10128,0.21677,0.02240,0.00000,0.00000,0.24505,0.00454,0.00000,1.87067,0.00000,0.00000,0.22651,1.38942,0.08864,0.10366,0.80380,0.95913,0.00802,0.78495,0.32067,0.05199,0.10961,1.30444,0.00000,0.97268,0.14326,0.14888,0.00001,0.00184,0.26370,0.06834,0.00000,1.06174,0.00000,0.00000,0.12375,0.89496,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2.33434,3.03797,0.48877,3.48660
157,113.228,0.03733,0.12516,1.04211,0.95463,0.00000,0.73470,0.74497,0.00741,0.00000,0.62920,0.00000,1.98053,0.22703,0.04738,0.00000,0.00000,0.32775,0.00978,0.00000,2.90650,0.00000,0.00000,1.67683,1.64402,0.07325,0.11011,0.87530,0.95778,0.00562,0.76987,0.44796,0.03861,0.07672,1.10187,0.00000,1.27504,0.16839,0.11843,0.00000,0.00129,0.28291,0.05077,0.00000,1.61517,0.00000,0.00000,0.58967,1.11968,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,2.89393,3.36210,0.61195,6.22735
158,114.074,0.03161,0.11475,1.76372,1.69204,0.00000,1.59622,2.16646,0.03491,0.00000,1.61730,0.00000,0.00000,0.12888,0.10633,0.00000,0.00000,0.33140,0.01999,0.00000,4.53058,0.00000,0.00000,2.15847,1.74448,0.06076,0.11150,1.14182,1.17806,0.00393,1.01778,0.96351,0.03750,0.05371,1.25650,0.00000,0.89252,0.15654,0.11480,0.00000,0.00090,0.29746,0.04154,0.00000,2.48979,0.00000,0.00000,1.06031,1.30712,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,1,1,5.19835,3.81867,0.58660,8.43353
159,115.791,0.04827,0.14090,1.85638,1.69717,0.00000,1.65999,0.00000,0.14436,0.00000,5.16342,0.00000,0.00000,0.06634,0.23157,0.00000,0.00000,0.36076,0.05346,0.00000,5.59293,0.00000,0.00000,2.21560,1.61888,0.05701,0.12032,1.35619,1.33379,0.00275,1.21044,0.67446,0.06956,0.03759,2.42857,0.00000,0.62477,0.12948,0.14983,0.00000,0.00063,0.31645,0.04512,0.00000,3.42073,0.00000,0.00000,1.40690,1.40065,0,0,1,1,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,1,1,5.40271,5.30778,0.71213,9.42741
160,118.236,0.12557,0.07320,1.56158,1.50862,0.00000,1.52231,0.00000,0.21914,0.00000,4.12658,0.00000,0.00000,0.02869,0.22288,0.00000,0.00000,0.26312,0.05032,0.00000,5.12943,0.00000,0.00000,0.00000,1.82819,0.07758,0.10619,1.41781,1.38624,0.00193,1.30400,0.47212,0.11443,0.02632,2.93798,0.00000,0.43734,0.09924,0.17175,0.00000,0.00044,0.30045,0.04668,0.00000,3.93334,0.00000,0.00000,0.98483,1.52891,0,0,1,1,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,3,0,0,0,1,4.79127,4.34572,0.56501,6.95763
161,119.341,0.04753,0.03872,1.02846,1.00993,0.00000,1.02418,0.00000,0.27015,0.00000,4.08641,0.00000,0.00000,0.11269,0.83995,0.00000,0.00000,0.69766,0.26451,0.00000,2.20928,0.00000,0.00000,0.00000,1.81103,0.06856,0.08595,1.30100,1.27335,0.00135,1.22005,0.33048,0.16115,0.01842,3.28251,0.00000,0.30614,0.10327,0.37221,0.00000,0.00031,0.41961,0.11203,0.00000,3.41612,0.00000,0.00000,0.68938,1.61355,0,0,1,1,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,1,3.14882,4.35656,1.91481,4.02031
162,120.337,0.20736,0.02994,0.93684,0.92964,0.00000,0.94845,0.00000,0.36598,0.00000,3.66189,0.00000,0.00000,0.75892,1.99031,0.00000,0.00000,1.37816,0.87245,0.00000,4.40143,0.00000,0.00000,0.00000,2.19848,0.11020,0.06915,1.19175,1.17023,0.00094,1.13857,0.23134,0.22260,0.01290,3.39632,0.00000,0.21430,0.29997,0.85764,0.00000,0.00022,0.70718,0.34016,0.00000,3.71172,0.00000,0.00000,0.48257,1.78903,0,0,1,1,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,3,0,0,0,1,3.05223,4.02787,4.99985,6.59992
163,121.068,0.33387,0.02813,1.36459,1.37104,0.00000,1.34830,0.00000,0.22537,0.00000,1.64720,0.00000,0.00000,0.89827,2.92737,0.00000,0.00000,2.17907,1.15226,0.00000,6.84004,0.00000,0.00000,0.00000,1.64588,0.17730,0.05684,1.24360,1.23048,0.00066,1.20149,0.16194,0.22343,0.00903,2.87158,0.00000,0.15001,0.47946,1.47856,0.00000,0.00015,1.14874,0.58379,0.00000,4.65021,0.00000,0.00000,0.33780,1.74608,0,0,1,1,0,1,0,0,0,2,0,0,0,1,0,0,1,0,0,3,0,0,0,1,4.44594,1.87257,7.15697,8.48592
