step,cap_deg,raw_th_c_d,raw_th_c_p,raw_th_ny_d,raw_th_ny_p,raw_th_py_d,raw_th_py_p,raw_ix_c_d,raw_ix_c_p,raw_ix_ny_d,raw_ix_ny_p,raw_ix_py_d,raw_ix_py_p,raw_mi_c_d,raw_mi_c_p,raw_mi_ny_d,raw_mi_ny_p,raw_mi_py_d,raw_mi_py_p,raw_ri_c_d,raw_ri_c_p,raw_ri_ny_d,raw_ri_ny_p,raw_ri_py_d,raw_ri_py_p,filt_th_c_d,filt_th_c_p,filt_th_ny_d,filt_th_ny_p,filt_th_py_d,filt_th_py_p,filt_ix_c_d,filt_ix_c_p,filt_ix_ny_d,filt_ix_ny_p,filt_ix_py_d,filt_ix_py_p,filt_mi_c_d,filt_mi_c_p,filt_mi_ny_d,filt_mi_ny_p,filt_mi_py_d,filt_mi_py_p,filt_ri_c_d,filt_ri_c_p,filt_ri_ny_d,filt_ri_ny_p,filt_ri_py_d,filt_ri_py_p,lvl_th_c_d,lvl_th_c_p,lvl_th_ny_d,lvl_th_ny_p,lvl_th_py_d,lvl_th_py_p,lvl_ix_c_d,lvl_ix_c_p,lvl_ix_ny_d,lvl_ix_ny_p,lvl_ix_py_d,lvl_ix_py_p,lvl_mi_c_d,lvl_mi_c_p,lvl_mi_ny_d,lvl_mi_ny_p,lvl_mi_py_d,lvl_mi_py_p,lvl_ri_c_d,lvl_ri_c_p,lvl_ri_ny_d,lvl_ri_ny_p,lvl_ri_py_d,lvl_ri_py_p,tot_th,tot_ix,tot_mi,tot_ri
155,113.118,0.00000,1.65779,0.00000,1.66866,0.00000,0.00000,0.00000,1.72886,0.00000,0.77109,0.00000,0.00000,0.00000,0.00537,0.00000,0.12441,0.12804,0.12949,0.00000,0.74747,0.00000,0.00000,0.00000,0.38360,0.00000,1.57658,0.00000,2.84110,0.00000,0.25465,0.00016,2.26063,0.00000,1.05455,0.00000,0.00000,0.00004,0.00881,0.00000,0.90906,0.18710,0.85267,0.00001,2.26030,0.00000,0.00000,0.00630,0.50492,0,1,0,2,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3.32645,2.49994,0.38731,1.13107
156,113.389,0.00000,1.97457,0.00000,1.87728,0.00000,0.00000,2.08395,0.15869,0.00000,0.08319,0.00000,0.00000,0.04686,0.00955,0.00000,0.20186,0.21579,0.21586,0.00000,0.46478,0.00000,0.00000,0.00000,0.26196,0.00000,1.69598,0.00000,2.55195,0.00000,0.17825,0.62530,1.63005,0.00000,0.76314,0.00000,0.00000,0.01409,0.00903,0.00000,0.69690,0.19571,0.66163,0.00001,1.72164,0.00000,0.00000,0.00441,0.43203,0,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3.85185,2.32583,0.68992,0.72673
157,113.651,0.00000,1.68826,0.00000,1.61443,0.00000,0.00000,1.84910,0.11615,0.00000,0.06682,0.00000,0.00000,0.11830,0.02205,0.00000,0.60674,0.63721,0.63067,0.00000,0.86218,0.00000,0.00000,0.00000,0.50874,0.00000,1.69366,0.00000,2.27069,0.00000,0.12478,0.99244,1.17588,0.00000,0.55424,0.00000,0.00000,0.04535,0.01294,0.00000,0.66985,0.32816,0.65234,0.00000,1.46380,0.00000,0.00000,0.00309,0.45504,0,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3.30269,2.03207,2.01497,1.37091
158,113.861,0.00000,2.15784,0.00000,2.31733,0.00000,0.00000,0.00000,2.28991,0.00000,1.11190,0.00000,0.00000,0.00000,0.00819,0.00000,0.59616,0.58282,0.52934,0.00000,2.91883,0.00000,0.00000,0.00000,1.30066,0.00000,1.83291,0.00000,2.28469,0.00000,0.08734,0.69471,1.51009,0.00000,0.72154,0.00000,0.00000,0.03174,0.01151,0.00000,0.64774,0.40456,0.61544,0.00000,1.90031,0.00000,0.00000,0.00216,0.70873,0,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4.47517,3.40181,1.71651,4.21949
159,113.893,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2.94977,0.00000,1.20345,0.00000,0.00000,0.00000,0.00516,0.00000,2.28281,1.66830,1.63577,0.00000,4.54585,0.00000,0.00000,0.00000,1.13433,0.00000,1.28304,0.00000,1.59928,0.00000,0.06114,0.48629,1.94200,0.00000,0.86611,0.00000,0.00000,0.02222,0.00961,0.00000,1.13827,0.78368,0.92154,0.00000,2.69397,0.00000,0.00000,0.00151,0.83641,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0.00000,4.15322,5.59204,5.68018
160,114.210,0.00000,1.26780,0.00000,1.74666,0.00000,0.00000,0.00000,1.36339,0.00000,1.91394,0.00000,0.00000,0.00000,0.00537,0.00000,7.87083,0.00000,4.32405,0.00000,10.36970,0.00000,0.00000,0.00000,0.81534,0.00000,1.27847,0.00000,1.64349,0.00000,0.04280,0.34041,1.76841,0.00000,1.18046,0.00000,0.00000,0.01555,0.00834,0.00000,3.15803,0.54858,1.94229,0.00000,4.99669,0.00000,0.00000,0.00106,0.83009,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,2,0,1,0,3,0,0,0,0,3.01446,3.27733,12.20025,11.18504
161,114.940,0.00000,1.88951,0.00000,5.89153,0.00000,0.00000,0.00000,0.49576,0.00000,3.83506,0.00000,0.00000,0.00000,0.00283,0.00000,7.11130,0.00000,3.24746,0.00000,9.17708,0.00000,0.00000,0.00000,0.88446,0.00000,1.46178,0.00000,2.91790,0.00000,0.02996,0.23828,1.38662,0.00000,1.97684,0.00000,0.00000,0.01089,0.00668,0.00000,4.34401,0.38400,2.33384,0.00000,6.25081,0.00000,0.00000,0.00074,0.84640,0,1,0,2,0,0,0,1,0,1,0,0,0,0,0,3,0,2,0,4,0,0,0,0,7.78104,4.33082,10.36159,10.06154
162,115.375,0.00000,1.25569,0.00000,2.41555,0.00000,0.00000,0.00000,1.09813,0.00000,5.15241,0.00000,0.00000,0.00000,0.02066,0.00000,0.00000,0.00000,11.74229,0.00000,0.00000,0.00000,0.00000,0.00000,13.43535,0.00000,1.39995,0.00000,2.76720,0.00000,0.02097,0.16680,1.30007,0.00000,2.92951,0.00000,0.00000,0.00762,0.01088,0.00000,3.04081,0.26880,5.15638,0.00000,4.37557,0.00000,0.00000,0.00052,4.62308,0,1,0,2,0,0,0,1,0,2,0,0,0,0,0,2,0,4,0,3,0,0,0,3,3.67124,6.25054,11.76295,13.43535
163,116.017,0.00000,0.82304,0.00000,4.69485,0.00000,0.10156,0.00000,1.06839,0.00000,4.31359,0.00000,0.00000,0.00000,0.03962,0.00000,0.00000,0.00000,10.02772,0.00000,0.00000,0.00000,0.00000,0.00000,33.50233,0.00000,1.22688,0.00000,3.34549,0.00000,0.04515,0.11676,1.23057,0.00000,3.34473,0.00000,0.00000,0.00534,0.01950,0.00000,2.12857,0.18816,6.61778,0.00000,3.06290,0.00000,0.00000,0.00036,13.28686,0,1,0,2,0,0,0,1,0,2,0,0,0,0,0,2,0,5,0,2,0,0,0,7,5.61944,5.38198,10.06734,33.50233
164,118.308,0.00000,0.43906,0.00000,9.32914,0.00000,0.98702,0.00000,0.31850,0.00000,0.92530,0.00000,0.00000,0.00000,0.00741,0.00000,0.00000,0.00000,12.08523,0.00000,0.00000,0.00000,0.00000,0.00000,27.53704,0.00000,0.99053,0.00000,5.14059,0.00000,0.32771,0.08173,0.95695,0.00000,2.61890,0.00000,0.00000,0.00373,0.01587,0.00000,1.49000,0.13171,8.25801,0.00000,2.14403,0.00000,0.00000,0.00025,17.56191,0,0,0,4,0,0,0,0,0,2,0,0,0,0,0,1,0,5,0,2,0,0,0,8,10.75522,1.24380,12.09264,27.53704
165,120.099,0.00000,0.15199,0.00000,6.76651,0.00000,1.55350,0.00000,0.05658,0.00000,0.25580,0.00000,0.00000,0.00000,0.00651,0.00000,4.08867,0.00000,3.38767,0.00000,4.35184,0.00000,0.00000,0.00000,0.86772,0.00000,0.73897,0.00000,5.62836,0.00000,0.69545,0.05721,0.68684,0.00000,1.90997,0.00000,0.00000,0.00261,0.01306,0.00000,2.26960,0.09220,6.79691,0.00000,2.80637,0.00000,0.00000,0.00018,12.55366,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,2,0,5,0,2,0,0,0,7,8.47200,0.31238,7.48285,5.21957
166,120.221,0.00000,0.10091,0.00000,5.01922,0.00000,1.68168,0.00000,0.38046,0.00000,1.46902,0.00000,0.00000,0.00000,0.00823,0.00000,1.12457,0.00000,1.49602,0.00000,1.84675,0.00000,0.00000,0.00000,0.58967,0.00000,0.54755,0.00000,5.44562,0.00000,0.99131,0.04005,0.59492,0.00000,1.77769,0.00000,0.00000,0.00183,0.01162,0.00000,1.92609,0.06454,5.20664,0.00000,2.51849,0.00000,0.00000,0.00012,8.96446,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,1,0,4,0,2,0,0,0,6,6.80180,1.84947,2.62883,2.43642
167,120.261,0.00000,0.10441,0.00000,5.39504,0.00000,1.89399,0.00000,1.60106,0.00000,0.68216,0.00000,0.00000,0.00000,0.00344,0.00000,0.32075,0.14677,0.31269,0.00000,0.41946,0.00000,0.00000,0.00000,0.18288,0.00000,0.41461,0.00000,5.43045,0.00000,1.26212,0.02803,0.89676,0.00000,1.44903,0.00000,0.00000,0.00128,0.00916,0.00000,1.44449,0.08921,3.73846,0.00000,1.88878,0.00000,0.00000,0.00009,6.32999,0,0,0,4,0,1,0,0,0,1,0,0,0,0,0,1,0,3,0,1,0,0,0,4,7.39345,2.28322,0.78366,0.60234
168,120.610,0.00000,0.08555,0.00000,5.23337,0.00000,2.60683,0.00000,1.71505,0.00000,0.94333,0.00000,0.00000,0.00000,0.00738,0.00000,0.20983,0.04936,0.21556,0.00000,0.46944,0.00000,0.00000,0.00000,0.33108,0.00000,0.31589,0.00000,5.37132,0.00000,1.66553,0.01962,1.14225,0.00000,1.29732,0.00000,0.00000,0.00090,0.00863,0.00000,1.07409,0.07725,2.68159,0.00000,1.46298,0.00000,0.00000,0.00006,4.53031,0,0,0,4,0,1,0,1,0,1,0,0,0,0,0,1,0,2,0,1,0,0,0,3,7.92575,2.65838,0.48214,0.80052
169,121.080,0.00000,0.13337,0.00000,2.48346,0.00000,0.56102,0.00000,1.62213,0.00000,0.98157,0.00000,0.00000,0.00000,0.01215,0.00000,0.29929,0.29965,0.31230,0.00000,0.42530,0.00000,0.00000,0.00000,0.29386,0.00000,0.26114,0.00000,4.50497,0.00000,1.33418,0.01374,1.28621,0.00000,1.20259,0.00000,0.00000,0.00063,0.00969,0.00000,0.84165,0.14397,1.97080,0.00000,1.15167,0.00000,0.00000,0.00004,3.25938,0,0,0,3,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,2,3.17786,2.60369,0.92339,0.71916
170,121.592,0.00000,0.41613,0.00000,1.01372,0.00000,0.00000,5.67342,0.27557,0.00000,0.19634,0.00000,0.00000,0.06370,0.01067,0.00000,0.71151,0.64398,0.62748,0.00000,0.46827,0.00000,0.00000,0.00000,0.29760,0.00000,0.30763,0.00000,3.45759,0.00000,0.93392,1.71164,0.98302,0.00000,0.90072,0.00000,0.00000,0.01955,0.00998,0.00000,0.80261,0.29398,1.56781,0.00000,0.94665,0.00000,0.00000,0.00003,2.37084,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1.42984,6.14534,2.05734,0.76587
171,122.210,0.00000,1.30500,0.00000,1.23146,0.00000,0.00000,1.85454,0.07198,0.00000,0.05458,0.00000,0.00000,0.14837,0.02463,0.00000,1.26644,1.17322,1.15750,0.00000,0.19502,0.00000,0.00000,0.00000,0.13230,0.00000,0.60684,0.00000,2.78975,0.00000,0.65375,1.75451,0.70971,0.00000,0.64688,0.00000,0.00000,0.05820,0.01437,0.00000,0.94176,0.55775,1.44471,0.00000,0.72116,0.00000,0.00000,0.00002,1.69928,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2.53646,1.98110,3.77016,0.32731
172,122.550,0.00000,0.93126,0.00000,0.80877,0.00000,0.00000,2.69813,0.39727,0.00000,0.38436,0.00000,0.00000,0.08824,0.01558,0.00000,0.59918,0.59120,0.56809,0.00000,0.11598,0.00000,0.00000,0.09928,0.09605,0.00000,0.70417,0.00000,2.19546,0.00000,0.45762,2.03760,0.61598,0.00000,0.56812,0.00000,0.00000,0.06721,0.01474,0.00000,0.83898,0.56778,1.18173,0.00000,0.53961,0.00000,0.00000,0.02980,1.21831,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1.74002,3.47977,1.86229,0.31132
173,123.067,0.00000,1.59805,0.00000,1.44916,0.00000,0.00000,1.43894,0.29156,0.00000,0.36681,0.00000,0.00000,0.00077,0.00449,0.00000,0.15478,0.15381,0.14681,0.00000,0.20615,0.00000,0.00000,0.20476,0.20110,0.00000,0.97233,0.00000,1.97157,0.00000,0.32034,1.85800,0.51865,0.00000,0.50773,0.00000,0.00000,0.04728,0.01166,0.00000,0.63372,0.44359,0.87125,0.00000,0.43957,0.00000,0.00000,0.08229,0.91315,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.04721,2.09731,0.46066,0.61201
174,123.297,0.00000,1.93630,0.00000,2.14847,0.00000,0.00000,1.39320,0.27339,0.00000,0.35172,0.00000,0.00000,0.00084,0.00428,0.00000,0.14477,0.14717,0.13771,0.00000,0.27012,0.00000,0.00000,0.29278,0.28183,0.00000,1.26152,0.00000,2.02464,0.00000,0.22424,1.71856,0.44507,0.00000,0.46093,0.00000,0.00000,0.03334,0.00945,0.00000,0.48704,0.35466,0.65119,0.00000,0.38874,0.00000,0.00000,0.14544,0.72375,0,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.08477,2.01831,0.43477,0.84473
175,123.367,0.00000,2.45431,0.00000,2.24530,0.00000,0.00000,2.80954,0.29228,0.00000,0.28253,0.00000,0.00000,0.02561,0.00379,0.00000,0.49812,0.42158,0.33655,0.00000,1.60334,0.00000,0.00000,1.20658,1.21058,0.00000,1.61936,0.00000,2.09084,0.00000,0.15696,2.04585,0.39924,0.00000,0.40741,0.00000,0.00000,0.03102,0.00775,0.00000,0.49036,0.37474,0.55680,0.00000,0.75312,0.00000,0.00000,0.46378,0.86980,0,1,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.69961,3.38435,1.28564,4.02050
176,123.412,0.00000,4.98287,0.00000,4.98309,0.00000,0.00000,2.50972,0.08212,0.00000,0.04659,0.00000,0.00000,0.09617,0.00249,0.00000,1.72727,1.73505,1.01796,0.00000,3.95331,0.00000,0.00000,0.00000,2.18939,0.00000,2.62841,0.00000,2.95851,0.00000,0.10988,2.18501,0.30410,0.00000,0.29916,0.00000,0.00000,0.05057,0.00617,0.00000,0.86143,0.78283,0.69515,0.00000,1.71317,0.00000,0.00000,0.32465,1.26568,0,2,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,9.96596,2.63843,4.57895,6.14270
177,124.023,0.00000,1.54183,0.00000,1.56052,0.00000,0.00000,0.00000,0.62255,0.00000,0.22192,0.00000,0.00000,0.00000,0.00184,0.00000,2.17590,3.48743,1.52052,0.00000,5.94164,0.00000,0.00000,0.00000,2.25489,0.00000,2.30244,0.00000,2.53912,0.00000,0.07691,1.52951,0.39963,0.00000,0.27599,0.00000,0.00000,0.03540,0.00487,0.00000,1.25577,1.59421,0.94276,0.00000,2.98171,0.00000,0.00000,0.22725,1.56244,0,2,0,2,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,2,0,0,0,1,3.10235,0.84446,7.18569,8.19653
178,124.997,0.00000,5.29761,0.00000,5.75469,0.00000,0.00000,0.00000,5.71055,0.00000,1.11776,0.00000,0.00000,0.00000,0.00144,0.00000,6.01070,3.74961,2.29295,0.00000,7.95182,0.00000,0.00000,0.00000,1.39760,0.00000,3.20099,0.00000,3.50379,0.00000,0.05384,1.07066,1.99291,0.00000,0.52852,0.00000,0.00000,0.02478,0.00384,0.00000,2.68225,2.24083,1.34782,0.00000,4.47274,0.00000,0.00000,0.15908,1.51299,0,2,0,3,0,0,1,1,0,0,0,0,0,0,0,2,2,1,0,3,0,0,0,1,11.05230,6.82831,12.05470,9.34941
179,125.510,0.00000,4.86544,0.00000,4.72998,0.00000,0.00000,0.00000,4.62776,0.00000,1.33412,0.00000,0.00000,0.00000,0.00201,0.00000,7.69672,0.00000,3.22355,0.00000,11.33706,0.00000,0.00000,0.00000,0.73260,0.00000,3.70033,0.00000,3.87164,0.00000,0.03769,0.74946,2.78337,0.00000,0.77020,0.00000,0.00000,0.01734,0.00329,0.00000,4.18659,1.56858,1.91054,0.00000,6.53204,0.00000,0.00000,0.11135,1.27887,0,3,0,3,0,0,0,2,0,0,0,0,0,0,0,3,1,1,0,5,0,0,0,1,9.59542,5.96188,10.92228,12.06967
180,126.052,0.00000,7.79882,0.00000,7.79173,0.00000,0.00000,0.00000,1.08620,0.00000,4.78630,0.00000,0.00000,0.00000,0.00391,0.00000,0.00000,0.00000,8.27234,0.00000,0.00000,0.00000,0.00000,0.00000,10.18993,0.00000,4.92987,0.00000,5.04767,0.00000,0.02638,0.52462,2.27422,0.00000,1.97503,0.00000,0.00000,0.01214,0.00348,0.00000,2.93062,1.09801,3.81908,0.00000,4.57243,0.00000,0.00000,0.07795,3.95219,0,3,0,4,0,0,0,2,0,1,0,0,0,0,0,2,1,3,0,3,0,0,0,3,15.59055,5.87251,8.27625,10.18993
181,126.695,0.00000,3.91643,0.00000,3.63609,0.00000,0.00000,0.00000,0.42952,0.00000,1.17050,0.00000,0.00000,0.00000,0.00303,0.00000,0.00000,0.00000,15.15701,0.00000,0.00000,0.00000,0.00000,0.00000,8.75936,0.00000,4.62584,0.00000,4.62420,0.00000,0.01847,0.36724,1.72081,0.00000,1.73367,0.00000,0.00000,0.00850,0.00334,0.00000,2.05143,0.76860,7.22046,0.00000,3.20070,0.00000,0.00000,0.05456,5.39434,0,3,0,3,0,0,0,1,0,1,0,0,0,0,0,2,0,5,0,2,0,0,0,4,7.55252,1.60002,15.16004,8.75936
182,127.919,0.00000,0.54603,0.00000,0.56078,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00473,0.00000,0.00000,0.00000,15.47747,0.00000,0.00000,0.00000,0.00000,0.00000,9.39016,0.00000,3.40190,0.00000,3.40517,0.00000,0.01293,0.25706,1.20457,0.00000,1.21357,0.00000,0.00000,0.00595,0.00376,0.00000,1.43600,0.53802,9.69756,0.00000,2.24049,0.00000,0.00000,0.03819,6.59309,0,2,0,2,0,0,0,1,0,1,0,0,0,0,0,1,0,6,0,2,0,0,0,5,1.10680,0.00000,15.48220,9.39016
183,128.923,0.00000,1.85754,0.00000,3.22886,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00168,0.00000,6.40900,0.00000,3.58015,0.00000,3.79384,0.00000,0.00000,0.00000,0.83258,0.00000,2.93859,0.00000,3.35228,0.00000,0.00905,0.17995,0.84320,0.00000,0.84950,0.00000,0.00000,0.00416,0.00313,0.00000,2.92790,0.37662,7.86234,0.00000,2.70650,0.00000,0.00000,0.02674,4.86493,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,5,0,2,0,0,0,3,5.08640,0.00000,9.99083,4.62642
184,129.316,0.00000,1.86266,0.00000,4.65369,0.00000,0.00000,0.00000,0.66270,0.00000,0.94881,0.00000,0.00000,0.00000,0.00138,0.00000,4.99882,0.00000,2.34267,0.00000,1.05621,0.00000,0.00000,0.00000,0.25890,0.00000,2.61581,0.00000,3.74270,0.00000,0.00633,0.12596,0.78905,0.00000,0.87929,0.00000,0.00000,0.00292,0.00261,0.00000,3.54918,0.26363,6.20644,0.00000,2.21141,0.00000,0.00000,0.01872,3.48312,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,2,0,0,0,2,6.51634,1.61151,7.34287,1.31510
185,129.379,0.00000,3.29606,0.00000,4.54584,0.00000,0.00000,0.00000,3.29679,0.00000,0.96596,0.00000,0.00000,0.00000,0.00059,0.00000,0.53301,0.29676,0.37454,0.00000,0.56021,0.00000,0.00000,0.00000,0.22671,0.00000,2.81989,0.00000,3.98364,0.00000,0.00443,0.08817,1.54137,0.00000,0.90529,0.00000,0.00000,0.00204,0.00200,0.00000,2.64433,0.27357,4.45687,0.00000,1.71605,0.00000,0.00000,0.01310,2.50620,0,2,0,3,0,0,0,1,0,0,0,0,0,0,0,2,0,3,0,1,0,0,0,2,7.84190,4.26276,1.20490,0.78691
186,129.743,0.00000,3.38985,0.00000,5.00677,0.00000,0.00000,0.00000,2.65574,0.00000,0.93299,0.00000,0.00000,0.00000,0.00059,0.00000,0.21610,0.08014,0.17928,0.00000,0.39535,0.00000,0.00000,0.00000,0.22222,0.00000,2.99088,0.00000,4.29058,0.00000,0.00310,0.06172,1.87568,0.00000,0.91360,0.00000,0.00000,0.00143,0.00158,0.00000,1.91586,0.21554,3.17359,0.00000,1.31984,0.00000,0.00000,0.00917,1.82101,0,2,0,3,0,0,0,1,0,0,0,0,0,0,0,1,0,2,0,1,0,0,0,1,8.39662,3.58873,0.47611,0.61758
187,130.310,0.00000,6.89445,0.00000,11.99874,0.00000,0.00000,2.65486,0.08051,0.00000,0.03999,0.00000,0.00000,0.00000,0.00162,0.00000,0.25791,0.27498,0.21340,0.00000,0.23318,0.00000,0.00000,0.00000,0.15393,0.00000,4.16195,0.00000,6.60303,0.00000,0.00217,0.83966,1.33713,0.00000,0.65152,0.00000,0.00000,0.00100,0.00159,0.00000,1.41847,0.23337,2.28554,0.00000,0.99384,0.00000,0.00000,0.00642,1.32088,0,3,0,5,0,0,0,1,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,1,18.89319,2.77537,0.74792,0.38711
188,130.851,0.00000,9.83181,0.00000,17.54831,0.00000,0.00000,2.46033,0.06215,0.00000,0.03436,0.00000,0.00000,0.03728,0.00185,0.00000,0.24261,0.24558,0.19601,0.00000,0.17918,0.00000,0.00000,0.00000,0.11995,0.00000,5.86291,0.00000,9.88661,0.00000,0.00152,1.32586,0.95464,0.00000,0.46637,0.00000,0.00000,0.01188,0.00167,0.00000,1.06571,0.23704,1.65868,0.00000,0.74944,0.00000,0.00000,0.00449,0.96060,0,4,0,6,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,27.38012,2.55684,0.72333,0.29913
189,131.435,0.00000,8.79597,0.00000,15.64803,0.00000,0.00000,2.58608,0.24706,0.00000,0.16415,0.00000,0.00000,0.00478,0.00116,0.00000,0.15540,0.14590,0.11386,0.00000,0.09631,0.00000,0.00000,0.08181,0.06713,0.00000,6.74282,0.00000,11.61504,0.00000,0.00106,1.70393,0.74236,0.00000,0.37571,0.00000,0.00000,0.00975,0.00152,0.00000,0.79262,0.20970,1.19523,0.00000,0.55350,0.00000,0.00000,0.02769,0.69256,0,5,0,7,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,24.44400,2.99729,0.42109,0.24525
190,132.088,0.00000,4.56639,0.00000,7.76224,0.00000,0.00000,1.02386,0.08281,2.34403,0.05605,0.00000,0.00000,0.00074,0.00222,0.00000,0.39813,0.34497,0.25259,0.00000,0.14991,0.00000,0.00000,0.12837,0.10558,0.00000,6.08989,0.00000,10.45920,0.00000,0.00075,1.49991,0.54450,0.70321,0.27981,0.00000,0.00000,0.00705,0.00173,0.00000,0.67427,0.25028,0.91244,0.00000,0.43242,0.00000,0.00000,0.05789,0.51647,0,4,0,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.32863,3.50676,0.99865,0.38385
191,132.572,0.00000,1.64816,0.00000,2.28980,0.00000,0.00000,1.01543,0.06452,3.58838,0.05807,0.00000,0.00000,0.00053,0.00149,0.00000,0.52741,0.40716,0.24744,0.00000,0.17877,0.00000,0.00000,0.16573,0.12564,0.00000,4.75737,0.00000,8.00838,0.00000,0.00052,1.35457,0.40050,1.56876,0.21329,0.00000,0.00000,0.00509,0.00166,0.00000,0.63021,0.29734,0.71294,0.00000,0.35633,0.00000,0.00000,0.09024,0.39922,0,3,0,5,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.93796,4.72640,1.18402,0.47014
192,133.105,0.00000,1.79825,0.00000,2.34194,0.00000,0.00000,0.81854,0.04091,3.49895,0.03707,0.00000,0.00000,0.00057,0.00110,0.00000,0.66347,0.50770,0.25435,0.00000,0.25575,0.00000,0.00000,0.17298,0.17288,0.00000,3.86964,0.00000,6.30845,0.00000,0.00037,1.19376,0.29262,2.14782,0.16042,0.00000,0.00000,0.00374,0.00149,0.00000,0.64019,0.36045,0.57536,0.00000,0.32615,0.00000,0.00000,0.11506,0.33132,0,3,0,4,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.14018,4.39546,1.42719,0.60160
193,133.537,0.00000,1.49601,0.00000,1.79109,0.00000,0.00000,1.19709,0.04436,3.31452,0.02752,0.00000,0.00000,0.00147,0.00085,0.00000,1.35849,1.30238,0.43352,0.00000,1.13630,0.00000,0.00000,0.98189,0.58894,0.00000,3.15755,0.00000,4.95324,0.00000,0.00026,1.19476,0.21814,2.49783,0.12055,0.00000,0.00000,0.00305,0.00130,0.00000,0.85568,0.64303,0.53281,0.00000,0.56920,0.00000,0.00000,0.37511,0.40860,0,2,0,3,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.28710,4.58349,3.09670,2.70712
194,133.819,0.00000,6.57424,0.00000,5.56403,0.00000,0.00000,4.81746,0.12000,0.00000,0.03073,0.00000,0.00000,0.40064,0.00039,0.00000,1.55691,2.89998,0.57620,0.00000,3.72137,0.00000,0.00000,2.59270,1.20682,0.00000,4.18255,0.00000,5.13648,0.00000,0.00018,2.28157,0.18870,1.74848,0.09360,0.00000,0.00000,0.12233,0.00102,0.00000,1.06605,1.32011,0.54582,0.00000,1.51485,0.00000,0.00000,1.04039,0.64807,0,3,0,4,0,0,2,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,12.13827,4.96818,5.43411,7.52089
195,133.717,0.00000,9.83933,0.00000,6.43791,0.00000,0.00000,4.51011,0.01662,0.00000,0.00559,0.00000,0.00000,0.27504,0.00022,0.00000,0.99279,2.51247,0.44974,0.00000,5.01147,0.00000,0.00000,0.00000,1.21588,0.00000,5.87959,0.00000,5.52691,0.00000,0.00013,2.95013,0.13707,1.22394,0.06720,0.00000,0.00000,0.16814,0.00078,0.00000,1.04407,1.67782,0.51700,0.00000,2.56383,0.00000,0.00000,0.72827,0.81841,0,4,0,4,0,0,2,0,1,0,0,0,0,0,0,1,1,0,0,2,0,0,0,0,16.27723,4.53232,4.23026,6.22735
196,133.941,0.00000,18.82014,0.00000,5.33159,0.00000,0.00000,6.26448,0.12075,0.00000,0.01527,0.00000,0.00000,0.00000,0.00055,0.00000,1.66825,5.09811,1.24799,0.00000,10.46888,0.00000,0.00000,0.00000,0.41293,0.00000,9.76175,0.00000,5.46831,0.00000,0.00009,3.94444,0.13218,0.85675,0.05162,0.00000,0.00000,0.11770,0.00071,0.00000,1.23133,2.70391,0.73630,0.00000,4.93535,0.00000,0.00000,0.50979,0.69677,0,6,0,4,0,0,3,0,0,0,0,0,0,0,0,1,2,0,0,3,0,0,0,0,24.15173,6.40050,8.01491,10.88181
