step,cap_deg,priv_0,priv_1,priv_2,priv_3,priv_4,priv_5,priv_6,priv_7,priv_8,priv_9,priv_10,priv_11,priv_12,priv_13,priv_14,priv_15,priv_16,priv_17,priv_18,priv_19,priv_20,priv_21,priv_22,priv_23,priv_24,priv_25,priv_26,priv_27,priv_28,priv_29,priv_30,priv_31,priv_32,priv_33,priv_34,priv_35,priv_36,priv_37,priv_38,priv_39,priv_40,priv_41,priv_42,priv_43,priv_44,priv_45,priv_46,priv_47,priv_48,priv_49,priv_50,priv_51,priv_52,priv_53,priv_54,priv_55,priv_56,priv_57,priv_58,priv_59,prop_0,prop_1,prop_2,prop_3,prop_4,prop_5,prop_6,prop_7,prop_8,prop_9,prop_10,prop_11,prop_12,prop_13,prop_14,prop_15,prop_16,prop_17,prop_18,prop_19,prop_20,prop_21,prop_22,prop_23,prop_24,prop_25,prop_26,prop_27,prop_28,prop_29,prop_30,prop_31,prop_32,prop_33,prop_34,prop_35,prop_36,prop_37,prop_38,prop_39,prop_40,prop_41,prop_42,prop_43,prop_44,prop_45,prop_46,prop_47,prop_48,prop_49,prop_50,prop_51,prop_52,prop_53,prop_54,prop_55,prop_56,prop_57,prop_58,prop_59,prop_60,prop_61,prop_62,prop_63,prop_64,prop_65,prop_66,prop_67,prop_68,prop_69,prop_70,prop_71,prop_72,prop_73,prop_74,prop_75,targ_0,targ_1,targ_2,targ_3,targ_4,targ_5,targ_6,targ_7,targ_8,targ_9,targ_10,targ_11,targ_12,targ_13,targ_14,targ_15,targ_16,targ_17,targ_18,targ_19,targ_20,targ_21,targ_22,targ_23,targ_24,targ_25,targ_26,targ_27,targ_28,targ_29,targ_30,targ_31,targ_32,targ_33,targ_34,targ_35,targ_36,targ_37,targ_38,targ_39,targ_40,targ_41,targ_42,targ_43,targ_44,targ_45,targ_46,targ_47,targ_48,targ_49,targ_50,targ_51,targ_52,targ_53,targ_54,targ_55,targ_56,targ_57,targ_58,targ_59,targ_60,targ_61,targ_62,targ_63,targ_64
251,169.2738,-0.192646,0.200931,-0.200357,0.492351,-0.278721,0.358420,1.324244,1.116187,-1.616737,-0.003148,-0.394745,-0.124242,1.161849,0.006657,1.442910,1.674417,-3.190157,0.168478,1.505845,0.232130,0.281697,-0.000343,-0.016383,-0.072967,-0.129043,0.000000,0.000002,0.995932,0.090110,0.016334,0.045263,0.000544,0.000307,-0.000044,0.432114,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.016361,-0.072912,-0.236434,2.940000,3.333333,3.154211,0.350488,-1.925264,-0.135148,-2.121647,0.489036,-0.198961,1.482151,-0.184628,-0.227000,1.365977,0.730150,0.406856,-0.160538,-0.059327,1.405618,-0.198385,0.075515,0.104539,1.395656,-0.186165,-0.226914,-0.999920,0.939205,-0.347091,0.990881,-0.523412,0.882786,0.980272,0.088529,0.983005,0.974346,0.203391,0.745075,0.918370,0.987141,0.998241,0.164428,0.980386,0.997150,0.994541,0.174246,0.982721,0.974365,-0.012618,0.343356,-0.937832,-0.134737,-0.852080,0.469775,-0.197651,0.996074,-0.183580,-0.225056,0.979098,0.666981,0.395724,-0.159849,-0.059292,0.986389,-0.197086,0.075443,0.104349,0.984702,-0.185092,-0.224972,0.356692,-0.745478,-0.006173,-0.563023,0.007197,-0.098370,0.054068,-0.230378,-0.308048,0.148000,-0.031202,-0.084917,0.008613,-0.007197,0.098370,-0.054068,-0.039444,0.270027,0.862583,0.426004,0.230378,0.308048,-0.148000,0.156873,0.160348,0.160556,0.107511,0.073996,0.056564,0.182925,0.157296,0.143251,0.095470,0.059884,0.156841,0.156973,0.105599,0.076045,0.055273,0.165358,0.165721,0.116046,0.088107,0.078222,0.697222,-0.945519,-0.325568,0.000000,0.016125,0.071965,0.138457,0.000000,0.000000,0.000000,0.000000,0.111111,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.222222,0.000000,0.222222,0.000000,0.111111,0.000000,0.000000,0.000000,0.000000
252,169.7062,-0.037226,-0.182152,0.027746,0.290816,0.002231,0.565980,0.949416,1.521702,-0.613178,-0.001594,-0.350364,0.324685,0.953531,-0.030527,1.242715,2.062255,-2.493130,-0.023185,1.153516,1.111299,-0.077486,-0.025330,-0.017017,-0.073199,-0.128440,0.000001,0.000007,0.996142,0.087751,-0.049122,0.091591,-0.002038,-0.003614,0.000593,0.165614,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.016994,-0.073145,-0.235831,2.940000,3.333333,3.153039,0.349502,-1.926406,-0.129860,-2.120018,0.499222,-0.197463,1.484648,-0.179073,-0.227000,1.364845,0.730964,0.402182,-0.160563,-0.058168,1.406808,-0.190869,0.072953,0.105165,1.397199,-0.180655,-0.227011,-0.999934,0.939543,-0.348162,0.991580,-0.522023,0.877955,0.980567,0.086042,0.984009,0.974346,0.204499,0.744531,0.920209,0.987137,0.998309,0.163254,0.981840,0.997340,0.994475,0.172727,0.983726,0.974344,-0.011446,0.342430,-0.937434,-0.129495,-0.852931,0.478742,-0.196183,0.996291,-0.178117,-0.225056,0.978867,0.667588,0.391427,-0.159874,-0.058135,0.986584,-0.189712,0.072888,0.104971,0.984970,-0.179674,-0.225066,0.358586,-0.744798,-0.009629,-0.562672,0.070582,0.025853,-0.031634,0.064969,0.160002,0.440857,-0.031715,-0.085417,0.009212,-0.070582,-0.025853,0.031634,-0.038876,0.269153,0.864529,0.422651,-0.064969,-0.160002,-0.440857,0.156629,0.160226,0.160561,0.107588,0.074132,0.056811,0.182446,0.156582,0.142503,0.094714,0.059322,0.156602,0.156860,0.105568,0.076028,0.055361,0.164990,0.165469,0.115843,0.087912,0.078117,0.700000,-0.951056,-0.309017,0.000000,0.016637,0.072464,0.137858,0.000000,0.000000,0.000000,0.000000,0.111111,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.222222,0.000000,0.222222,0.000000,0.111111,0.000000,0.000000,0.000000,0.000000
253,169.9776,-0.214785,-0.338211,0.332041,-0.058727,0.138105,0.615576,-0.089481,1.683425,-1.076862,-0.002045,-0.401681,0.597202,1.095001,-0.033269,0.210007,1.425159,-1.124858,-0.361572,-0.074485,1.289316,-0.294665,-0.017123,-0.018537,-0.072648,-0.127808,0.000002,0.000023,0.996307,0.085859,0.038083,-0.009809,0.000818,0.002310,-0.000375,0.224414,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.018513,-0.072598,-0.235199,2.940000,3.333333,3.150166,0.344710,-1.922652,-0.131148,-2.117830,0.511498,-0.195930,1.493140,-0.183129,-0.227000,1.364638,0.738947,0.392776,-0.160989,-0.056986,1.412381,-0.185559,0.065021,0.105175,1.403253,-0.177469,-0.226907,-0.999963,0.941173,-0.344641,0.991412,-0.520156,0.872012,0.980867,0.077578,0.983279,0.974346,0.204701,0.739178,0.923850,0.987069,0.998377,0.157754,0.982833,0.997887,0.994474,0.166760,0.984294,0.974367,-0.008573,0.337924,-0.938735,-0.130772,-0.854071,0.489484,-0.194679,0.996986,-0.182107,-0.225056,0.978824,0.673510,0.382754,-0.160295,-0.056955,0.987478,-0.184496,0.064975,0.104981,0.985997,-0.176539,-0.224964,0.360233,-0.745939,-0.014534,-0.559996,0.105535,-0.023534,0.007262,0.206160,0.386185,0.287209,-0.032753,-0.085442,0.009864,-0.105535,0.023534,-0.007262,-0.035317,0.269341,0.866680,0.418418,-0.206160,-0.386185,-0.287209,0.156181,0.159885,0.160299,0.107291,0.073829,0.056546,0.181877,0.155896,0.141807,0.094213,0.059590,0.156157,0.156494,0.105161,0.075436,0.054822,0.164458,0.165008,0.115328,0.087261,0.077334,0.702778,-0.956305,-0.292372,0.000000,0.017676,0.072490,0.137206,0.000000,0.000000,0.000000,0.000000,0.111111,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.222222,0.000000,0.111111,0.000000,0.111111,0.000000,0.000000,0.000000,0.000000
254,170.1953,-0.148517,-0.468611,0.507890,-0.341045,0.370485,0.675852,-0.886816,1.202412,1.323570,0.000335,-0.114714,0.553135,0.736755,0.021239,-0.999670,0.893618,0.336094,-0.454655,-1.051765,1.740435,-1.633382,0.003465,-0.018826,-0.072350,-0.127277,0.000000,0.000002,0.996435,0.084363,0.048125,0.013012,0.000446,0.002464,-0.000383,0.024439,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.018803,-0.072296,-0.234668,2.940000,3.333333,3.147568,0.337494,-1.915103,-0.137590,-2.113903,0.525471,-0.196708,1.495253,-0.188538,-0.227000,1.367527,0.747438,0.394406,-0.161235,-0.057469,1.411062,-0.182308,0.055752,0.104950,1.405292,-0.183929,-0.226917,-0.999982,0.943588,-0.337545,0.990549,-0.516798,0.865088,0.980715,0.075471,0.982279,0.974346,0.201872,0.733433,0.923225,0.987030,0.998349,0.159055,0.983428,0.998446,0.994498,0.164750,0.983133,0.974365,-0.005976,0.331123,-0.941310,-0.137156,-0.856107,0.501620,-0.195442,0.997148,-0.187423,-0.225056,0.979412,0.679762,0.384260,-0.160538,-0.057438,0.987270,-0.181300,0.055723,0.104758,0.986335,-0.182894,-0.224975,0.361827,-0.748060,-0.021418,-0.555903,0.104258,0.044790,-0.007483,0.446774,0.651925,0.371379,-0.033939,-0.085971,0.010399,-0.104258,-0.044790,0.007483,-0.029536,0.269608,0.869439,0.412935,-0.446774,-0.651925,-0.371379,0.156098,0.160094,0.160592,0.107632,0.074397,0.057538,0.181737,0.155591,0.141480,0.093803,0.059006,0.156077,0.156490,0.105213,0.075562,0.055369,0.164081,0.164695,0.114952,0.087017,0.077435,0.705556,-0.961262,-0.275637,0.000000,0.018862,0.073019,0.136671,0.000000,0.000000,0.000000,0.000000,0.111111,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.222222,0.000000,0.222222,0.000000,0.111111,0.000000,0.000000,0.000000,0.000000
255,170.3673,-0.252049,-0.359797,0.572071,-0.541114,0.357676,0.479011,-0.484139,0.696078,1.707189,0.000400,-0.058184,0.393952,0.891788,0.049405,-0.696161,0.259022,0.795568,-0.370014,-0.621634,1.644480,-2.407025,0.020104,-0.019293,-0.071894,-0.127190,-0.000000,-0.000006,0.996615,0.082216,0.080983,0.002895,0.001683,0.004320,-0.000661,0.147682,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.019270,-0.071838,-0.234581,2.940000,3.333333,3.143729,0.330883,-1.906150,-0.148343,-2.109788,0.536065,-0.199623,1.492969,-0.187961,-0.227000,1.372277,0.753974,0.396627,-0.161029,-0.059944,1.406251,-0.177082,0.048837,0.103287,1.405438,-0.191626,-0.226959,-0.999998,0.945756,-0.329103,0.989017,-0.513271,0.859725,0.980141,0.077749,0.982387,0.974346,0.197218,0.728974,0.922369,0.987063,0.998204,0.163804,0.984362,0.998808,0.994671,0.164605,0.981696,0.974355,-0.002137,0.324878,-0.944294,-0.147800,-0.858226,0.510757,-0.198300,0.996973,-0.186856,-0.225056,0.980360,0.684541,0.386310,-0.160334,-0.059908,0.986493,-0.176158,0.048818,0.103104,0.986359,-0.190456,-0.225015,0.361874,-0.751021,-0.027194,-0.551612,0.073491,-0.015006,0.048705,0.416020,0.574048,0.099933,-0.034716,-0.085763,0.010491,-0.073491,0.015006,-0.048705,-0.023002,0.270072,0.871276,0.409159,-0.416020,-0.574048,-0.099933,0.156015,0.160249,0.160715,0.107767,0.074537,0.057655,0.181845,0.155762,0.141667,0.094004,0.059155,0.155993,0.156367,0.105115,0.075396,0.055356,0.163781,0.164352,0.114514,0.086649,0.077277,0.708333,-0.965926,-0.258819,0.000000,0.019638,0.072810,0.136579,0.000000,0.000000,0.000000,0.000000,0.111111,0.111111,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.222222,0.000000,0.222222,0.000000,0.111111,0.000000,0.000000,0.000000,0.000000
256,170.6142,-0.164828,-0.419568,0.662008,-0.687033,0.452987,0.563526,-0.786548,0.405623,2.469069,0.000612,0.084131,0.226390,1.045926,0.047283,-0.783810,-0.085424,1.804427,-0.064295,-0.701126,2.380920,-3.913352,0.015447,-0.019589,-0.071778,-0.127390,-0.000001,-0.000008,0.996982,0.077627,0.071119,0.026228,0.001887,0.003607,-0.000522,0.537824,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.019565,-0.071721,-0.234781,2.940000,3.333333,3.140769,0.324096,-1.895620,-0.161787,-2.104472,0.547956,-0.205968,1.489353,-0.187586,-0.227000,1.378694,0.756328,0.401657,-0.160712,-0.065175,1.400651,-0.174705,0.047312,0.099105,1.405565,-0.201741,-0.226966,-1.000000,0.947939,-0.319142,0.986941,-0.508701,0.853591,0.978863,0.081353,0.982457,0.974346,0.190923,0.727361,0.920415,0.987114,0.997877,0.169325,0.984778,0.998881,0.995093,0.164480,0.979719,0.974354,0.000823,0.318452,-0.947707,-0.161082,-0.860943,0.520943,-0.204515,0.996685,-0.186488,-0.225056,0.981605,0.686255,0.390944,-0.160021,-0.065129,0.985560,-0.173817,0.047295,0.098942,0.986380,-0.200376,-0.225023,-0.362122,0.754108,0.034356,0.546816,0.063318,0.042616,0.044201,0.525928,0.730253,0.241334,-0.035158,-0.086201,0.010288,-0.063318,-0.042616,-0.044201,0.015577,-0.270234,-0.873634,-0.404345,-0.525928,-0.730253,-0.241334,0.156454,0.161123,0.161555,0.108629,0.075411,0.058381,0.182559,0.156507,0.142426,0.094666,0.059353,0.156429,0.156755,0.105503,0.075733,0.055577,0.163768,0.164279,0.114277,0.086427,0.077177,0.711111,-0.970296,-0.241922,0.000000,0.020081,0.073249,0.136782,0.000000,0.000000,0.000000,0.000000,0.111111,0.111111,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.222222,0.000000,0.222222,0.000000,0.111111,0.000000,0.000000,0.000000,0.000000
257,171.1417,-0.057028,-0.426102,0.693478,-0.788026,0.310353,0.412545,-1.011617,0.244476,2.660410,0.000349,-0.088963,0.422379,0.903452,0.057074,-0.898693,-0.139859,3.001786,-0.005760,-0.953990,3.025408,-4.138361,0.005431,-0.019205,-0.072224,-0.127599,-0.000001,-0.000024,0.997670,0.068222,-0.026215,-0.004240,0.001591,-0.001265,0.000331,1.039726,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.019181,-0.072165,-0.234990,2.940000,3.333333,3.139787,0.317371,-1.884977,-0.176895,-2.100794,0.555763,-0.215628,1.482146,-0.185639,-0.227000,1.385475,0.758164,0.412965,-0.160252,-0.074339,1.390587,-0.172408,0.045951,0.091133,1.399443,-0.207801,-0.226866,-0.999998,0.950059,-0.309038,0.984395,-0.505532,0.849498,0.976842,0.088534,0.982818,0.974346,0.184263,0.726100,0.915935,0.987187,0.997238,0.179235,0.985175,0.998944,0.995850,0.170516,0.978487,0.974376,0.001806,0.312070,-0.951050,-0.175974,-0.862808,0.527591,-0.213961,0.996073,-0.184575,-0.225056,0.982877,0.687589,0.401327,-0.159567,-0.074270,0.983806,-0.171555,0.045935,0.091007,0.985355,-0.206308,-0.224924,-0.362443,0.757229,0.040272,0.541864,0.051608,0.054514,0.053447,0.367651,0.728598,0.240489,-0.035355,-0.086922,0.010049,-0.051608,-0.054514,-0.053447,0.008677,-0.271163,-0.875384,-0.400122,-0.367651,-0.728598,-0.240489,0.157027,0.162158,0.162532,0.109646,0.076460,0.059306,0.183471,0.157488,0.143430,0.095460,0.059268,0.157000,0.157250,0.106082,0.076404,0.056330,0.163857,0.164283,0.114252,0.086539,0.077537,0.713889,-0.974370,-0.224951,0.000000,0.020278,0.073969,0.137021,0.000000,0.000000,0.000000,0.000000,0.111111,0.111111,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.333333,0.000000,0.333333,0.000000,0.222222,0.000000,0.000000,0.000000,0.000000
258,172.2223,-0.137748,-0.386808,0.609313,-0.749716,0.299003,0.566287,-0.599296,1.357991,0.308885,-0.000003,0.007164,0.171785,0.915129,-0.012645,-0.556843,0.660758,0.663418,-0.117057,-0.503971,2.125448,-3.184595,-0.028614,-0.020204,-0.073315,-0.127705,0.000000,0.000001,0.998145,0.060880,-0.004459,-0.021319,0.004479,0.000068,0.000068,1.113006,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.020179,-0.073262,-0.235096,2.940000,3.333333,3.138068,0.311256,-1.875134,-0.190904,-2.098061,0.565935,-0.214909,1.485274,-0.192319,-0.227000,1.390071,0.759281,0.409306,-0.160463,-0.073843,1.393268,-0.174852,0.042618,0.090927,1.397161,-0.202484,-0.227042,-0.999994,0.951950,-0.299661,0.981833,-0.503172,0.844088,0.976996,0.085418,0.981564,0.974346,0.179744,0.725331,0.917397,0.987153,0.997275,0.176598,0.984752,0.999092,0.995869,0.172764,0.979570,0.974336,0.003524,0.306255,-0.954046,-0.189746,-0.864187,0.536205,-0.213258,0.996345,-0.191135,-0.225056,0.983714,0.688400,0.397973,-0.159775,-0.073776,0.984283,-0.173962,0.042605,0.090802,0.984963,-0.201103,-0.225097,-0.363394,0.760120,0.046431,0.536663,0.030362,0.029468,0.026486,0.385148,0.810662,0.289429,-0.035377,-0.087346,0.009833,-0.030362,-0.029468,-0.026486,0.001951,-0.272327,-0.877289,-0.395220,-0.385148,-0.810662,-0.289429,0.157418,0.162957,0.163248,0.110288,0.076993,0.059447,0.184242,0.158417,0.144411,0.096598,0.060754,0.157386,0.157537,0.106124,0.076044,0.055412,0.163832,0.164150,0.113906,0.085737,0.076145,0.716667,-0.978148,-0.207912,0.000000,0.020300,0.074393,0.137237,0.000000,0.000000,0.000000,0.000000,0.111111,0.111111,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.333333,0.000000,0.222222,0.000000,0.222222,0.000000,0.000000,0.000000,0.000000
259,173.0655,-0.161298,-0.355167,0.561013,-0.548460,0.317215,0.224537,-1.211806,1.278273,-0.105395,-0.000000,-0.190601,0.119528,0.639433,0.023160,-1.095683,0.050667,1.627169,-0.504335,-1.092283,2.610493,-4.097925,0.009607,-0.020986,-0.073776,-0.127967,0.000000,0.000002,0.998282,0.058595,0.032873,-0.017080,0.002663,0.001901,-0.000195,0.145591,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.020961,-0.073723,-0.235358,2.940000,3.333333,3.135585,0.305208,-1.866175,-0.201978,-2.094549,0.572218,-0.214558,1.492779,-0.202229,-0.227000,1.390518,0.760682,0.410750,-0.161363,-0.073401,1.396232,-0.174513,0.033448,0.090985,1.396121,-0.197636,-0.226994,-0.999982,0.953785,-0.291102,0.979672,-0.500134,0.840702,0.977071,0.077939,0.979621,0.974346,0.179303,0.724366,0.916822,0.987009,0.997307,0.173679,0.984811,0.999441,0.995864,0.173789,0.980534,0.974347,0.006008,0.300491,-0.956692,-0.200607,-0.865948,0.541498,-0.212915,0.996958,-0.200854,-0.225056,0.983794,0.689415,0.399297,-0.160663,-0.073335,0.984802,-0.173629,0.033442,0.090859,0.984783,-0.196352,-0.225050,-0.362748,0.762631,0.050790,0.533131,0.073606,-0.001511,0.055570,0.351973,0.452188,-0.030815,-0.036037,-0.087300,0.009502,-0.073606,0.001511,-0.055570,-0.003597,-0.272569,-0.878333,-0.392715,-0.351973,-0.452188,0.030815,0.157772,0.163505,0.163759,0.110699,0.077310,0.059458,0.184762,0.159003,0.145026,0.097223,0.061358,0.157738,0.157846,0.106288,0.075908,0.055067,0.163975,0.164244,0.113894,0.085432,0.075403,0.719444,-0.981627,-0.190809,0.000000,0.020960,0.074348,0.137568,0.000000,0.000000,0.000000,0.000000,0.111111,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.222222,0.000000,0.222222,0.000000,0.222222,0.000000,0.000000,0.000000,0.000000
260,173.3277,0.030215,-0.095715,0.283559,-0.374368,0.313519,0.324642,-0.857540,1.947545,-1.291881,-0.004144,-0.093314,0.309964,0.614580,-0.000902,-0.731627,0.055354,1.797814,-0.516694,-0.676891,2.146893,-3.395645,-0.008504,-0.020807,-0.074356,-0.128074,0.000000,0.000002,0.998384,0.056834,0.006885,0.039872,0.001169,0.000108,-0.000008,0.273547,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.020781,-0.074303,-0.235465,2.940000,3.333333,3.135343,0.302665,-1.861769,-0.208133,-2.092272,0.578489,-0.211416,1.495960,-0.207730,-0.227000,1.391704,0.765419,0.415234,-0.161825,-0.070326,1.397808,-0.171974,0.022977,0.094009,1.397402,-0.197821,-0.227020,-0.999980,0.954545,-0.286884,0.978418,-0.498160,0.837290,0.977735,0.074766,0.978502,0.974346,0.178136,0.721092,0.915022,0.986935,0.997528,0.172126,0.985249,0.999736,0.995584,0.172527,0.980497,0.974341,0.006250,0.298065,-0.957965,-0.206633,-0.867085,0.546759,-0.209845,0.997201,-0.206240,-0.225056,0.984006,0.692839,0.403404,-0.161120,-0.070268,0.985075,-0.171127,0.022975,0.093871,0.985005,-0.196534,-0.225075,-0.363442,0.763668,0.054641,0.530788,-0.021300,0.085945,0.037223,0.364458,0.345923,0.245473,-0.035864,-0.088001,0.009373,0.021300,-0.085945,-0.037223,-0.006867,-0.272565,-0.879677,-0.389653,-0.364458,-0.345923,-0.245473,0.158192,0.164252,0.164499,0.111440,0.078088,0.060137,0.185338,0.159586,0.145636,0.097765,0.061626,0.158158,0.158247,0.106570,0.075899,0.054879,0.164042,0.164283,0.113723,0.084960,0.074563,0.722222,-0.984808,-0.173649,0.000000,0.020787,0.075048,0.137697,0.000000,0.000000,0.000000,0.000000,0.111111,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.222222,0.000000,0.111111,0.000000,0.222222,0.000000,0.000000,0.000000,0.000000
261,173.5299,-0.059975,0.117762,-0.002330,-0.020998,0.164215,0.089891,-0.575453,1.949920,-1.522025,-0.004459,-0.218505,0.274259,0.987152,0.014145,-0.782133,-0.377356,2.222712,-0.437815,-0.570888,2.094728,-3.642588,0.011763,-0.020475,-0.074507,-0.128174,0.000000,0.000003,0.998461,0.055453,0.019750,-0.010040,0.001368,0.001116,-0.000109,0.063001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.020449,-0.074454,-0.235565,2.940000,3.333333,3.134534,0.303795,-1.862366,-0.207758,-2.091667,0.581133,-0.211166,1.501028,-0.216776,-0.227000,1.389799,0.770242,0.419805,-0.162046,-0.069509,1.399190,-0.172058,0.015036,0.094923,1.398036,-0.199841,-0.227004,-0.999975,0.954208,-0.287456,0.978496,-0.497636,0.835841,0.977787,0.069712,0.976596,0.974346,0.180011,0.717742,0.913168,0.986899,0.997585,0.170765,0.985234,0.999887,0.995498,0.171902,0.980098,0.974345,0.007059,0.299144,-0.957794,-0.206267,-0.867386,0.548971,-0.209600,0.997567,-0.215083,-0.225056,0.983665,0.696309,0.407582,-0.161338,-0.069453,0.985312,-0.171211,0.015035,0.094780,0.985114,-0.198513,-0.225059,-0.363659,0.763505,0.055463,0.530788,-0.031441,0.007795,0.037096,0.175888,-0.050947,-0.015390,-0.035484,-0.087943,0.009262,0.031441,-0.007795,-0.037096,-0.007067,-0.272190,-0.880075,-0.389013,-0.175888,0.050947,0.015390,0.158212,0.164336,0.164560,0.111440,0.078088,0.060129,0.185442,0.159764,0.145848,0.097956,0.061713,0.158177,0.158240,0.106497,0.075698,0.054758,0.164001,0.164215,0.113586,0.084760,0.074298,0.725000,-0.987688,-0.156435,0.000000,0.020407,0.074991,0.137808,0.000000,0.000000,0.000000,0.000000,0.111111,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.222222,0.000000,0.111111,0.000000,0.222222,0.000000,0.000000,0.000000,0.000000
262,173.6883,-0.004723,0.271362,-0.191852,0.290722,0.114996,0.052710,-1.270771,1.907759,-0.388235,-0.003072,-0.273936,0.190562,0.833726,0.021261,-1.560766,0.289228,0.758337,-0.173277,-1.332260,1.478451,-2.969952,0.002847,-0.020195,-0.074338,-0.128409,0.000000,0.000006,0.998510,0.054566,0.016457,-0.035314,0.001902,0.001055,-0.000103,0.016036,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.020168,-0.074286,-0.235800,2.940000,3.333333,3.134026,0.307645,-1.866741,-0.201040,-2.092375,0.582662,-0.206575,1.499604,-0.216569,-0.227000,1.387775,0.773546,0.418458,-0.162018,-0.065159,1.403335,-0.174831,0.012080,0.098912,1.396615,-0.192366,-0.226987,-0.999971,0.953049,-0.291643,0.979859,-0.498250,0.835001,0.978739,0.071132,0.976640,0.974346,0.182001,0.715437,0.913716,0.986904,0.997878,0.166679,0.984756,0.999927,0.995112,0.173302,0.981555,0.974349,0.007567,0.302815,-0.956527,-0.199689,-0.867034,0.550249,-0.205109,0.997467,-0.214880,-0.225056,0.983298,0.698677,0.406352,-0.161310,-0.065113,0.986011,-0.173941,0.012080,0.098751,0.984869,-0.191182,-0.225043,-0.364291,0.761906,0.054539,0.532745,-0.041563,0.020568,0.048914,0.118353,-0.344812,0.018077,-0.035088,-0.087724,0.009018,0.041563,-0.020568,-0.048914,-0.004458,-0.271348,-0.880206,-0.389343,-0.118353,0.344812,-0.018077,0.158271,0.164250,0.164481,0.111387,0.078103,0.060295,0.185416,0.159716,0.145790,0.097923,0.061741,0.158236,0.158311,0.106500,0.075629,0.054670,0.164198,0.164427,0.113823,0.084857,0.074127,0.727778,-0.990268,-0.139173,0.000000,0.020011,0.074771,0.138052,0.000000,0.000000,0.000000,0.000000,0.111111,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.222222,0.000000,0.111111,0.000000,0.222222,0.000000,0.000000,0.000000,0.000000
