step,unscrew_deg,arm_cmd_j1,arm_cmd_j2,arm_cmd_j3,arm_cmd_j4,arm_cmd_j5,arm_cmd_j6,hand_cmd_0,hand_cmd_1,hand_cmd_2,hand_cmd_3,hand_cmd_4,hand_cmd_5,hand_cmd_6,hand_cmd_7,hand_cmd_8,hand_cmd_9,hand_cmd_10,hand_cmd_11,hand_cmd_12,hand_cmd_13,hand_cmd_14,hand_cmd_15,arm_q_j1,arm_q_j2,arm_q_j3,arm_q_j4,arm_q_j5,arm_q_j6,hand_q_0,hand_q_1,hand_q_2,hand_q_3,hand_q_4,hand_q_5,hand_q_6,hand_q_7,hand_q_8,hand_q_9,hand_q_10,hand_q_11,hand_q_12,hand_q_13,hand_q_14,hand_q_15
164,100.9,2.847374,0.282086,-1.880937,-0.224516,-1.382369,-0.488737,-0.298672,1.538137,-0.125629,0.190492,1.396,0.567598,0.285988,0.375806,0.137534,1.473065,-0.174,0.419711,0.274755,1.578683,-0.058245,0.062098,2.861901,0.308205,-1.91685,-0.17204,-1.414446,-0.538393,-0.148672,1.388137,-0.186433,0.177204,1.387992,0.63582,0.135988,0.266856,-0.012466,1.323065,-0.19616,0.41396,0.124755,1.428683,-0.208245,0.05535
165,101.81,2.848637,0.288963,-1.879668,-0.243268,-1.371257,-0.46874,-0.30016,1.528907,-0.137674,0.235168,1.396,0.519489,0.289695,0.381528,0.136134,1.454423,-0.174,0.418641,0.274057,1.566411,-0.057682,0.055787,2.857771,0.300756,-1.907253,-0.190444,-1.409124,-0.519903,-0.15016,1.378907,-0.190591,0.180309,1.388829,0.621162,0.139695,0.293062,-0.013866,1.304423,-0.182705,0.415486,0.124057,1.416411,-0.207682,0.055869
166,102.98,2.841138,0.290001,-1.882347,-0.248132,-1.374034,-0.448745,-0.30111,1.51649,-0.163608,0.280862,1.396,0.470941,0.299155,0.373362,0.137561,1.436561,-0.174,0.43146,0.277316,1.550539,-0.051565,0.035586,2.853761,0.295614,-1.89946,-0.208577,-1.402749,-0.500755,-0.15111,1.36649,-0.203162,0.193384,1.391145,0.599182,0.149155,0.314232,-0.012439,1.286561,-0.179135,0.41665,0.127316,1.400539,-0.201565,0.054635
167,103.7,2.835907,0.304927,-1.88945,-0.239106,-1.390098,-0.428775,-0.302674,1.507059,-0.174,0.32385,1.396,0.42309,0.300099,0.351306,0.138171,1.423157,-0.174,0.430389,0.280272,1.534276,-0.046553,0.029275,2.849554,0.293081,-1.895239,-0.22262,-1.398412,-0.480552,-0.152674,1.357059,-0.220733,0.214253,1.394791,0.570195,0.150099,0.327741,-0.011829,1.273157,-0.184146,0.421075,0.130272,1.384277,-0.196553,0.048764
168,103.92,2.844564,0.323438,-1.903216,-0.219974,-1.405303,-0.411168,-0.300151,1.495446,-0.174,0.365111,1.396,0.389127,0.29677,0.315362,0.125936,1.413553,-0.174,0.425932,0.283747,1.524014,-0.037229,0.036852,2.84474,0.294352,-1.895291,-0.228959,-1.399974,-0.461033,-0.150151,1.345446,-0.224717,0.240436,1.395445,0.53702,0.14677,0.33246,-0.008746,1.263553,-0.18001,0.424149,0.133747,1.374014,-0.187229,0.043305
169,104.05,2.839333,0.340462,-1.921754,-0.200714,-1.424671,-0.407451,-0.298953,1.492572,-0.174,0.392484,1.396,0.369054,0.290182,0.267425,0.099812,1.413037,-0.174,0.435363,0.283593,1.5197,-0.022804,0.058319,2.843,0.2997,-1.899675,-0.226651,-1.40636,-0.442375,-0.148953,1.342572,-0.227818,0.270245,1.395104,0.50306,0.140182,0.327166,-0.008363,1.263037,-0.175208,0.425467,0.133593,1.3697,-0.172804,0.041363
170,104.06,2.834816,0.356205,-1.941087,-0.181436,-1.443827,-0.417622,-0.294946,1.487289,-0.174,0.405968,1.396,0.36287,0.282081,0.22282,0.059799,1.421704,-0.174,0.430999,0.284721,1.522129,-0.013314,0.093364,2.841118,0.308728,-1.908363,-0.218489,-1.414459,-0.429229,-0.144946,1.337289,-0.221442,0.299472,1.393887,0.471595,0.132081,0.311466,-0.005628,1.271704,-0.175948,0.428592,0.134721,1.372129,-0.163314,0.04536
171,104.13,2.844187,0.373125,-1.958812,-0.161624,-1.459621,-0.413904,-0.281763,1.485293,-0.174,0.405562,1.396,0.370575,0.27426,0.192103,0.013933,1.429497,-0.174,0.440525,0.293492,1.530736,-0.010574,0.114521,2.838637,0.320074,-1.920264,-0.206074,-1.42275,-0.42515,-0.131763,1.335293,-0.216169,0.324922,1.390831,0.44521,0.12426,0.288728,0.006052,1.279498,-0.16925,0.429403,0.143492,1.380736,-0.160574,0.057642
172,104.78,2.85639,0.384727,-1.971634,-0.142294,-1.475738,-0.424075,-0.280659,1.488933,-0.174,0.391268,1.396,0.392168,0.270683,0.175275,-0.018044,1.436361,-0.174,0.453956,0.292347,1.54187,-0.018579,0.149566,2.839022,0.333465,-1.934424,-0.190535,-1.431156,-0.42188,-0.130659,1.338933,-0.211136,0.344174,1.385291,0.426506,0.120682,0.264711,0.003799,1.286361,-0.161856,0.431752,0.142347,1.39187,-0.168579,0.073283
173,105.92,2.860271,0.391857,-1.98005,-0.123695,-1.488391,-0.42942,-0.278073,1.483499,-0.174,0.378266,1.396,0.427651,0.282265,0.172336,-0.036132,1.440164,-0.174,0.453498,0.294238,1.548337,-0.038572,0.170722,2.843537,0.347158,-1.948421,-0.173175,-1.441712,-0.423106,-0.128073,1.333499,-0.209454,0.35535,1.383925,0.417436,0.132265,0.242516,0.007775,1.290164,-0.173155,0.436135,0.144238,1.398337,-0.188572,0.093443
174,106.57,2.868359,0.386294,-1.979251,-0.109338,-1.487156,-0.445048,-0.279418,1.489483,-0.174,0.355147,1.396,0.477022,0.279302,0.177849,-0.040331,1.442065,-0.174,0.445778,0.290987,1.558117,-0.04789,0.17799,2.848198,0.358351,-1.960411,-0.155999,-1.452761,-0.425993,-0.129418,1.339483,-0.204105,0.360715,1.375865,0.418643,0.129302,0.224703,0.00563,1.292065,-0.157259,0.44,0.140987,1.408117,-0.19789,0.11414
175,107.29,2.862557,0.374981,-1.980906,-0.10887,-1.495326,-0.461862,-0.281438,1.500209,-0.174,0.327107,1.396,0.527021,0.275218,0.169473,-0.030641,1.45336,-0.174,0.438083,0.285644,1.564306,-0.049502,0.171368,2.85454,0.366879,-1.969018,-0.140271,-1.460946,-0.433435,-0.131438,1.350209,-0.201061,0.359248,1.376257,0.431252,0.125218,0.212506,0.001311,1.30336,-0.159083,0.441193,0.135644,1.414306,-0.199502,0.131892
176,108.09,2.863525,0.359597,-1.968671,-0.111184,-1.489607,-0.464788,-0.280564,1.50325,-0.174,0.285178,1.396,0.576741,0.27527,0.174986,-0.007062,1.460948,-0.174,0.430901,0.286646,1.573047,-0.063481,0.150858,2.858464,0.371013,-1.974387,-0.129336,-1.467542,-0.444159,-0.130564,1.35325,-0.197153,0.351392,1.377512,0.452853,0.12527,0.201367,0.002845,1.310948,-0.166071,0.439941,0.136646,1.423047,-0.213481,0.143555
177,108.48,2.859531,0.341655,-1.956988,-0.126129,-1.47084,-0.473791,-0.27998,1.510246,-0.174,0.236517,1.396,0.616894,0.270066,0.194388,0.030406,1.473057,-0.174,0.40983,0.285957,1.576899,-0.055761,0.116459,2.86108,0.369355,-1.974739,-0.122953,-1.471352,-0.452529,-0.12998,1.360246,-0.18526,0.335359,1.37556,0.481017,0.120066,0.1943,0.002625,1.323057,-0.16823,0.437075,0.135957,1.426899,-0.205761,0.147765
178,108.58,2.866969,0.331249,-1.940273,-0.145306,-1.451991,-0.468906,-0.276173,1.516257,-0.174,0.18998,1.396,0.643159,0.267067,0.227679,0.080005,1.479545,-0.174,0.402648,0.287172,1.58933,-0.061538,0.074622,2.861844,0.362946,-1.970614,-0.123999,-1.469619,-0.460911,-0.126173,1.366257,-0.179103,0.3115,1.377047,0.512239,0.117067,0.193616,0.00563,1.329545,-0.166589,0.430042,0.137172,1.43933,-0.211538,0.141347
179,108.58,2.860517,0.316786,-1.923907,-0.165197,-1.446467,-0.45062,-0.278618,1.52015,-0.167108,0.157332,1.396,0.655534,0.269413,0.266304,0.128362,1.489272,-0.174,0.407876,0.285638,1.588444,-0.054286,0.046674,2.863528,0.353732,-1.962647,-0.131495,-1.466122,-0.463732,-0.128618,1.37015,-0.173708,0.28223,1.378878,0.54284,0.119413,0.201265,0.003873,1.339272,-0.182579,0.422995,0.135638,1.438444,-0.204286,0.125474
180,108.78,2.855787,0.299938,-1.910131,-0.185041,-1.431561,-0.431099,-0.283462,1.519704,-0.151065,0.138572,1.396,0.65402,0.27145,0.305383,0.150208,1.488262,-0.174,0.399216,0.283586,1.583899,-0.050804,0.032614,2.863652,0.344546,-1.952703,-0.143286,-1.463144,-0.459171,-0.133462,1.369704,-0.170027,0.252166,1.380148,0.569636,0.12145,0.216946,0.000208,1.338262,-0.190358,0.418631,0.133586,1.433899,-0.200804,0.106387
181,109.38,2.858008,0.296978,-1.895647,-0.205008,-1.419916,-0.412501,-0.293292,1.526267,-0.148911,0.133702,1.396,0.638618,0.271993,0.332307,0.14061,1.479282,-0.174,0.404444,0.275145,1.575654,-0.047883,0.032444,2.862119,0.33371,-1.940586,-0.157996,-1.458067,-0.448625,-0.143292,1.376267,-0.176649,0.224776,1.38123,0.590071,0.121993,0.238044,-0.00939,1.329282,-0.182494,0.41391,0.125145,1.425654,-0.191653,0.088073
182,110.19,2.84634,0.291033,-1.890013,-0.224946,-1.422161,-0.393275,-0.290905,1.52577,-0.132868,0.142721,1.396,0.609327,0.271329,0.359733,0.144514,1.481708,-0.174,0.395784,0.279556,1.572827,-0.040787,0.046163,2.8606,0.322846,-1.9281,-0.174809,-1.452213,-0.434184,-0.140905,1.37577,-0.181656,0.202797,1.384318,0.602163,0.121329,0.260431,-0.005486,1.331708,-0.196913,0.412091,0.129556,1.422827,-0.190787,0.073358
183,110.83,2.841023,0.28046,-1.879737,-0.244605,-1.410516,-0.373364,-0.295119,1.52129,-0.120416,0.165629,1.396,0.566146,0.269682,0.386589,0.141452,1.475722,-0.174,0.401012,0.277907,1.566352,-0.04339,0.066555,2.857453,0.315143,-1.91831,-0.192638,-1.448336,-0.418085,-0.145119,1.37129,-0.180836,0.188272,1.386952,0.604473,0.119682,0.284304,-0.008548,1.325722,-0.201001,0.408382,0.127907,1.416352,-0.19339,0.065434
184,111.67,2.844215,0.283776,-1.87179,-0.26426,-1.398252,-0.353376,-0.300955,1.514624,-0.121852,0.202425,1.396,0.519014,0.274626,0.403072,0.137126,1.463375,-0.174,0.418905,0.275242,1.55543,-0.043519,0.073059,2.852821,0.306291,-1.907499,-0.210777,-1.442683,-0.400891,-0.150955,1.364624,-0.185973,0.182741,1.389282,0.596196,0.124626,0.308904,-0.012874,1.313375,-0.19935,0.406691,0.125242,1.40543,-0.193519,0.064421
185,112.57,2.833518,0.289715,-1.87558,-0.278865,-1.399876,-0.333389,-0.299559,1.505949,-0.137177,0.248696,1.396,0.470865,0.277165,0.405665,0.141859,1.453603,-0.174,0.42291,0.282131,1.543815,-0.044108,0.065673,2.849287,0.298457,-1.897807,-0.229304,-1.435576,-0.381933,-0.149559,1.35595,-0.20055,0.187352,1.393372,0.578292,0.127165,0.331121,-0.008141,1.303603,-0.209209,0.410112,0.132131,1.393815,-0.194108,0.064591
186,113.39,2.832708,0.296568,-1.879412,-0.279582,-1.405518,-0.313405,-0.307949,1.488238,-0.166391,0.29655,1.396,0.423154,0.290343,0.39437,0.134245,1.424929,-0.174,0.413025,0.276373,1.525957,-0.047444,0.051619,2.844794,0.295591,-1.892464,-0.24596,-1.430154,-0.362803,-0.157949,1.338238,-0.207142,0.201977,1.395243,0.553877,0.140343,0.34917,-0.015755,1.274929,-0.192939,0.413224,0.126373,1.375957,-0.197444,0.063333
187,114.27,2.82955,0.312341,-1.885361,-0.266409,-1.414859,-0.293772,-0.308729,1.473119,-0.174,0.344508,1.396,0.389333,0.299616,0.369186,0.134777,1.40235,-0.174,0.41703,0.278854,1.504236,-0.035018,0.051454,2.840303,0.29478,-1.889504,-0.257394,-1.428527,-0.343309,-0.158729,1.323119,-0.215055,0.224571,1.395606,0.52477,0.149616,0.359889,-0.015223,1.25235,-0.179249,0.413648,0.128854,1.354236,-0.185018,0.059402
188,114.97,2.819872,0.329158,-1.9008,-0.246746,-1.432669,-0.284987,-0.307065,1.465969,-0.174,0.382732,1.396,0.3694,0.299857,0.330113,0.123271,1.392055,-0.174,0.434923,0.282322,1.493275,-0.02695,0.065178,2.83598,0.297562,-1.889926,-0.261086,-1.430239,-0.323626,-0.157065,1.315969,-0.225171,0.253237,1.396041,0.494855,0.149857,0.361318,-0.012563,1.242055,-0.175183,0.415717,0.132322,1.343275,-0.17695,0.056463
189,115.37,2.824083,0.345392,-1.920285,-0.226955,-1.449621,-0.285549,-0.303135,1.462778,-0.174,0.407067,1.396,0.363356,0.288818,0.287093,0.097875,1.397156,-0.174,0.438927,0.283985,1.491264,-0.007125,0.092791,2.830441,0.304635,-1.895069,-0.256979,-1.434688,-0.308173,-0.153135,1.312778,-0.222567,0.284217,1.395007,0.466589,0.138818,0.352638,-0.009647,1.247156,-0.174286,0.421556,0.133985,1.341264,-0.157125,0.057955
190,115.4,2.814509,0.358624,-1.939471,-0.20716,-1.468343,-0.29226,-0.295177,1.452719,-0.174,0.417514,1.396,0.371201,0.275421,0.257961,0.058591,1.410451,-0.174,0.429043,0.288647,1.501103,-0.005103,0.129947,2.827124,0.314752,-1.904582,-0.247211,-1.441526,-0.299399,-0.145177,1.302719,-0.205705,0.313639,1.393954,0.44258,0.125421,0.335916,-0.002682,1.260451,-0.177767,0.426228,0.138647,1.351103,-0.155103,0.06631
191,115.58,2.818825,0.375924,-1.954744,-0.187336,-1.480098,-0.285082,-0.28173,1.460286,-0.174,0.414071,1.396,0.392936,0.267824,0.242718,0.024225,1.415472,-0.174,0.424846,0.296305,1.508139,0.001369,0.153213,2.823237,0.326751,-1.917325,-0.233674,-1.447212,-0.297025,-0.13173,1.310287,-0.209657,0.338477,1.389796,0.425109,0.117824,0.315881,0.007317,1.265472,-0.166033,0.426915,0.146305,1.35814,-0.148631,0.083065
192,116.42,2.835294,0.390773,-1.965531,-0.167858,-1.486367,-0.286007,-0.279157,1.461092,-0.174,0.39674,1.396,0.428559,0.261642,0.241364,0.003748,1.42937,-0.174,0.434539,0.295816,1.527794,-0.017073,0.166804,2.821082,0.33954,-1.931185,-0.21793,-1.452642,-0.293995,-0.129157,1.311092,-0.198068,0.356546,1.381704,0.416751,0.111642,0.297606,0.007538,1.27937,-0.164757,0.426077,0.145816,1.377794,-0.167073,0.102319
193,117.57,2.837874,0.393169,-1.97662,-0.149998,-1.501833,-0.300758,-0.278186,1.468595,-0.174,0.367521,1.396,0.478071,0.2597,0.226121,-0.00284,1.437939,-0.174,0.430343,0.293426,1.543896,-0.036048,0.166506,2.824072,0.352888,-1.944405,-0.200972,-1.460032,-0.29234,-0.128186,1.318595,-0.196774,0.366106,1.376402,0.418765,0.1097,0.283623,0.007801,1.287939,-0.162669,0.427762,0.143426,1.393896,-0.186048,0.120659
194,118.4,2.845381,0.386294,-1.973819,-0.136926,-1.503411,-0.315361,-0.281523,1.4666,-0.174,0.324666,1.396,0.528067,0.273298,0.207824,0.004461,1.442145,-0.174,0.422678,0.292178,1.544276,-0.050322,0.156951,2.828538,0.364857,-1.956649,-0.183066,-1.469463,-0.296241,-0.131523,1.3166,-0.198158,0.36631,1.372326,0.432262,0.123298,0.269442,0.005416,1.292145,-0.17838,0.427188,0.142178,1.394276,-0.200322,0.134097
195,118.88,2.838999,0.371127,-1.965578,-0.137744,-1.495288,-0.334721,-0.280339,1.470345,-0.174,0.28457,1.396,0.577956,0.27721,0.199382,0.025651,1.448156,-0.174,0.423538,0.291444,1.555527,-0.059797,0.133508,2.8342,0.37207,-1.964737,-0.167283,-1.476972,-0.304294,-0.130339,1.320345,-0.189315,0.356185,1.368537,0.45442,0.12721,0.254056,0.005472,1.298156,-0.174559,0.425131,0.141444,1.405527,-0.209797,0.141901
196,119.13,2.8344,0.352631,-1.955826,-0.15245,-1.478234,-0.346123,-0.279345,1.47783,-0.174,0.238212,1.396,0.621268,0.273486,0.204828,0.06073,1.461176,-0.174,0.41051,0.289568,1.567425,-0.061229,0.10233,2.837278,0.373633,-1.967412,-0.157282,-1.478898,-0.31633,-0.129345,1.32783,-0.175997,0.338888,1.368883,0.483051,0.123486,0.240263,0.006148,1.311176,-0.176019,0.423748,0.139568,1.417425,-0.211229,0.14199
197,119.25,2.84271,0.333985,-1.940658,-0.169952,-1.460651,-0.343637,-0.278284,1.487311,-0.174,0.193283,1.396,0.650692,0.271749,0.224164,0.1092,1.473346,-0.174,0.383592,0.290474,1.572893,-0.051731,0.076563,2.837835,0.369819,-1.965437,-0.155772,-1.477357,-0.327523,-0.128284,1.337311,-0.167748,0.314654,1.368647,0.515494,0.121749,0.230962,0.007407,1.323346,-0.181997,0.419684,0.140474,1.422893,-0.201731,0.133526
198,119.28,2.83713,0.327552,-1.925746,-0.189865,-1.456956,-0.329342,-0.285372,1.488553,-0.164028,0.15722,1.396,0.666226,0.275066,0.257389,0.149555,1.481086,-0.174,0.370563,0.283019,1.578189,-0.055333,0.064685,2.839823,0.36112,-1.958992,-0.160533,-1.472829,-0.333717,-0.135372,1.338553,-0.151039,0.285458,1.371185,0.547742,0.125066,0.22903,-0.000445,1.331086,-0.189227,0.409953,0.133019,1.428189,-0.205333,0.120487
199,119.34,2.837871,0.316717,-1.909889,-0.209662,-1.439372,-0.310468,-0.286076,1.493943,-0.167945,0.135045,1.396,0.667872,0.275309,0.304503,0.149104,1.477952,-0.174,0.371423,0.283105,1.576684,-0.049699,0.066696,2.839877,0.351206,-1.949838,-0.170555,-1.468992,-0.331898,-0.136076,1.343943,-0.154128,0.254588,1.372358,0.576537,0.125309,0.235606,-0.000896,1.327952,-0.183088,0.399914,0.133105,1.426684,-0.199699,0.107393
200,119.74,2.824722,0.307584,-1.899637,-0.229591,-1.433546,-0.293533,-0.289806,1.5021,-0.161918,0.126759,1.396,0.655629,0.279914,0.34894,0.145671,1.469385,-0.174,0.386173,0.280982,1.570659,-0.052523,0.082596,2.839373,0.3415,-1.938766,-0.183914,-1.46415,-0.324022,-0.139806,1.3521,-0.160733,0.225807,1.374815,0.599006,0.129914,0.252217,-0.004329,1.319385,-0.179444,0.392574,0.130982,1.420659,-0.202523,0.097281
201,120.75,2.825463,0.291773,-1.886712,-0.249182,-1.422897,-0.273953,-0.296048,1.510854,-0.16978,0.132362,1.396,0.629497,0.275898,0.379489,0.14073,1.463092,-0.174,0.387033,0.277045,1.56236,-0.047392,0.084607,2.835497,0.331861,-1.927255,-0.199635,-1.458434,-0.31236,-0.146048,1.360854,-0.174152,0.201925,1.375895,0.613856,0.125898,0.275191,-0.00927,1.313092,-0.177207,0.391251,0.127045,1.41236,-0.197392,0.093069
202,121.51,2.823931,0.289852,-1.8734,-0.269064,-1.423138,-0.254221,-0.297876,1.511279,-0.163754,0.151855,1.396,0.589476,0.268227,0.396149,0.139955,1.467486,-0.174,0.378104,0.276859,1.565025,-0.054738,0.072729,2.832325,0.32082,-1.91549,-0.217184,-1.453537,-0.296681,-0.147876,1.361279,-0.175513,0.185137,1.38245,0.61825,0.118227,0.30004,-0.010045,1.317486,-0.193756,0.391032,0.126859,1.415025,-0.204738,0.089042
203,122.51,2.817865,0.289991,-1.873978,-0.288658,-1.432389,-0.234561,-0.297007,1.509273,-0.171616,0.185236,1.396,0.540995,0.266925,0.398919,0.141731,1.458824,-0.174,0.383063,0.279498,1.557038,-0.056148,0.046962,2.829768,0.311391,-1.90432,-0.235239,-1.450972,-0.279333,-0.147007,1.359273,-0.18856,0.177058,1.389368,0.611524,0.116925,0.323057,-0.008269,1.308824,-0.194655,0.388397,0.129498,1.407038,-0.206148,0.082936
204,123.13,2.823838,0.279194,-1.871665,-0.294362,-1.427752,-0.214567,-0.298222,1.503744,-0.174,0.230728,1.396,0.493401,0.267231,0.409382,0.141478,1.451359,-0.174,0.401912,0.280306,1.547989,-0.047376,0.035084,2.826333,0.304743,-1.895947,-0.253292,-1.449252,-0.262482,-0.148222,1.353744,-0.191321,0.178934,1.389337,0.595612,0.117231,0.341061,-0.008522,1.301359,-0.194296,0.387117,0.130306,1.397989,-0.197376,0.073346
205,123.68,2.825816,0.282286,-1.870149,-0.310919,-1.437004,-0.194583,-0.301482,1.490447,-0.174,0.276307,1.396,0.453104,0.277454,0.405955,0.140544,1.436767,-0.174,0.406872,0.281595,1.532663,-0.040274,0.037095,2.825015,0.297921,-1.888936,-0.267005,-1.449122,-0.244596,-0.151482,1.340447,-0.197291,0.19129,1.38974,0.572481,0.127454,0.357668,-0.009456,1.286767,-0.195298,0.390421,0.131595,1.382663,-0.190274,0.063265
206,124.63,2.821688,0.299267,-1.863525,-0.313588,-1.446851,-0.174619,-0.305573,1.475667,-0.174,0.322409,1.396,0.416821,0.292414,0.388639,0.137677,1.415258,-0.174,0.397943,0.281094,1.512097,-0.034023,0.052994,2.824635,0.292819,-1.883458,-0.281485,-1.451293,-0.225708,-0.155573,1.325667,-0.203671,0.211623,1.387384,0.546787,0.142414,0.369518,-0.012323,1.265258,-0.184963,0.394379,0.131094,1.362097,-0.184023,0.056413
207,125.07,2.808006,0.313624,-1.87079,-0.302367,-1.456419,-0.155923,-0.301688,1.46768,-0.174,0.370294,1.396,0.389421,0.295204,0.357435,0.131926,1.410874,-0.174,0.381934,0.286533,1.501126,-0.024225,0.082783,2.823115,0.291495,-1.879616,-0.292597,-1.455729,-0.205333,-0.151688,1.31768,-0.213501,0.238117,1.390637,0.517167,0.145204,0.373529,-0.007211,1.260874,-0.196188,0.395758,0.136533,1.351126,-0.174225,0.054605
208,125.25,2.798438,0.321248,-1.889125,-0.282411,-1.462288,-0.142082,-0.298524,1.459354,-0.174,0.40429,1.396,0.37591,0.295594,0.327662,0.112286,1.402556,-0.174,0.379813,0.290448,1.499514,-0.029686,0.112263,2.818266,0.29502,-1.87969,-0.296071,-1.460721,-0.186808,-0.148524,1.309354,-0.224168,0.269746,1.393888,0.487163,0.145594,0.369092,-0.003579,1.252556,-0.187645,0.392596,0.140448,1.349514,-0.179686,0.060521
209,125.3,2.791461,0.337348,-1.908078,-0.262528,-1.47857,-0.136316,-0.294033,1.457507,-0.174,0.424397,1.396,0.376288,0.281415,0.311777,0.078757,1.408603,-0.174,0.391582,0.291138,1.504368,-0.026139,0.127854,2.811999,0.300743,-1.884639,-0.291829,-1.46405,-0.170314,-0.144033,1.307507,-0.217315,0.301952,1.394368,0.461271,0.131415,0.358234,-0.00117,1.258603,-0.178609,0.389924,0.141138,1.354368,-0.176139,0.072784
210,125.34,2.798373,0.35493,-1.925991,-0.242589,-1.486733,-0.121217,-0.281543,1.450195,-0.174,0.430615,1.396,0.390554,0.267958,0.309782,0.036552,1.418719,-0.174,0.406835,0.300282,1.514575,-0.026347,0.140048,2.805351,0.308972,-1.893984,-0.282031,-1.468512,-0.158526,-0.131543,1.300195,-0.214291,0.331231,1.392212,0.440913,0.117958,0.346092,0.0103,1.268719,-0.175204,0.390295,0.150282,1.364575,-0.176347,0.086629
211,125.96,2.791396,0.370187,-1.943109,-0.22287,-1.504122,-0.120006,-0.277358,1.448142,-0.174,0.422945,1.396,0.41871,0.261044,0.293898,0.002388,1.427219,-0.174,0.413129,0.30191,1.526216,-0.036229,0.158711,2.801677,0.320057,-1.906393,-0.268562,-1.472137,-0.14697,-0.127358,1.298142,-0.208863,0.354993,1.388092,0.428379,0.111044,0.336673,0.012138,1.277219,-0.174125,0.3936,0.15191,1.376216,-0.186229,0.101474
212,127.21,2.798308,0.384933,-1.955791,-0.203081,-1.507622,-0.118207,-0.274581,1.448887,-0.174,0.401385,1.396,0.460755,0.259118,0.291902,-0.017887,1.434084,-0.174,0.405534,0.30327,1.532207,-0.036861,0.191264,2.798481,0.333243,-1.920331,-0.25307,-1.475829,-0.138598,-0.124581,1.298887,-0.205413,0.3712,1.382939,0.42585,0.109118,0.325819,0.015584,1.284084,-0.176774,0.397864,0.15327,1.382207,-0.186861,0.118064
213,128.7,2.793203,0.393097,-1.9642,-0.184567,-1.514946,-0.130298,-0.267482,1.439938,-0.174,0.365936,1.396,0.510754,0.266042,0.276018,-0.024272,1.430894,-0.174,0.411828,0.309857,1.532293,-0.043649,0.209928,2.797558,0.346656,-1.933932,-0.235532,-1.48075,-0.132457,-0.117482,1.289938,-0.209485,0.378289,1.379772,0.433633,0.116042,0.317205,0.023032,1.280894,-0.176048,0.39862,0.159857,1.382293,-0.193649,0.138508
214,129.53,2.801986,0.387372,-1.964957,-0.170749,-1.50838,-0.1285,-0.26611,1.439688,-0.174,0.34389,1.396,0.560737,0.260891,0.257933,-0.016769,1.439893,-0.174,0.404234,0.310023,1.535812,-0.046583,0.214703,2.796618,0.359272,-1.946135,-0.218192,-1.48469,-0.13267,-0.11611,1.289688,-0.194167,0.375197,1.375624,0.451673,0.110891,0.306871,0.023834,1.289893,-0.178312,0.400954,0.160023,1.385812,-0.196583,0.158965
215,130.0,2.796881,0.37143,-1.962874,-0.17082,-1.497659,-0.14059,-0.266523,1.445005,-0.174,0.311814,1.396,0.61049,0.259401,0.228762,0.004623,1.447295,-0.174,0.387203,0.30791,1.54134,-0.052718,0.205589,2.797999,0.368105,-1.954732,-0.202033,-1.488952,-0.133144,-0.116523,1.295005,-0.187228,0.367568,1.372486,0.476961,0.109401,0.294954,0.022163,1.297295,-0.17882,0.400417,0.15791,1.39134,-0.202718,0.175639
216,130.1,2.795692,0.355347,-1.953353,-0.18327,-1.484011,-0.138792,-0.267539,1.454685,-0.174,0.265848,1.396,0.646354,0.257356,0.21348,0.039904,1.458045,-0.174,0.384061,0.305318,1.550561,-0.05574,0.182586,2.798693,0.371206,-1.959175,-0.191517,-1.487515,-0.137403,-0.117539,1.304685,-0.178812,0.354084,1.373909,0.508359,0.107356,0.278917,0.020516,1.308045,-0.177439,0.396218,0.155318,1.400561,-0.20574,0.185825
217,130.17,2.803635,0.340875,-1.938267,-0.199788,-1.468916,-0.135263,-0.266754,1.465087,-0.174,0.219281,1.396,0.668329,0.254714,0.212087,0.085951,1.472693,-0.174,0.367031,0.304455,1.556563,-0.054267,0.145694,2.798652,0.36845,-1.959077,-0.188882,-1.485058,-0.138871,-0.116754,1.315087,-0.172586,0.33283,1.374856,0.540976,0.104714,0.263029,0.021585,1.322693,-0.184889,0.392497,0.154455,1.406563,-0.204267,0.186677
218,130.14,2.797689,0.329803,-1.926907,-0.219154,-1.467711,-0.130403,-0.26766,1.467878,-0.172357,0.186602,1.396,0.676416,0.258264,0.224583,0.132449,1.482413,-0.174,0.363889,0.302557,1.561275,-0.050614,0.098824,2.800313,0.36152,-1.954319,-0.192724,-1.482288,-0.138319,-0.11766,1.317878,-0.158271,0.305513,1.375042,0.571576,0.108264,0.250876,0.019566,1.332413,-0.190431,0.385401,0.152557,1.411275,-0.200614,0.177399
219,130.16,2.805633,0.312351,-1.913726,-0.238148,-1.456607,-0.111654,-0.274493,1.465497,-0.174,0.167813,1.396,0.670613,0.269143,0.250968,0.164294,1.477289,-0.174,0.346858,0.298529,1.562961,-0.054968,0.065843,2.80049,0.354084,-1.947438,-0.201619,-1.480233,-0.135903,-0.124493,1.315497,-0.153977,0.276897,1.376925,0.597172,0.119143,0.244975,0.014294,1.327289,-0.19094,0.379229,0.148529,1.412961,-0.204968,0.158354
