step,unscrew_deg,arm_cmd_j1,arm_cmd_j2,arm_cmd_j3,arm_cmd_j4,arm_cmd_j5,arm_cmd_j6,hand_cmd_0,hand_cmd_1,hand_cmd_2,hand_cmd_3,hand_cmd_4,hand_cmd_5,hand_cmd_6,hand_cmd_7,hand_cmd_8,hand_cmd_9,hand_cmd_10,hand_cmd_11,hand_cmd_12,hand_cmd_13,hand_cmd_14,hand_cmd_15,arm_q_j1,arm_q_j2,arm_q_j3,arm_q_j4,arm_q_j5,arm_q_j6,hand_q_0,hand_q_1,hand_q_2,hand_q_3,hand_q_4,hand_q_5,hand_q_6,hand_q_7,hand_q_8,hand_q_9,hand_q_10,hand_q_11,hand_q_12,hand_q_13,hand_q_14,hand_q_15
114,126.46,2.683442,0.42012,-2.025268,-0.180887,-1.550893,0.232295,0.47,1.61,-0.174,-0.074161,1.396,0.189669,0.516889,-0.018369,0.47,0.917357,0.843432,-0.111668,0.47,1.46345,-0.045233,0.242953,2.691221,0.428684,-2.036391,-0.186604,-1.536811,0.167528,0.469848,1.605778,-0.174034,-0.053928,1.370678,0.173476,0.366889,-0.007034,0.46666,0.824917,0.693432,-0.112403,0.461752,1.31345,-0.195233,0.240069
115,126.95,2.676161,0.424682,-2.033614,-0.18716,-1.554415,0.25221,0.47,1.61,-0.174,-0.072794,1.396,0.184619,0.517512,-0.012498,0.47,0.909381,0.848343,-0.105448,0.47,1.462741,-0.043477,0.243579,2.689185,0.426645,-2.035065,-0.184984,-1.540259,0.187807,0.469863,1.607206,-0.172699,-0.058798,1.370656,0.175832,0.367512,-0.009956,0.466778,0.823426,0.698343,-0.113102,0.461982,1.312742,-0.193477,0.242577
116,128.11,2.673593,0.424854,-2.02807,-0.179543,-1.554389,0.272139,0.47,1.61,-0.174,-0.075273,1.396,0.193458,0.521604,-0.020517,0.47,0.90897,0.850145,-0.09956,0.47,1.459378,-0.045587,0.236188,2.685333,0.425571,-2.035581,-0.185444,-1.542889,0.207729,0.469853,1.605401,-0.173976,-0.062172,1.371343,0.176361,0.371604,-0.01053,0.466852,0.818445,0.700145,-0.11223,0.461964,1.309378,-0.195587,0.244678
117,129.4,2.675406,0.41973,-2.03185,-0.179535,-1.567887,0.292036,0.47,1.61,-0.174,-0.075477,1.396,0.188409,0.52324,-0.014647,0.47,0.894795,0.854575,-0.107562,0.47,1.45743,-0.041442,0.242686,2.681691,0.424857,-2.035652,-0.183806,-1.545691,0.227793,0.469853,1.606709,-0.172881,-0.065325,1.370128,0.179216,0.37324,-0.013112,0.466839,0.815407,0.704575,-0.11014,0.462051,1.30743,-0.191442,0.244619
118,129.53,2.66674,0.415369,-2.021741,-0.179812,-1.567496,0.311937,0.47,1.61,-0.174,-0.075567,1.396,0.190416,0.525739,-0.022665,0.47,0.894508,0.858084,-0.101675,0.47,1.455519,-0.040972,0.235321,2.679711,0.423611,-2.03563,-0.182383,-1.551007,0.247639,0.469849,1.605703,-0.173882,-0.067772,1.369299,0.18005,0.375739,-0.013509,0.466674,0.810307,0.708084,-0.110661,0.461767,1.305519,-0.190972,0.246424
119,130.88,2.671963,0.418484,-2.025521,-0.180312,-1.569306,0.331799,0.47,1.61,-0.174,-0.061768,1.396,0.183502,0.526678,-0.026697,0.47,0.903336,0.863026,-0.09175,0.47,1.455316,-0.039387,0.223998,2.676418,0.42131,-2.033725,-0.181989,-1.55438,0.267744,0.469859,1.606958,-0.172592,-0.069648,1.367846,0.181339,0.376678,-0.015886,0.466573,0.807235,0.713026,-0.109541,0.462092,1.305316,-0.189387,0.245808
120,131.66,2.663298,0.408881,-2.02286,-0.175788,-1.579728,0.351669,0.47,1.61,-0.174,-0.061858,1.396,0.190477,0.530322,-0.044618,0.47,0.922689,0.86217,-0.09556,0.47,1.455531,-0.04154,0.226565,2.674538,0.41959,-2.032533,-0.181461,-1.558446,0.287328,0.469828,1.605649,-0.173953,-0.067755,1.367453,0.18045,0.380322,-0.018535,0.466427,0.804585,0.71217,-0.106414,0.46248,1.305531,-0.19154,0.24242
121,133.01,2.667749,0.413167,-2.0267,-0.180709,-1.57626,0.371608,0.47,1.61,-0.174,-0.056034,1.396,0.183563,0.53249,-0.04865,0.47,0.948597,0.861039,-0.097377,0.47,1.45693,-0.040645,0.238498,2.671909,0.417146,-2.031317,-0.179786,-1.562929,0.307079,0.469858,1.606682,-0.173009,-0.066335,1.366765,0.181587,0.38249,-0.024942,0.466182,0.805472,0.711039,-0.104974,0.462787,1.30693,-0.190645,0.240494
122,133.76,2.662904,0.410554,-2.017479,-0.171741,-1.586424,0.391456,0.47,1.61,-0.174,-0.0641,1.396,0.190538,0.539454,-0.066571,0.47,0.956075,0.854618,-0.085306,0.47,1.4557,-0.043363,0.236542,2.670111,0.415169,-2.030927,-0.179721,-1.566323,0.326349,0.469818,1.605112,-0.173927,-0.06386,1.366244,0.180941,0.389454,-0.03067,0.466194,0.806075,0.704618,-0.10429,0.462578,1.3057,-0.193363,0.241762
123,135.26,2.671948,0.404195,-2.022147,-0.174055,-1.590737,0.4105,0.47,1.61,-0.174,-0.074179,1.396,0.189878,0.542187,-0.070603,0.47,0.954204,0.851357,-0.087123,0.47,1.458404,-0.04356,0.233965,2.66833,0.413398,-2.029256,-0.177286,-1.570737,0.346319,0.469842,1.60679,-0.17251,-0.063917,1.366016,0.182222,0.392187,-0.039478,0.46641,0.808713,0.701357,-0.100683,0.462075,1.308404,-0.19356,0.242357
124,136.21,2.667104,0.406495,-2.016701,-0.162481,-1.59323,0.430347,0.47,1.61,-0.174,-0.070369,1.396,0.19552,0.549728,-0.088524,0.47,0.943238,0.843053,-0.076347,0.47,1.455994,-0.046009,0.233503,2.669061,0.410869,-2.027788,-0.175794,-1.577058,0.365781,0.469824,1.605402,-0.173954,-0.066391,1.366958,0.182906,0.399728,-0.046987,0.466729,0.809073,0.693053,-0.09833,0.46198,1.305994,-0.19601,0.241814
125,137.85,2.66524,0.406915,-2.025144,-0.164795,-1.602013,0.449696,0.47,1.61,-0.174,-0.076023,1.396,0.189019,0.552479,-0.092555,0.47,0.918383,0.843232,-0.079459,0.47,1.457045,-0.043053,0.24693,2.668807,0.408806,-2.026645,-0.17156,-1.582257,0.386232,0.469842,1.60674,-0.172939,-0.067348,1.369147,0.184934,0.402479,-0.057136,0.467417,0.811583,0.693232,-0.093457,0.462647,1.307045,-0.193053,0.24081
126,139.25,2.65966,0.404902,-2.019698,-0.153221,-1.599389,0.469529,0.47,1.61,-0.174,-0.070841,1.396,0.196406,0.558798,-0.107213,0.47,0.899255,0.841686,-0.079903,0.47,1.454189,-0.046868,0.246468,2.667695,0.407923,-2.027046,-0.16891,-1.588007,0.40582,0.46983,1.604991,-0.173978,-0.069441,1.369926,0.184744,0.408798,-0.065622,0.467463,0.808273,0.691686,-0.090861,0.463312,1.304189,-0.196868,0.24338
127,140.74,2.648462,0.406806,-2.028141,-0.155536,-1.608264,0.489315,0.47,1.61,-0.174,-0.068065,1.396,0.189904,0.561687,-0.107981,0.47,0.894017,0.847259,-0.066458,0.47,1.454101,-0.042387,0.253414,2.665557,0.40689,-2.027136,-0.164109,-1.591421,0.425907,0.469854,1.606876,-0.172309,-0.069777,1.368755,0.186497,0.411687,-0.075814,0.467401,0.80645,0.697259,-0.088928,0.463789,1.304101,-0.192387,0.245314
128,141.01,2.651153,0.402906,-2.022694,-0.143961,-1.60325,0.509106,0.47,1.61,-0.174,-0.069315,1.396,0.197291,0.56819,-0.107923,0.47,0.876484,0.847187,-0.066902,0.47,1.453381,-0.044491,0.246472,2.66076,0.40677,-2.028537,-0.16117,-1.594282,0.44564,0.469858,1.6056,-0.173953,-0.069368,1.367369,0.18606,0.41819,-0.083516,0.467189,0.802076,0.697187,-0.084676,0.462979,1.303381,-0.194491,0.24926
129,141.38,2.660039,0.404577,-2.024587,-0.144867,-1.612124,0.528308,0.47,1.61,-0.174,-0.069778,1.396,0.210976,0.570792,-0.096179,0.47,0.849984,0.853477,-0.081234,0.47,1.454292,-0.040581,0.253419,2.657635,0.405627,-2.029061,-0.156207,-1.596089,0.465651,0.469862,1.607208,-0.172681,-0.069354,1.362706,0.187733,0.420792,-0.089596,0.46703,0.799539,0.703477,-0.081488,0.462694,1.304292,-0.190581,0.250682
130,142.15,2.655036,0.397626,-2.01696,-0.135431,-1.627912,0.547702,0.47,1.61,-0.174,-0.08413,1.396,0.219434,0.574578,-0.098323,0.47,0.837372,0.859728,-0.081678,0.47,1.452428,-0.043737,0.261058,2.657764,0.404478,-2.029244,-0.152732,-1.601355,0.485234,0.469831,1.605442,-0.173923,-0.069461,1.361542,0.192118,0.424578,-0.091196,0.467014,0.792244,0.709728,-0.082488,0.462514,1.302428,-0.193737,0.253248
131,143.82,2.660431,0.397494,-2.023222,-0.139883,-1.62981,0.563361,0.47,1.61,-0.174,-0.089718,1.396,0.214003,0.576068,-0.114356,0.47,0.83865,0.871251,-0.087204,0.47,1.451611,-0.044468,0.254808,2.657718,0.402584,-2.027941,-0.147951,-1.607853,0.50526,0.469864,1.606756,-0.172822,-0.072991,1.359218,0.197664,0.426068,-0.093032,0.466966,0.786611,0.721251,-0.083432,0.461447,1.301611,-0.194468,0.25763
132,144.68,2.651937,0.393828,-2.016872,-0.130446,-1.621628,0.583158,0.47,1.61,-0.174,-0.086305,1.396,0.218317,0.583462,-0.142011,0.47,0.847217,0.878977,-0.078841,0.47,1.450023,-0.048281,0.252224,2.658373,0.400725,-2.027405,-0.145187,-1.613862,0.522891,0.46985,1.605729,-0.174103,-0.077021,1.35403,0.200614,0.433462,-0.098185,0.466648,0.777293,0.728977,-0.085573,0.461038,1.300023,-0.198281,0.258891
133,146.18,2.648401,0.397131,-2.024411,-0.127562,-1.627335,0.599262,0.47,1.61,-0.174,-0.090354,1.396,0.208742,0.585426,-0.155776,0.47,0.841896,0.890146,-0.084367,0.47,1.450558,-0.04526,0.252846,2.657076,0.398682,-2.026502,-0.141026,-1.615575,0.541886,0.469865,1.607582,-0.172219,-0.079254,1.356356,0.204105,0.435426,-0.108934,0.466809,0.774895,0.740146,-0.084792,0.461231,1.300558,-0.19526,0.258999
134,146.54,2.649098,0.395334,-2.018062,-0.116853,-1.635299,0.618767,0.47,1.61,-0.174,-0.094817,1.396,0.213056,0.588579,-0.162,0.47,0.829872,0.897591,-0.076053,0.47,1.452274,-0.046202,0.267356,2.654521,0.397641,-2.027178,-0.136855,-1.617871,0.559959,0.46987,1.606813,-0.174045,-0.081928,1.358186,0.204113,0.438579,-0.12024,0.466964,0.771998,0.747591,-0.08569,0.461043,1.302274,-0.196202,0.259428
135,148.01,2.648445,0.397275,-2.025601,-0.116342,-1.641928,0.63302,0.47,1.61,-0.174,-0.094744,1.396,0.216495,0.591979,-0.155526,0.47,0.804407,0.906394,-0.081629,0.47,1.454721,-0.047266,0.267977,2.652998,0.39642,-2.02704,-0.131254,-1.621888,0.578686,0.469875,1.607365,-0.173249,-0.085031,1.355077,0.205247,0.441979,-0.130408,0.466991,0.769043,0.756394,-0.084495,0.460858,1.304721,-0.197266,0.263519
136,148.76,2.64741,0.389064,-2.019251,-0.10404,-1.637722,0.652441,0.47,1.61,-0.174,-0.09732,1.396,0.233822,0.599269,-0.162,0.47,0.792832,0.91044,-0.073315,0.47,1.450354,-0.047075,0.261934,2.651696,0.396056,-2.028049,-0.126854,-1.626582,0.59598,0.469868,1.605918,-0.174067,-0.087373,1.354115,0.206818,0.449269,-0.136438,0.467123,0.761027,0.76044,-0.085096,0.4606,1.300354,-0.197075,0.267024
137,149.27,2.634523,0.390634,-2.02679,-0.105627,-1.644211,0.671556,0.47,1.61,-0.174,-0.097284,1.396,0.237261,0.599409,-0.155526,0.47,0.795145,0.925252,-0.054845,0.47,1.451667,-0.04239,0.26978,2.650804,0.39436,-2.027826,-0.120461,-1.628969,0.61416,0.469889,1.608084,-0.171701,-0.089765,1.347878,0.212368,0.449409,-0.142806,0.467074,0.754563,0.775252,-0.08322,0.460886,1.301667,-0.19239,0.26781
138,149.96,2.635524,0.383041,-2.02044,-0.10633,-1.636812,0.691315,0.47,1.61,-0.174,-0.083359,1.396,0.229689,0.604326,-0.152822,0.47,0.811347,0.930422,-0.050264,0.47,1.45139,-0.04496,0.263737,2.646633,0.393183,-2.028823,-0.116015,-1.631329,0.632501,0.469899,1.606612,-0.174342,-0.091578,1.339157,0.217229,0.454326,-0.145826,0.467055,0.747072,0.780422,-0.077636,0.461059,1.30139,-0.19496,0.270445
139,150.69,2.628397,0.380005,-2.015704,-0.1087,-1.643302,0.709735,0.47,1.61,-0.174,-0.083323,1.396,0.236007,0.606887,-0.162,0.47,0.834399,0.931854,-0.059572,0.47,1.449256,-0.042564,0.267528,2.643335,0.390544,-2.028347,-0.113913,-1.631451,0.651512,0.469883,1.607105,-0.1732,-0.0896,1.340712,0.219408,0.456887,-0.147658,0.46738,0.743509,0.781854,-0.072074,0.461511,1.299256,-0.192564,0.270931
140,151.47,2.635159,0.379749,-2.02023,-0.097181,-1.636361,0.728543,0.47,1.61,-0.174,-0.097176,1.396,0.228435,0.610853,-0.162,0.47,0.843562,0.928165,-0.07098,0.47,1.447668,-0.042184,0.257809,2.639389,0.387299,-2.026486,-0.113189,-1.632965,0.670312,0.469893,1.606712,-0.173953,-0.088091,1.336092,0.22253,0.460853,-0.151139,0.467574,0.74329,0.778165,-0.07021,0.461632,1.297668,-0.192184,0.272288
141,152.27,2.631318,0.380647,-2.011456,-0.094439,-1.643309,0.741482,0.47,1.61,-0.174,-0.115871,1.396,0.234753,0.610594,-0.162,0.47,0.838837,0.926926,-0.072822,0.47,1.447941,-0.039548,0.261978,2.637629,0.384476,-2.026041,-0.108841,-1.632917,0.689214,0.469884,1.607944,-0.173057,-0.090277,1.337845,0.223137,0.460594,-0.153956,0.467889,0.746697,0.776926,-0.071332,0.462023,1.297941,-0.189548,0.270847
142,153.01,2.628591,0.371262,-2.016571,-0.100537,-1.641879,0.757662,0.47,1.61,-0.174,-0.120676,1.396,0.245279,0.608262,-0.162,0.47,0.839871,0.927779,-0.060775,0.47,1.4507,-0.039708,0.280037,2.636108,0.38231,-2.024341,-0.105425,-1.634921,0.706217,0.469898,1.608081,-0.173207,-0.096438,1.336228,0.224922,0.458262,-0.155981,0.468019,0.74969,0.777779,-0.072691,0.462104,1.3007,-0.189708,0.270865
143,153.53,2.636709,0.370226,-2.012254,-0.092746,-1.648206,0.776998,0.47,1.61,-0.174,-0.111593,1.396,0.241916,0.613082,-0.162,0.47,0.845088,0.92481,-0.054108,0.47,1.451256,-0.048515,0.284207,2.634193,0.379701,-2.022877,-0.10413,-1.635383,0.722119,0.469897,1.607834,-0.174088,-0.102274,1.330227,0.228933,0.463082,-0.157516,0.467903,0.747364,0.77481,-0.070908,0.461887,1.301256,-0.198515,0.274746
144,154.85,2.630939,0.371558,-2.016508,-0.085963,-1.656474,0.794228,0.47,1.61,-0.174,-0.116398,1.396,0.233352,0.615047,-0.162,0.47,0.854826,0.923657,-0.061331,0.47,1.449394,-0.048158,0.274487,2.634727,0.376317,-2.021447,-0.100814,-1.638851,0.738983,0.46989,1.607467,-0.173685,-0.104519,1.329846,0.231283,0.465047,-0.158688,0.467785,0.746246,0.773657,-0.067868,0.46191,1.299394,-0.198158,0.278584
145,155.91,2.639058,0.36368,-2.010773,-0.081757,-1.650853,0.813435,0.47,1.61,-0.174,-0.107322,1.396,0.238678,0.616035,-0.162,0.47,0.857108,0.921406,-0.054664,0.47,1.44803,-0.047175,0.277905,2.634027,0.374315,-2.021339,-0.09617,-1.642825,0.756089,0.469904,1.606797,-0.174049,-0.107381,1.329739,0.23091,0.466035,-0.159512,0.467645,0.746464,0.771406,-0.067363,0.461737,1.29803,-0.197175,0.279242
146,157.06,2.633287,0.368215,-2.017148,-0.084216,-1.65912,0.822697,0.47,1.61,-0.174,-0.112134,1.396,0.245427,0.612551,-0.162,0.47,0.845501,0.922443,-0.061887,0.47,1.447932,-0.043805,0.27989,2.635358,0.371251,-2.019846,-0.092061,-1.645027,0.773951,0.469889,1.607895,-0.172725,-0.107366,1.334865,0.232042,0.462551,-0.160322,0.46769,0.748614,0.772443,-0.065117,0.461972,1.297932,-0.193805,0.280403
147,158.72,2.636379,0.358861,-2.009634,-0.072786,-1.65513,0.841586,0.47,1.61,-0.174,-0.123118,1.396,0.260378,0.615015,-0.162,0.47,0.847782,0.923854,-0.05522,0.47,1.445663,-0.048021,0.286552,2.635059,0.369632,-2.019968,-0.089457,-1.648295,0.788638,0.469892,1.606414,-0.174054,-0.108517,1.339372,0.234401,0.465015,-0.160722,0.467537,0.746622,0.773854,-0.065404,0.461788,1.295663,-0.198021,0.281812
148,160.07,2.628183,0.362747,-2.016009,-0.075244,-1.665028,0.850421,0.47,1.61,-0.174,-0.120213,1.396,0.261441,0.609374,-0.162,0.47,0.836175,0.930074,-0.062443,0.47,1.445725,-0.042275,0.279324,2.635569,0.36686,-2.018719,-0.084876,-1.649925,0.805217,0.469896,1.60837,-0.171746,-0.112029,1.342685,0.240054,0.459374,-0.161265,0.467577,0.747374,0.780074,-0.063668,0.462046,1.295725,-0.192275,0.284454
149,160.58,2.633875,0.352743,-2.008495,-0.070927,-1.661037,0.870215,0.47,1.61,-0.174,-0.109127,1.396,0.248614,0.6286,-0.162,0.47,0.838457,0.916368,-0.055776,0.47,1.436657,-0.054436,0.285985,2.634,0.365075,-2.018991,-0.081431,-1.651628,0.818626,0.469911,1.607561,-0.173913,-0.114001,1.339349,0.244567,0.4786,-0.161406,0.467472,0.735714,0.766368,-0.064782,0.461599,1.286657,-0.204436,0.28472
150,160.57,2.635655,0.354729,-2.010634,-0.075362,-1.670935,0.887555,0.47,1.61,-0.174,-0.11193,1.396,0.249677,0.630159,-0.162,0.47,0.853056,0.917189,-0.062998,0.47,1.431169,-0.046126,0.282483,2.634098,0.361765,-2.017661,-0.078396,-1.653093,0.834562,0.469899,1.607946,-0.173097,-0.112828,1.340778,0.245112,0.480159,-0.161696,0.467428,0.732884,0.767189,-0.06351,0.462,1.281169,-0.196126,0.286329
151,161.8,2.648008,0.349656,-2.005809,-0.065909,-1.671034,0.903924,0.47,1.61,-0.174,-0.128621,1.396,0.256389,0.636408,-0.162,0.47,0.853767,0.912843,-0.056332,0.47,1.425116,-0.046191,0.280958,2.634624,0.358896,-2.016567,-0.076977,-1.657487,0.850581,0.469888,1.606086,-0.173792,-0.112616,1.342424,0.245727,0.486408,-0.161759,0.467435,0.73006,0.762843,-0.064353,0.462249,1.275116,-0.196191,0.286496
152,163.23,2.646473,0.353436,-2.011303,-0.059027,-1.685022,0.911292,0.47,1.61,-0.174,-0.131424,1.396,0.262648,0.634998,-0.162,0.47,0.841573,0.914612,-0.063554,0.47,1.420731,-0.039008,0.293322,2.638247,0.355702,-2.01481,-0.073186,-1.662005,0.867246,0.469884,1.607513,-0.172636,-0.116468,1.347857,0.248114,0.484998,-0.162003,0.467895,0.730265,0.764612,-0.062632,0.463169,1.270731,-0.189008,0.285697
153,164.89,2.651881,0.348681,-2.008219,-0.047748,-1.690363,0.929092,0.47,1.61,-0.174,-0.120337,1.396,0.256392,0.633383,-0.162,0.47,0.843099,0.922533,-0.056888,0.47,1.422607,-0.045492,0.291797,2.641073,0.354148,-2.014699,-0.068318,-1.667815,0.880486,0.469896,1.606858,-0.17395,-0.12007,1.349551,0.251208,0.483383,-0.162,0.467555,0.727983,0.772533,-0.063578,0.463439,1.272607,-0.195492,0.288303
154,166.23,2.652846,0.350739,-2.014784,-0.050359,-1.698379,0.945497,0.47,1.61,-0.174,-0.12314,1.396,0.264024,0.634063,-0.162,0.47,0.839531,0.928312,-0.06411,0.47,1.423295,-0.045374,0.296916,2.644504,0.352422,-2.014237,-0.061612,-1.673816,0.895083,0.469899,1.607297,-0.173231,-0.120135,1.346748,0.252276,0.484063,-0.162004,0.467209,0.725281,0.778312,-0.062795,0.463447,1.273296,-0.195374,0.290023
155,167.5,2.651974,0.3513,-2.01209,-0.03908,-1.693345,0.963399,0.47,1.61,-0.174,-0.112053,1.396,0.264476,0.638562,-0.162,0.47,0.849852,0.931287,-0.057444,0.47,1.419011,-0.047717,0.288146,2.647143,0.351516,-2.014859,-0.057101,-1.680472,0.909962,0.469892,1.60564,-0.17389,-0.120862,1.349504,0.254883,0.488562,-0.161995,0.467083,0.717606,0.781287,-0.063913,0.463532,1.269011,-0.197717,0.292248
156,168.8,2.655529,0.347407,-2.016119,-0.035017,-1.7022,0.970159,0.47,1.61,-0.174,-0.113615,1.396,0.265426,0.638983,-0.162,0.47,0.853624,0.93737,-0.064666,0.47,1.417029,-0.044119,0.291268,2.648618,0.351104,-2.01549,-0.050894,-1.683692,0.926102,0.469893,1.606612,-0.173165,-0.118742,1.352068,0.257323,0.488983,-0.162004,0.46714,0.714593,0.78737,-0.062767,0.464082,1.267029,-0.194119,0.291535
157,169.9,2.652025,0.345784,-2.006845,-0.021127,-1.704757,0.986418,0.47,1.61,-0.174,-0.129066,1.396,0.269136,0.639551,-0.162,0.47,0.857064,0.935614,-0.058,0.47,1.416093,-0.044463,0.28685,2.65069,0.350236,-2.01647,-0.045156,-1.689714,0.93935,0.469903,1.605957,-0.173716,-0.11751,1.356083,0.259216,0.489551,-0.162009,0.467737,0.716813,0.785614,-0.063433,0.464842,1.266093,-0.194463,0.29177
158,170.61,2.646854,0.340265,-2.01146,-0.021126,-1.702139,0.995791,0.47,1.61,-0.174,-0.138298,1.396,0.26086,0.635918,-0.162,0.47,0.854636,0.935378,-0.059631,0.47,1.419022,-0.042522,0.296321,2.651604,0.348604,-2.01584,-0.03798,-1.69344,0.953814,0.469931,1.607541,-0.171894,-0.12029,1.353365,0.261705,0.485918,-0.161994,0.467665,0.719374,0.785378,-0.062692,0.465245,1.269022,-0.192522,0.291357
159,171.04,2.655573,0.33916,-2.004814,-0.018937,-1.7097,1.011783,0.47,1.61,-0.174,-0.133642,1.396,0.266473,0.637215,-0.162,0.47,0.83832,0.931814,-0.066163,0.47,1.421112,-0.044728,0.294974,2.650707,0.346618,-2.015371,-0.03291,-1.694502,0.96684,0.469938,1.607939,-0.17231,-0.124625,1.348527,0.261379,0.487215,-0.161994,0.467874,0.720828,0.781814,-0.062803,0.464236,1.271112,-0.194728,0.29399
160,171.35,2.658931,0.339187,-2.010236,-0.01604,-1.713892,1.020736,0.47,1.61,-0.174,-0.132623,1.396,0.279118,0.639967,-0.162,0.47,0.828068,0.930181,-0.058807,0.47,1.420174,-0.045966,0.305186,2.651972,0.343794,-2.013919,-0.028921,-1.69823,0.980742,0.469927,1.607525,-0.173715,-0.126797,1.344789,0.262566,0.489967,-0.161995,0.467995,0.719105,0.780181,-0.064446,0.463756,1.270174,-0.195966,0.295547
161,171.71,2.657876,0.334077,-2.004083,-0.009037,-1.71534,1.03659,0.47,1.61,-0.174,-0.129968,1.396,0.277875,0.644393,-0.162,0.47,0.829268,0.929906,-0.055235,0.47,1.41711,-0.045632,0.301509,2.654053,0.341857,-2.013697,-0.024631,-1.702372,0.992632,0.469928,1.607184,-0.173944,-0.128201,1.340747,0.266469,0.494393,-0.161996,0.467902,0.715493,0.779906,-0.063975,0.463426,1.26711,-0.195633,0.299005
162,172.44,2.664404,0.334843,-2.010446,-0.009494,-1.723569,1.038554,0.47,1.61,-0.174,-0.13375,1.396,0.275918,0.644204,-0.162,0.47,0.820649,0.932086,-0.065553,0.47,1.415132,-0.04319,0.307,2.655627,0.339493,-2.012533,-0.020046,-1.705634,1.006022,0.469937,1.607659,-0.173299,-0.128626,1.341871,0.269413,0.494204,-0.162,0.467873,0.714045,0.782086,-0.062642,0.463283,1.265132,-0.19319,0.300849
163,173.65,2.657756,0.336129,-2.00308,0.003685,-1.725811,1.054311,0.47,1.61,-0.174,-0.140673,1.396,0.282387,0.648679,-0.162,0.47,0.825919,0.934516,-0.061982,0.47,1.411727,-0.044505,0.298602,2.65807,0.337618,-2.012457,-0.01649,-1.710399,1.015609,0.469926,1.607203,-0.173837,-0.129861,1.341117,0.271128,0.498679,-0.162002,0.467879,0.710157,0.784516,-0.064121,0.463261,1.261727,-0.194505,0.303357
164,174.26,2.664997,0.330736,-2.009603,0.002976,-1.722192,1.062878,0.47,1.61,-0.174,-0.133708,1.396,0.279649,0.650481,-0.162,0.47,0.817301,0.937549,-0.063804,0.47,1.411925,-0.041929,0.304093,2.658606,0.336484,-2.011806,-0.010668,-1.71382,1.027577,0.469952,1.607683,-0.173266,-0.132463,1.330593,0.274145,0.500481,-0.162002,0.467788,0.707792,0.787549,-0.064409,0.463039,1.261925,-0.191929,0.303448
165,174.41,2.65835,0.324606,-2.002237,0.003645,-1.732463,1.075847,0.47,1.61,-0.174,-0.140632,1.396,0.288577,0.649908,-0.162,0.47,0.822571,0.941222,-0.057497,0.47,1.411746,-0.042954,0.295695,2.660296,0.335027,-2.011671,-0.006357,-1.715504,1.038347,0.469926,1.608254,-0.173546,-0.132763,1.335709,0.275803,0.499908,-0.162002,0.467932,0.705323,0.791222,-0.064894,0.463161,1.261746,-0.192954,0.304694
166,175.79,2.665591,0.325702,-2.007226,0.0078,-1.728844,1.091834,0.47,1.61,-0.174,-0.133667,1.396,0.283615,0.652627,-0.162,0.47,0.831332,0.944038,-0.065079,0.47,1.412239,-0.044423,0.301186,2.66066,0.33235,-2.01038,-0.003841,-1.719075,1.049935,0.469955,1.607079,-0.173876,-0.13466,1.331509,0.279084,0.502627,-0.161992,0.467914,0.702704,0.794038,-0.063999,0.46241,1.262239,-0.194423,0.303843
167,176.0,2.663326,0.32996,-1.998326,0.012032,-1.737113,1.103649,0.47,1.61,-0.174,-0.14059,1.396,0.285148,0.653304,-0.162,0.47,0.834636,0.945465,-0.07621,0.47,1.412271,-0.043148,0.320566,2.661805,0.329901,-2.010116,-0.000262,-1.720862,1.06295,0.469934,1.607623,-0.173687,-0.134421,1.332765,0.280669,0.503304,-0.161997,0.468207,0.700436,0.795465,-0.064941,0.461537,1.262271,-0.193148,0.304502
168,176.92,2.674949,0.321725,-2.003315,0.010037,-1.731493,1.105891,0.47,1.61,-0.174,-0.153321,1.396,0.287572,0.658207,-0.162,0.47,0.824052,0.944904,-0.073452,0.47,1.410399,-0.045964,0.34003,2.662536,0.328626,-2.008667,0.00333,-1.724627,1.075246,0.469955,1.607092,-0.17378,-0.135907,1.326069,0.28218,0.508207,-0.161999,0.468231,0.697975,0.794904,-0.068512,0.460899,1.260399,-0.195964,0.309568
169,176.92,2.672684,0.322603,-1.995919,0.019367,-1.739763,1.115454,0.47,1.61,-0.174,-0.153163,1.396,0.284577,0.656719,-0.162,0.47,0.822329,0.949577,-0.057531,0.47,1.40779,-0.045994,0.345606,2.665839,0.326866,-2.007443,0.005727,-1.726301,1.084136,0.469925,1.608861,-0.171977,-0.140097,1.33289,0.284059,0.506719,-0.162002,0.468432,0.69765,0.799577,-0.070115,0.461012,1.25779,-0.195994,0.317763
170,178.91,2.664363,0.314502,-2.002412,0.014807,-1.736235,1.129653,0.47,1.61,-0.174,-0.151781,1.396,0.290056,0.656638,-0.162,0.47,0.834494,0.949126,-0.053008,0.47,1.404327,-0.053054,0.337292,2.668508,0.32487,-2.006006,0.009941,-1.729694,1.093499,0.469949,1.608592,-0.172681,-0.143243,1.340722,0.284701,0.506638,-0.162003,0.468924,0.695063,0.799126,-0.067359,0.461192,1.254327,-0.203054,0.325205
