step,unscrew_deg,arm_cmd_j1,arm_cmd_j2,arm_cmd_j3,arm_cmd_j4,arm_cmd_j5,arm_cmd_j6,hand_cmd_0,hand_cmd_1,hand_cmd_2,hand_cmd_3,hand_cmd_4,hand_cmd_5,hand_cmd_6,hand_cmd_7,hand_cmd_8,hand_cmd_9,hand_cmd_10,hand_cmd_11,hand_cmd_12,hand_cmd_13,hand_cmd_14,hand_cmd_15,arm_q_j1,arm_q_j2,arm_q_j3,arm_q_j4,arm_q_j5,arm_q_j6,hand_q_0,hand_q_1,hand_q_2,hand_q_3,hand_q_4,hand_q_5,hand_q_6,hand_q_7,hand_q_8,hand_q_9,hand_q_10,hand_q_11,hand_q_12,hand_q_13,hand_q_14,hand_q_15
175,62.08,0.324892,0.361624,1.246071,2.981873,-1.406589,-0.735257,0.317234,1.61,-0.174,0.626615,1.396,0.374559,-0.00431,0.464811,0.47,1.504522,-0.174,0.285819,0.47,1.61,-0.174,-0.227,0.318612,0.378169,1.244019,2.987263,-1.41068,-0.783358,0.467234,1.545013,-0.172822,0.650474,1.35498,0.319949,-0.15431,0.45114,0.456765,1.354522,-0.176305,0.294098,0.41682,1.583468,-0.130987,-0.226698
176,62.1,0.329638,0.361207,1.250358,2.977832,-1.399986,-0.719723,0.317789,1.61,-0.174,0.616825,1.396,0.387853,-0.005002,0.465167,0.47,1.506967,-0.174,0.286429,0.47,1.61,-0.174,-0.227,0.320677,0.376035,1.24605,2.985346,-1.409606,-0.770099,0.458356,1.539438,-0.169547,0.644735,1.354616,0.325277,-0.155002,0.454056,0.456751,1.356967,-0.177523,0.291622,0.405322,1.583857,-0.128675,-0.226409
177,62.16,0.337162,0.363568,1.251867,2.971014,-1.396161,-0.701411,0.321121,1.61,-0.174,0.609813,1.396,0.39837,-0.002629,0.462744,0.47,1.503684,-0.174,0.289817,0.47,1.61,-0.174,-0.227,0.323273,0.373638,1.24869,2.983118,-1.407233,-0.756509,0.452123,1.527113,-0.158704,0.638033,1.353373,0.334771,-0.152629,0.456592,0.456836,1.353684,-0.176219,0.289279,0.402062,1.581903,-0.14121,-0.225587
178,62.76,0.347464,0.363151,1.250599,2.966973,-1.395113,-0.681465,0.321676,1.61,-0.174,0.605579,1.396,0.40611,0.004568,0.457544,0.47,1.503429,-0.174,0.295982,0.47,1.61,-0.174,-0.227,0.326923,0.37197,1.250889,2.979909,-1.403497,-0.741573,0.44681,1.506222,-0.135704,0.631276,1.349983,0.343931,-0.145432,0.458284,0.457091,1.353429,-0.176749,0.287999,0.394247,1.584811,-0.146761,-0.224918
179,62.89,0.354988,0.359956,1.252108,2.96571,-1.396844,-0.664298,0.319453,1.61,-0.174,0.598566,1.396,0.411071,0.017243,0.455122,0.47,1.493258,-0.174,0.29937,0.47,1.61,-0.174,-0.227,0.332289,0.370938,1.252008,2.976039,-1.400786,-0.724516,0.45198,1.506315,-0.139426,0.625097,1.354874,0.352866,-0.132757,0.457977,0.457256,1.343258,-0.175934,0.28913,0.397469,1.583235,-0.155173,-0.224663
180,63.17,0.359735,0.359539,1.256395,2.967225,-1.401352,-0.649908,0.314452,1.61,-0.174,0.588776,1.396,0.413255,0.021179,0.455477,0.47,1.493137,-0.174,0.305536,0.47,1.61,-0.174,-0.227,0.338639,0.369786,1.253238,2.973008,-1.399138,-0.707623,0.450851,1.495811,-0.133791,0.618729,1.340713,0.359642,-0.128821,0.457322,0.457397,1.343137,-0.178476,0.290637,0.394634,1.584493,-0.151866,-0.224632
181,63.19,0.361703,0.361899,1.257905,2.965962,-1.403082,-0.638296,0.306673,1.61,-0.174,0.581764,1.396,0.41266,0.019399,0.458611,0.47,1.49424,-0.174,0.314479,0.47,1.61,-0.173402,-0.227,0.344911,0.368505,1.255408,2.971618,-1.399539,-0.691579,0.454846,1.488767,-0.134114,0.611531,1.324524,0.366407,-0.130601,0.456933,0.45747,1.34424,-0.177217,0.293082,0.400691,1.584944,-0.156621,-0.224517
182,63.17,0.360894,0.361482,1.256636,2.967477,-1.405711,-0.629462,0.308662,1.61,-0.174,0.575323,1.396,0.409288,0.015868,0.464522,0.47,1.497707,-0.174,0.320645,0.47,1.61,-0.170026,-0.227,0.350079,0.368016,1.257303,2.970034,-1.399336,-0.676367,0.458662,1.498867,-0.146167,0.604362,1.318572,0.37002,-0.134132,0.457029,0.457388,1.347707,-0.177096,0.297822,0.392082,1.591535,-0.148005,-0.225078
183,63.17,0.357307,0.358287,1.25259,2.966214,-1.405562,-0.623406,0.309286,1.61,-0.174,0.571661,1.396,0.403139,0.013693,0.467655,0.47,1.500486,-0.174,0.324033,0.47,1.61,-0.169428,-0.227,0.353671,0.368191,1.258374,2.969504,-1.400121,-0.663378,0.459286,1.502043,-0.15868,0.597364,1.313895,0.372055,-0.136307,0.458599,0.457382,1.350486,-0.178198,0.302789,0.397951,1.593364,-0.147634,-0.225468
184,63.19,0.356497,0.35787,1.251322,2.962173,-1.40819,-0.620127,0.310517,1.61,-0.174,0.570776,1.396,0.399767,0.014781,0.46801,0.47,1.497573,-0.174,0.324643,0.47,1.61,-0.171607,-0.227,0.355371,0.368268,1.258182,2.968935,-1.40095,-0.652982,0.460517,1.500845,-0.165005,0.591173,1.305184,0.373301,-0.135219,0.460682,0.457484,1.347573,-0.178634,0.307055,0.393159,1.595367,-0.147093,-0.22545
185,63.26,0.358466,0.354675,1.252831,2.96091,-1.408041,-0.619627,0.311672,1.61,-0.174,0.572668,1.396,0.399173,0.018712,0.465588,0.47,1.49199,-0.174,0.32596,0.47,1.61,-0.174,-0.227,0.355913,0.367867,1.257569,2.967462,-1.402393,-0.645352,0.461672,1.494454,-0.164111,0.586267,1.300346,0.374628,-0.131288,0.462536,0.457483,1.34199,-0.178627,0.310051,0.408103,1.593093,-0.158196,-0.225002
186,63.26,0.357657,0.354258,1.253228,2.962425,-1.41067,-0.621904,0.313557,1.61,-0.174,0.577339,1.396,0.401356,0.020124,0.460388,0.47,1.488827,-0.174,0.324499,0.47,1.61,-0.174,-0.227,0.356526,0.366812,1.257533,2.965331,-1.403134,-0.639455,0.463557,1.505254,-0.176581,0.582958,1.308412,0.374342,-0.129876,0.462873,0.457218,1.338827,-0.177269,0.313499,0.399236,1.593613,-0.157125,-0.225335
187,63.29,0.359625,0.356619,1.251199,2.961162,-1.416076,-0.626959,0.309967,1.61,-0.174,0.584787,1.396,0.406318,0.020625,0.45241,0.47,1.4875,-0.174,0.32026,0.47,1.61,-0.174,-0.227,0.356881,0.36571,1.257742,2.964802,-1.404019,-0.636566,0.459967,1.504057,-0.17558,0.581559,1.307221,0.375536,-0.129375,0.462067,0.457336,1.3375,-0.178632,0.315341,0.401884,1.59268,-0.161208,-0.225459
188,63.28,0.358816,0.360666,1.251948,2.962677,-1.42265,-0.634791,0.314475,1.61,-0.174,0.589458,1.396,0.408501,0.02053,0.44721,0.47,1.488891,-0.174,0.3188,0.47,1.61,-0.174,-0.227,0.357227,0.365189,1.257203,2.963918,-1.405656,-0.636005,0.464475,1.511072,-0.179258,0.582282,1.303207,0.377709,-0.12947,0.459298,0.457288,1.338892,-0.178543,0.316022,0.403376,1.594858,-0.15977,-0.22578
189,63.31,0.355229,0.361936,1.251474,2.96697,-1.426446,-0.640593,0.318682,1.61,-0.174,0.591351,1.396,0.407907,0.017631,0.444788,0.47,1.492975,-0.174,0.320116,0.47,1.61,-0.174,-0.227,0.357378,0.365548,1.256795,2.964036,-1.407864,-0.638047,0.468682,1.514809,-0.179302,0.583946,1.300134,0.378718,-0.132369,0.455943,0.457421,1.342975,-0.179233,0.316351,0.415119,1.59568,-0.160118,-0.226333
190,63.42,0.35442,0.360428,1.248224,2.973325,-1.427465,-0.643618,0.319538,1.61,-0.174,0.590466,1.396,0.404535,0.011807,0.445143,0.47,1.499256,-0.174,0.324211,0.47,1.61,-0.174,-0.227,0.35669,0.366626,1.256424,2.965532,-1.409792,-0.640984,0.469538,1.521852,-0.179682,0.585663,1.303088,0.377503,-0.138193,0.452698,0.457622,1.349256,-0.1798,0.317318,0.423701,1.596484,-0.158097,-0.227088
191,63.63,0.353513,0.361697,1.24775,2.976902,-1.425705,-0.643864,0.317227,1.61,-0.174,0.592358,1.396,0.398385,0.002611,0.448276,0.47,1.507018,-0.174,0.331084,0.47,1.61,-0.174,-0.227,0.35565,0.367708,1.255368,2.968268,-1.410956,-0.643605,0.467227,1.533037,-0.184357,0.58674,1.311093,0.37409,-0.147389,0.450109,0.457741,1.357018,-0.181731,0.319495,0.43025,1.596746,-0.156909,-0.227117
192,63.9,0.355385,0.365745,1.250055,2.977702,-1.421168,-0.641333,0.317774,1.61,-0.174,0.597029,1.396,0.389458,-0.006826,0.454187,0.47,1.514664,-0.174,0.335178,0.47,1.61,-0.174,-0.227,0.354633,0.368534,1.254354,2.971306,-1.411547,-0.645651,0.467774,1.539366,-0.175288,0.588028,1.31581,0.37018,-0.156826,0.448948,0.457879,1.364664,-0.186069,0.322598,0.435654,1.596969,-0.157766,-0.22705
193,64.08,0.354479,0.367014,1.249582,2.975723,-1.414348,-0.636024,0.313465,1.61,-0.174,0.604477,1.396,0.377753,-0.007936,0.462876,0.47,1.510746,-0.174,0.336495,0.47,1.61,-0.173402,-0.227,0.35421,0.369458,1.254083,2.973731,-1.41117,-0.64644,0.463465,1.545016,-0.183315,0.590115,1.322967,0.365519,-0.157936,0.449483,0.457619,1.360746,-0.178045,0.325962,0.440276,1.595832,-0.159764,-0.227063
194,64.22,0.353342,0.365506,1.251886,2.976523,-1.410307,-0.629787,0.310989,1.61,-0.174,0.609148,1.396,0.368825,-0.008159,0.468787,0.47,1.509432,-0.174,0.335034,0.47,1.61,-0.170026,-0.227,0.354057,0.37072,1.253753,2.974528,-1.409279,-0.645221,0.460989,1.545646,-0.184414,0.593486,1.326748,0.357995,-0.158159,0.452029,0.457224,1.359432,-0.177984,0.328943,0.444234,1.592886,-0.161952,-0.227046
195,64.3,0.354984,0.36122,1.251413,2.977862,-1.409043,-0.626328,0.30927,1.61,-0.174,0.61104,1.396,0.362675,-0.008382,0.471921,0.47,1.507493,-0.174,0.330796,0.47,1.61,-0.163872,-0.227,0.353867,0.371556,1.254131,2.974906,-1.40766,-0.642371,0.45927,1.544204,-0.18448,0.597171,1.329823,0.348807,-0.158382,0.455435,0.456853,1.357493,-0.17762,0.331031,0.447051,1.589833,-0.159054,-0.227035
196,64.28,0.353847,0.359712,1.253718,2.976424,-1.410556,-0.625647,0.306224,1.61,-0.174,0.615711,1.396,0.359303,-0.011054,0.472276,0.47,1.506956,-0.174,0.329335,0.47,1.61,-0.160496,-0.227,0.354083,0.371476,1.254463,2.975322,-1.406738,-0.639352,0.456224,1.543739,-0.18591,0.600422,1.33195,0.340236,-0.161054,0.458766,0.456398,1.356956,-0.177237,0.331678,0.439239,1.586841,-0.152191,-0.227
197,64.3,0.355489,0.360981,1.253871,2.972208,-1.414848,-0.627744,0.298678,1.61,-0.174,0.623159,1.396,0.358709,-0.012438,0.469854,0.47,1.509009,-0.174,0.325096,0.47,1.61,-0.159898,-0.227,0.354256,0.37055,1.255282,2.975308,-1.406578,-0.637237,0.448678,1.539024,-0.184733,0.604017,1.335889,0.332805,-0.162438,0.461472,0.456182,1.359009,-0.178795,0.331664,0.435548,1.583769,-0.147359,-0.227046
198,64.34,0.354352,0.365028,1.252299,2.97077,-1.419784,-0.631099,0.300523,1.61,-0.174,0.62783,1.396,0.360893,-0.012012,0.464654,0.47,1.508422,-0.174,0.323635,0.47,1.61,-0.162078,-0.227,0.354405,0.369663,1.255875,2.974164,-1.407111,-0.636465,0.450523,1.536723,-0.182224,0.608552,1.334878,0.327307,-0.162012,0.462956,0.456298,1.358422,-0.178805,0.33057,0.435384,1.581207,-0.143569,-0.227048
199,64.41,0.353795,0.366298,1.253505,2.97211,-1.421943,-0.631675,0.30424,1.61,-0.174,0.629723,1.396,0.360299,-0.010658,0.462231,0.47,1.508137,-0.174,0.324952,0.47,1.61,-0.16148,-0.227,0.354303,0.369729,1.255641,2.973198,-1.408552,-0.636995,0.454241,1.534637,-0.180875,0.613121,1.332086,0.323755,-0.160658,0.462857,0.456527,1.358137,-0.178944,0.329369,0.439564,1.579405,-0.141643,-0.22707
200,64.52,0.356015,0.36479,1.251933,2.976227,-1.421324,-0.629475,0.306678,1.61,-0.174,0.628838,1.396,0.361327,-0.014809,0.462587,0.47,1.509966,-0.174,0.329047,0.47,1.61,-0.158104,-0.227,0.354024,0.370326,1.25576,2.973108,-1.409574,-0.6374,0.456678,1.535004,-0.178806,0.617054,1.332601,0.320638,-0.164809,0.462201,0.456799,1.359966,-0.178739,0.328866,0.442264,1.578906,-0.137766,-0.227041
201,64.56,0.355457,0.366059,1.247584,2.977567,-1.417927,-0.624496,0.304005,1.61,-0.174,0.625175,1.396,0.359578,-0.011929,0.46572,0.47,1.50821,-0.174,0.335919,0.47,1.61,-0.157506,-0.227,0.354183,0.370968,1.255829,2.974599,-1.410708,-0.637302,0.454005,1.533057,-0.180448,0.619827,1.33393,0.321748,-0.161929,0.461812,0.457149,1.35821,-0.178771,0.328886,0.4442,1.576919,-0.138588,-0.227047
202,64.59,0.352122,0.367762,1.246012,2.976129,-1.417308,-0.622295,0.304869,1.61,-0.174,0.62429,1.396,0.360607,-0.011998,0.466076,0.47,1.507885,-0.174,0.340014,0.47,1.61,-0.159685,-0.227,0.35443,0.371824,1.254539,2.975945,-1.410617,-0.635507,0.454869,1.532698,-0.181348,0.621044,1.335208,0.322176,-0.161998,0.462239,0.457428,1.357885,-0.180486,0.330594,0.440821,1.575958,-0.137936,-0.227029
203,64.59,0.351564,0.366687,1.247218,2.974787,-1.419466,-0.622872,0.303496,1.61,-0.174,0.626183,1.396,0.364413,-0.009369,0.463653,0.47,1.504207,-0.174,0.341331,0.47,1.61,-0.164643,-0.227,0.353924,0.37282,1.253056,2.976501,-1.410725,-0.633807,0.453496,1.528817,-0.179662,0.621755,1.335734,0.324093,-0.159369,0.462732,0.457739,1.354207,-0.18487,0.332577,0.440239,1.574883,-0.140981,-0.227004
204,64.59,0.353784,0.362834,1.251202,2.976223,-1.418847,-0.620671,0.304313,1.61,-0.174,0.630853,1.396,0.370997,-0.005844,0.464009,0.47,1.501982,-0.174,0.33987,0.47,1.61,-0.172378,-0.227,0.35311,0.37345,1.252451,2.976368,-1.411353,-0.632867,0.454313,1.525626,-0.177681,0.622762,1.334146,0.326318,-0.155844,0.462561,0.458036,1.351982,-0.185084,0.334383,0.441369,1.574171,-0.142595,-0.227012
205,64.62,0.355476,0.361759,1.252408,2.977638,-1.421006,-0.615692,0.303555,1.61,-0.174,0.638301,1.396,0.380359,-0.007033,0.467142,0.47,1.502271,-0.174,0.335631,0.47,1.61,-0.174,-0.227,0.352985,0.37306,1.253326,2.976419,-1.411614,-0.631359,0.453555,1.526585,-0.177319,0.624657,1.335292,0.328126,-0.157033,0.46244,0.458126,1.352271,-0.183372,0.335694,0.439543,1.574727,-0.140997,-0.227031
206,64.66,0.35439,0.363462,1.250836,2.976465,-1.42333,-0.613491,0.302789,1.61,-0.174,0.642972,1.396,0.392499,-0.013365,0.467497,0.47,1.505278,-0.174,0.33417,0.47,1.61,-0.174,-0.227,0.353447,0.372221,1.25433,2.976591,-1.412891,-0.628624,0.452789,1.530567,-0.179162,0.627883,1.336022,0.331134,-0.163365,0.462988,0.4579,1.355278,-0.181714,0.33586,0.436066,1.576828,-0.136695,-0.227026
207,64.69,0.350526,0.367942,1.252042,2.978071,-1.425278,-0.612243,0.303683,1.61,-0.174,0.644865,1.396,0.401861,-0.017778,0.468144,0.47,1.508392,-0.174,0.335487,0.47,1.61,-0.174,-0.227,0.353709,0.371809,1.254511,2.97638,-1.414794,-0.626141,0.453683,1.533003,-0.18129,0.631445,1.334102,0.337364,-0.167778,0.463472,0.457664,1.358392,-0.182569,0.335499,0.43591,1.578926,-0.134691,-0.227009
208,64.75,0.34944,0.369645,1.25047,2.982454,-1.424448,-0.613773,0.304125,1.61,-0.174,0.64398,1.396,0.408445,-0.02134,0.471567,0.47,1.511147,-0.174,0.339582,0.47,1.61,-0.174,-0.227,0.353001,0.372302,1.254696,2.976793,-1.416865,-0.624044,0.454125,1.535481,-0.181283,0.634602,1.333703,0.344018,-0.17134,0.463972,0.457456,1.361147,-0.18181,0.335606,0.434956,1.58107,-0.132648,-0.227025
209,64.8,0.351131,0.36857,1.24612,2.984059,-1.422374,-0.614547,0.303295,1.61,-0.174,0.643445,1.396,0.412252,-0.026027,0.472213,0.47,1.51382,-0.174,0.340899,0.47,1.61,-0.174,-0.227,0.351861,0.373558,1.254374,2.978268,-1.417949,-0.623038,0.453295,1.539587,-0.181465,0.636786,1.336001,0.348574,-0.176027,0.465116,0.457119,1.36382,-0.180461,0.337009,0.432994,1.582414,-0.129214,-0.227043
210,64.83,0.355601,0.367407,1.244549,2.982887,-1.423078,-0.613621,0.30237,1.61,-0.174,0.645689,1.396,0.41328,-0.028103,0.470082,0.47,1.514866,-0.174,0.339438,0.47,1.61,-0.174,-0.227,0.351292,0.374771,1.252983,2.979647,-1.418131,-0.622668,0.45237,1.541887,-0.183601,0.638309,1.337087,0.352581,-0.178103,0.466138,0.456769,1.364866,-0.181487,0.338434,0.431904,1.58231,-0.128431,-0.227024
211,64.92,0.357293,0.369021,1.245754,2.982161,-1.42656,-0.612664,0.298333,1.61,-0.174,0.645154,1.396,0.411531,-0.025085,0.470728,0.47,1.514977,-0.174,0.340755,0.47,1.61,-0.174,-0.227,0.351956,0.375279,1.251622,2.980719,-1.417274,-0.622176,0.448333,1.538206,-0.182753,0.640002,1.338383,0.357363,-0.175085,0.466522,0.457057,1.364977,-0.18568,0.338805,0.430062,1.580786,-0.132554,-0.22703
212,65.04,0.356206,0.373414,1.249738,2.984214,-1.430545,-0.608929,0.298949,1.61,-0.174,0.641842,1.396,0.407004,-0.025165,0.474152,0.47,1.516469,-0.174,0.34485,0.47,1.61,-0.174,-0.227,0.353162,0.375565,1.250952,2.981207,-1.417661,-0.62147,0.448949,1.537288,-0.184802,0.641154,1.335589,0.361734,-0.175165,0.466893,0.457403,1.366469,-0.188428,0.339328,0.431882,1.581689,-0.133501,-0.227041
213,65.22,0.357898,0.375028,1.250944,2.983488,-1.431753,-0.602417,0.300166,1.61,-0.174,0.641307,1.396,0.399699,-0.02994,0.479506,0.47,1.520547,-0.174,0.346167,0.47,1.61,-0.173477,-0.227,0.353947,0.376409,1.25147,2.982201,-1.418791,-0.619491,0.450166,1.54034,-0.183798,0.641234,1.334907,0.362607,-0.17994,0.467911,0.457771,1.370547,-0.188504,0.340981,0.432632,1.58415,-0.129868,-0.227092
214,65.43,0.362368,0.373865,1.249372,2.98297,-1.430183,-0.598682,0.302418,1.61,-0.174,0.64355,1.396,0.395172,-0.037699,0.482083,0.47,1.5237,-0.174,0.344706,0.47,1.61,-0.170176,-0.227,0.354706,0.377729,1.252238,2.982626,-1.419339,-0.615814,0.452418,1.543004,-0.181973,0.641173,1.334247,0.358993,-0.187699,0.47,0.458067,1.3737,-0.187221,0.342885,0.434639,1.585711,-0.12348,-0.227063
215,65.63,0.364059,0.369924,1.250578,2.982048,-1.427426,-0.597725,0.304438,1.61,-0.174,0.643016,1.396,0.387868,-0.03949,0.481883,0.47,1.524867,-0.174,0.346023,0.47,1.61,-0.164097,-0.227,0.356337,0.378811,1.252424,2.982887,-1.418675,-0.612046,0.454438,1.543291,-0.181546,0.641672,1.330877,0.353911,-0.18949,0.472292,0.458383,1.374867,-0.187064,0.344085,0.437198,1.584998,-0.117869,-0.227107
216,65.76,0.362973,0.368761,1.252172,2.983006,-1.421891,-0.593991,0.304211,1.61,-0.174,0.640104,1.396,0.383341,-0.037527,0.478904,0.47,1.520387,-0.174,0.350117,0.47,1.61,-0.15524,-0.227,0.358444,0.37883,1.253107,2.98311,-1.417648,-0.609643,0.454211,1.538561,-0.183069,0.641916,1.336789,0.350885,-0.187527,0.474092,0.458847,1.370387,-0.190035,0.344801,0.438833,1.581004,-0.119854,-0.227021
217,65.79,0.359109,0.370375,1.250987,2.981186,-1.419134,-0.593034,0.303466,1.61,-0.174,0.63997,1.396,0.381592,-0.034718,0.473148,0.47,1.51724,-0.174,0.351434,0.47,1.61,-0.149161,-0.227,0.359985,0.378317,1.254199,2.983599,-1.416568,-0.607038,0.453466,1.5355,-0.181213,0.641405,1.333822,0.350654,-0.184718,0.474738,0.459044,1.36724,-0.187537,0.345905,0.435403,1.579047,-0.116832,-0.227036
218,65.77,0.358023,0.369212,1.252581,2.982144,-1.419155,-0.594854,0.302726,1.61,-0.174,0.642614,1.396,0.38262,-0.032686,0.470169,0.47,1.514638,-0.174,0.349973,0.47,1.61,-0.14586,-0.227,0.360153,0.378135,1.254471,2.983174,-1.415711,-0.605046,0.452726,1.53433,-0.181242,0.640985,1.333227,0.350245,-0.182686,0.473821,0.458904,1.364638,-0.185995,0.347078,0.433727,1.576796,-0.113835,-0.227005
219,65.76,0.359715,0.370827,1.251397,2.98588,-1.421953,-0.595646,0.301814,1.61,-0.174,0.648036,1.396,0.386427,-0.031422,0.469968,0.47,1.513225,-0.174,0.345735,0.47,1.61,-0.145337,-0.227,0.359654,0.377883,1.255069,2.982966,-1.415545,-0.604355,0.451814,1.533758,-0.180139,0.641307,1.334472,0.349451,-0.181422,0.472409,0.458605,1.363225,-0.183995,0.347718,0.432759,1.574556,-0.10984,-0.227015
220,65.78,0.364184,0.375219,1.25299,2.986839,-1.425619,-0.594563,0.300824,1.61,-0.174,0.65068,1.396,0.393011,-0.034502,0.472545,0.47,1.515198,-0.174,0.341757,0.47,1.61,-0.147592,-0.227,0.359386,0.377912,1.255074,2.983828,-1.416323,-0.604023,0.450824,1.536504,-0.181087,0.642855,1.336414,0.348895,-0.184502,0.471199,0.458204,1.365198,-0.183127,0.347392,0.430338,1.573662,-0.104206,-0.227025
221,65.82,0.365876,0.376834,1.251806,2.988856,-1.426507,-0.592602,0.30237,1.61,-0.174,0.650546,1.396,0.396817,-0.039568,0.4779,0.47,1.519536,-0.174,0.340557,0.47,1.61,-0.147068,-0.227,0.360142,0.378505,1.255275,2.984669,-1.417634,-0.603278,0.45237,1.540097,-0.182263,0.644662,1.334251,0.349359,-0.189568,0.470838,0.457874,1.369536,-0.182827,0.346343,0.431989,1.574715,-0.097451,-0.227058
222,65.9,0.36479,0.375671,1.250494,2.993512,-1.424618,-0.587862,0.302672,1.61,-0.174,0.647634,1.396,0.397846,-0.043699,0.480477,0.47,1.521825,-0.174,0.342135,0.47,1.61,-0.143767,-0.227,0.361485,0.379784,1.255193,2.986041,-1.417669,-0.601859,0.452672,1.543046,-0.186707,0.645991,1.330282,0.348837,-0.193699,0.471809,0.457568,1.371825,-0.177682,0.345546,0.436063,1.574354,-0.103585,-0.227081
223,66.05,0.362119,0.37173,1.25196,2.995391,-1.420736,-0.580345,0.301621,1.61,-0.174,0.6475,1.396,0.396097,-0.046665,0.480276,0.47,1.524083,-0.174,0.346491,0.47,1.61,-0.137689,-0.227,0.362443,0.381112,1.254864,2.988203,-1.416569,-0.599122,0.451621,1.546992,-0.189075,0.646286,1.333344,0.346263,-0.196665,0.473072,0.457213,1.374083,-0.177925,0.345702,0.440082,1.577554,-0.105327,-0.227123
224,66.19,0.362227,0.370566,1.250648,2.994491,-1.419633,-0.575605,0.298044,1.61,-0.174,0.650144,1.396,0.39157,-0.04998,0.477297,0.47,1.525433,-0.174,0.348069,0.47,1.61,-0.134388,-0.227,0.362666,0.381508,1.255103,2.9897,-1.415797,-0.594646,0.448044,1.551346,-0.192499,0.646466,1.338368,0.341581,-0.19998,0.473874,0.456695,1.375433,-0.177527,0.347244,0.430125,1.579154,-0.104307,-0.227092
225,66.28,0.365111,0.372181,1.252114,2.990814,-1.421307,-0.573644,0.291249,1.61,-0.174,0.655566,1.396,0.389821,-0.049831,0.471541,0.47,1.526355,-0.174,0.346869,0.47,1.61,-0.133864,-0.227,0.362553,0.381248,1.254979,2.990645,-1.415148,-0.590565,0.441249,1.546517,-0.184772,0.647276,1.339697,0.337268,-0.199831,0.474018,0.456414,1.376355,-0.180007,0.348272,0.42946,1.579331,-0.1065,-0.227066
226,66.34,0.365219,0.376573,1.254877,2.989914,-1.42576,-0.57446,0.289748,1.61,-0.174,0.65821,1.396,0.390849,-0.04726,0.468563,0.47,1.524123,-0.174,0.348447,0.47,1.61,-0.136119,-0.227,0.362852,0.380735,1.255206,2.99051,-1.414515,-0.587322,0.439748,1.543479,-0.180234,0.649206,1.342005,0.33623,-0.19726,0.472799,0.456567,1.374123,-0.179705,0.34843,0.423326,1.578555,-0.109955,-0.227042
227,66.4,0.368103,0.378188,1.254861,2.991792,-1.427434,-0.578054,0.292124,1.61,-0.174,0.658076,1.396,0.3891,-0.046788,0.468362,0.47,1.52463,-0.174,0.347746,0.47,1.61,-0.135596,-0.227,0.363296,0.380905,1.255919,2.9901,-1.415615,-0.585357,0.442124,1.542381,-0.178585,0.651311,1.338697,0.335334,-0.196788,0.471147,0.456612,1.37463,-0.179064,0.349022,0.426056,1.57969,-0.108033,-0.227083
228,66.46,0.368289,0.377025,1.252068,2.990893,-1.426331,-0.57887,0.29447,1.61,-0.174,0.655164,1.396,0.384573,-0.04798,0.470939,0.47,1.527046,-0.174,0.349822,0.47,1.61,-0.132295,-0.227,0.364195,0.38178,1.256455,2.990496,-1.415776,-0.58494,0.44447,1.542904,-0.177279,0.652885,1.336064,0.331354,-0.19798,0.46984,0.456792,1.377046,-0.178848,0.349689,0.429023,1.580435,-0.103256,-0.227141
229,66.55,0.365697,0.373084,1.252053,2.992771,-1.42245,-0.576908,0.295994,1.61,-0.174,0.649475,1.396,0.377268,-0.047209,0.476293,0.47,1.527078,-0.174,0.354676,0.47,1.61,-0.126216,-0.227,0.365243,0.382676,1.256093,2.990686,-1.414823,-0.584792,0.445994,1.541843,-0.177233,0.653381,1.334332,0.325694,-0.197209,0.469523,0.457198,1.377078,-0.179762,0.350849,0.43214,1.579023,-0.100757,-0.227154
230,66.58,0.365883,0.371921,1.249259,2.991872,-1.421346,-0.572169,0.293914,1.61,-0.174,0.646563,1.396,0.372741,-0.045965,0.47887,0.47,1.522838,-0.174,0.356752,0.47,1.61,-0.122915,-0.227,0.365647,0.382769,1.25613,2.991699,-1.414144,-0.584605,0.443914,1.539146,-0.177218,0.652389,1.338187,0.325203,-0.195965,0.470624,0.457756,1.372838,-0.179913,0.352107,0.428897,1.57589,-0.103643,-0.227059
231,66.57,0.368846,0.373535,1.249244,2.988194,-1.423021,-0.570207,0.29255,1.61,-0.174,0.646429,1.396,0.370992,-0.045512,0.47867,0.47,1.520677,-0.174,0.35605,0.47,1.61,-0.122391,-0.227,0.365627,0.382415,1.255438,2.991872,-1.414131,-0.583085,0.44255,1.537928,-0.177862,0.650933,1.339731,0.325887,-0.195512,0.472074,0.457745,1.370677,-0.180992,0.353304,0.427588,1.574612,-0.105106,-0.227014
232,66.51,0.369032,0.377928,1.252007,2.987295,-1.4239,-0.571023,0.293818,1.61,-0.174,0.649073,1.396,0.372021,-0.042895,0.475691,0.47,1.518199,-0.174,0.358126,0.47,1.61,-0.11909,-0.227,0.366056,0.382018,1.254867,2.990972,-1.414802,-0.581706,0.443818,1.533894,-0.177659,0.649793,1.335215,0.329226,-0.192895,0.473203,0.457797,1.368199,-0.182613,0.353553,0.428823,1.574238,-0.10827,-0.226965
