step,unscrew_deg,arm_cmd_j1,arm_cmd_j2,arm_cmd_j3,arm_cmd_j4,arm_cmd_j5,arm_cmd_j6,hand_cmd_0,hand_cmd_1,hand_cmd_2,hand_cmd_3,hand_cmd_4,hand_cmd_5,hand_cmd_6,hand_cmd_7,hand_cmd_8,hand_cmd_9,hand_cmd_10,hand_cmd_11,hand_cmd_12,hand_cmd_13,hand_cmd_14,hand_cmd_15,arm_q_j1,arm_q_j2,arm_q_j3,arm_q_j4,arm_q_j5,arm_q_j6,hand_q_0,hand_q_1,hand_q_2,hand_q_3,hand_q_4,hand_q_5,hand_q_6,hand_q_7,hand_q_8,hand_q_9,hand_q_10,hand_q_11,hand_q_12,hand_q_13,hand_q_14,hand_q_15
165,168.58,0.53962,0.253352,1.368646,2.834051,-1.307286,0.062289,0.036731,1.042523,0.38475,-0.025436,1.396,0.295153,0.660078,-0.162,0.375589,1.098871,-0.174,0.653346,0.47,1.368666,-0.174,-0.227,0.534055,0.267136,1.358085,2.845178,-1.328411,0.055302,0.024201,0.892523,0.23475,-0.015645,1.388874,0.303124,0.510078,-0.158007,0.290373,0.948871,-0.174505,0.626827,0.44195,1.218666,-0.166645,-0.223319
166,168.7,0.527465,0.245924,1.369639,2.834128,-1.313501,0.059841,0.04553,1.041972,0.383513,0.003243,1.396,0.27025,0.66148,-0.162,0.332698,1.102187,-0.174,0.658077,0.47,1.366316,-0.173923,-0.227,0.536744,0.264392,1.362483,2.841486,-1.326076,0.055499,0.027753,0.891972,0.233513,-0.018043,1.386689,0.303129,0.51148,-0.157787,0.294663,0.952187,-0.182196,0.63307,0.445617,1.216316,-0.162132,-0.223494
167,168.9,0.529199,0.252384,1.369675,2.829087,-1.324254,0.059114,0.040441,1.04062,0.383841,0.018033,1.396,0.259236,0.658639,-0.162,0.288335,1.103558,-0.174,0.64892,0.47,1.36506,-0.174,-0.227,0.535809,0.261767,1.366208,2.839024,-1.327104,0.055286,0.032327,0.89062,0.233841,-0.012958,1.387604,0.297161,0.508639,-0.15726,0.302491,0.953558,-0.184206,0.638842,0.447718,1.21506,-0.156564,-0.223544
168,169.25,0.537333,0.258136,1.370575,2.831405,-1.330467,0.05693,0.021463,1.03017,0.40381,0.018934,1.396,0.262111,0.657543,-0.162,0.253377,1.100315,-0.174,0.625873,0.47,1.361756,-0.174,-0.227,0.534028,0.259983,1.368366,2.836262,-1.32908,0.055662,0.034747,0.88017,0.25381,-0.005515,1.391167,0.289828,0.507543,-0.156495,0.298011,0.950315,-0.177818,0.641001,0.4485,1.211756,-0.151468,-0.22457
169,169.62,0.531577,0.2564,1.369075,2.830836,-1.322792,0.053592,0.00852,1.017155,0.426467,0.005946,1.396,0.278874,0.650149,-0.162,0.230198,1.101971,-0.174,0.616716,0.47,1.356176,-0.169544,-0.227,0.534305,0.259562,1.369755,2.835568,-1.329234,0.056071,0.032114,0.867155,0.276467,0.000356,1.396548,0.285167,0.507977,-0.155615,0.287017,0.951971,-0.18163,0.637123,0.444599,1.206176,-0.140888,-0.226036
170,169.66,0.531354,0.244943,1.363065,2.829567,-1.329005,0.063397,-0.018311,1.013108,0.451229,0.006847,1.396,0.281749,0.645598,-0.162,0.193129,1.109503,-0.174,0.621447,0.47,1.372076,-0.174,-0.227,0.534213,0.25998,1.370226,2.834165,-1.327016,0.056109,0.030725,0.863108,0.301229,0.00169,1.396669,0.286806,0.495598,-0.155407,0.272017,0.959503,-0.173519,0.632606,0.439722,1.222076,-0.156859,-0.227113
171,169.57,0.538723,0.247375,1.363056,2.836185,-1.338206,0.059312,-0.039023,1.007619,0.45769,0.021637,1.396,0.270735,0.644869,-0.162,0.16995,1.109045,-0.174,0.616012,0.47,1.379771,-0.169544,-0.227,0.533915,0.25902,1.369398,2.832696,-1.328925,0.059323,0.025258,0.857619,0.30769,0.002899,1.396323,0.288543,0.494869,-0.155638,0.251342,0.959045,-0.175478,0.630402,0.436473,1.229771,-0.172926,-0.227039
172,169.51,0.532203,0.253522,1.351119,2.846371,-1.344997,0.04161,-0.061289,0.999588,0.44322,0.022538,1.396,0.26707,0.646957,-0.162,0.16066,1.104527,-0.174,0.624465,0.47,1.380219,-0.174,-0.227,0.534969,0.257401,1.368496,2.834007,-1.332121,0.061426,0.017927,0.860374,0.29322,0.007354,1.396449,0.287033,0.496957,-0.156736,0.231587,0.954527,-0.174779,0.627929,0.430909,1.230219,-0.177737,-0.227078
173,169.52,0.533976,0.257454,1.353071,2.84733,-1.35097,0.037796,-0.086779,0.977668,0.427753,0.034754,1.396,0.249516,0.641649,-0.162,0.165259,1.106156,-0.174,0.619029,0.47,1.387043,-0.16806,-0.227,0.534509,0.257993,1.364383,2.8379,-1.336357,0.056532,0.026319,0.86965,0.277753,0.010953,1.396051,0.284639,0.491649,-0.158151,0.212488,0.956156,-0.178156,0.628132,0.435813,1.237043,-0.179489,-0.227186
174,169.59,0.52186,0.261422,1.358999,2.843028,-1.351072,0.047871,-0.115754,0.955678,0.41736,0.03308,1.396,0.223507,0.642505,-0.162,0.183747,1.109717,-0.174,0.615161,0.47,1.391007,-0.174,-0.227,0.533877,0.259328,1.361783,2.841042,-1.338974,0.051781,0.020965,0.870021,0.26736,0.016632,1.396232,0.277779,0.492505,-0.159041,0.203213,0.959716,-0.183988,0.626555,0.432776,1.241007,-0.177952,-0.227004
175,169.56,0.523634,0.251501,1.351038,2.850372,-1.365063,0.044058,-0.130841,0.947576,0.418402,0.045296,1.396,0.211388,0.64459,-0.162,0.216123,1.105512,-0.174,0.597404,0.47,1.39225,-0.174,-0.227,0.531106,0.261229,1.361598,2.84189,-1.342436,0.052682,0.018486,0.866374,0.268402,0.020553,1.396635,0.266386,0.494591,-0.159557,0.200368,0.955512,-0.175602,0.624656,0.43204,1.24225,-0.184761,-0.227002
176,169.57,0.530542,0.236603,1.331593,2.859194,-1.384496,0.026355,-0.123105,0.939052,0.432239,0.0714,1.396,0.213157,0.633895,-0.162,0.262389,1.115212,-0.174,0.593536,0.47,1.399605,-0.174,-0.227,0.528518,0.262255,1.360016,2.844419,-1.348122,0.05201,0.026895,0.865065,0.282239,0.026485,1.396377,0.255425,0.483895,-0.160008,0.201369,0.965212,-0.172078,0.619123,0.430671,1.249605,-0.178128,-0.227087
177,169.61,0.523562,0.235594,1.326038,2.869817,-1.39004,0.022542,-0.114812,0.944416,0.423075,0.083616,1.396,0.228815,0.624629,-0.162,0.309121,1.131462,-0.174,0.589317,0.47,1.41333,-0.174,-0.227,0.528217,0.260766,1.353948,2.848704,-1.35754,0.045331,0.035188,0.868784,0.273075,0.037248,1.395508,0.246568,0.474629,-0.161097,0.213223,0.981462,-0.189135,0.614035,0.438371,1.26333,-0.173565,-0.227105
178,169.73,0.53047,0.248474,1.334371,2.880798,-1.393403,0.032617,-0.115003,0.963669,0.409988,0.081943,1.396,0.230584,0.622274,-0.162,0.343878,1.139901,-0.174,0.57121,0.47,1.435252,-0.174,-0.227,0.527371,0.258831,1.34786,2.855036,-1.366087,0.038083,0.034997,0.872741,0.259988,0.048357,1.391964,0.243332,0.472274,-0.161892,0.233189,0.989901,-0.187932,0.608825,0.444752,1.285252,-0.177187,-0.227002
179,169.86,0.541831,0.264973,1.350452,2.877889,-1.387035,0.050355,-0.118445,0.969033,0.401212,0.06638,1.396,0.218465,0.611995,-0.162,0.384964,1.152339,-0.174,0.566992,0.47,1.459558,-0.174,-0.227,0.527492,0.258148,1.344925,2.863041,-1.372908,0.036204,0.031555,0.882102,0.251212,0.056393,1.387725,0.240904,0.461995,-0.162017,0.256223,1.002339,-0.183227,0.600531,0.449667,1.309558,-0.176372,-0.226874
180,169.94,0.539302,0.267583,1.35461,2.869569,-1.37128,0.054204,-0.119844,0.960509,0.403768,0.064707,1.396,0.192456,0.602732,-0.162,0.412161,1.160365,-0.174,0.576662,0.47,1.476576,-0.174,-0.227,0.530232,0.259328,1.346927,2.86803,-1.374491,0.039879,0.030156,0.886311,0.253768,0.058761,1.38291,0.2359,0.452732,-0.161893,0.266379,1.010365,-0.175782,0.592937,0.453012,1.326576,-0.17927,-0.22698
181,169.94,0.522885,0.258097,1.346461,2.864549,-1.360456,0.05714,-0.11824,0.965873,0.420615,0.067585,1.396,0.180336,0.601675,-0.162,0.41978,1.162449,-0.174,0.600222,0.47,1.482278,-0.174,-0.227,0.533046,0.261965,1.349892,2.86905,-1.370877,0.042709,0.03176,0.876985,0.270615,0.060172,1.379458,0.225642,0.451675,-0.161169,0.26978,1.012449,-0.17434,0.588953,0.455302,1.332278,-0.182353,-0.226799
182,170.0,0.520356,0.2625,1.351779,2.859973,-1.355002,0.064881,-0.12403,0.985126,0.423245,0.069012,1.396,0.182105,0.613371,-0.162,0.413154,1.147121,-0.174,0.609892,0.47,1.472239,-0.174,-0.227,0.531852,0.264214,1.350435,2.868152,-1.3695,0.046356,0.02597,0.862992,0.273245,0.06192,1.384155,0.215085,0.463371,-0.160281,0.263154,0.997121,-0.169415,0.591751,0.458535,1.322239,-0.188409,-0.226317
183,170.42,0.531717,0.268521,1.349443,2.862298,-1.347273,0.079295,-0.128965,0.998729,0.4366,0.084329,1.396,0.197764,0.621569,-0.162,0.403251,1.142077,-0.174,0.605674,0.47,1.458526,-0.174,-0.227,0.529121,0.265103,1.351625,2.865965,-1.369918,0.051705,0.021035,0.848729,0.2866,0.063603,1.391036,0.20731,0.471569,-0.158979,0.253251,0.992077,-0.177321,0.596048,0.461058,1.308526,-0.182065,-0.225998
184,171.08,0.541502,0.261435,1.351928,2.856423,-1.344524,0.091678,-0.136557,0.998586,0.446147,0.085756,1.396,0.199533,0.617931,-0.162,0.405395,1.140841,-0.174,0.587567,0.47,1.452538,-0.174,-0.227,0.529189,0.2665,1.351665,2.864998,-1.368705,0.061059,0.013443,0.848586,0.296147,0.068563,1.396352,0.205181,0.467931,-0.158451,0.267329,0.990841,-0.172295,0.598882,0.463392,1.302539,-0.175034,-0.226033
185,171.29,0.537398,0.265251,1.353075,2.863212,-1.334686,0.090172,-0.142672,0.995848,0.425863,0.073294,1.396,0.187413,0.623953,-0.162,0.393651,1.132202,-0.174,0.583349,0.47,1.442716,-0.174,-0.227,0.532642,0.266856,1.352747,2.862438,-1.366516,0.070715,0.007328,0.845848,0.275863,0.072641,1.396242,0.204105,0.473953,-0.157953,0.266443,0.982202,-0.177785,0.596438,0.45849,1.292716,-0.179491,-0.22582
186,171.67,0.540929,0.262725,1.3526,2.863389,-1.328974,0.076992,-0.141663,0.989915,0.41896,0.06458,1.396,0.161405,0.636483,-0.162,0.382103,1.119529,-0.174,0.593019,0.47,1.429937,-0.174,-0.227,0.535197,0.267565,1.353872,2.862863,-1.365104,0.077162,-1.8e-05,0.839915,0.26896,0.072752,1.396494,0.20054,0.486483,-0.158086,0.261851,0.969529,-0.173153,0.593862,0.458286,1.279937,-0.17541,-0.225731
187,172.26,0.545187,0.258659,1.355688,2.86218,-1.329958,0.0777,-0.131694,0.986356,0.41847,0.069756,1.396,0.149285,0.642619,-0.162,0.383656,1.116458,-0.174,0.588801,0.47,1.424975,-0.174,-0.227,0.537468,0.268106,1.354676,2.862993,-1.362817,0.078781,0.001981,0.836356,0.26847,0.070745,1.397389,0.19168,0.492619,-0.158211,0.264797,0.966458,-0.175937,0.594713,0.460069,1.274975,-0.174131,-0.225969
188,172.51,0.54696,0.260703,1.362599,2.856481,-1.330952,0.085667,-0.122497,0.988341,0.431531,0.070553,1.396,0.151054,0.631261,-0.162,0.37132,1.122007,-0.174,0.598471,0.47,1.427831,-0.174,-0.227,0.540259,0.267648,1.356262,2.862324,-1.358762,0.079743,0.004637,0.838341,0.281531,0.070482,1.396628,0.181491,0.481261,-0.158588,0.265359,0.972007,-0.169303,0.594467,0.46353,1.277831,-0.174816,-0.226458
189,172.61,0.546355,0.254986,1.36119,2.854834,-1.327594,0.080317,-0.109365,0.987964,0.427556,0.073961,1.396,0.166712,0.631484,-0.162,0.345302,1.122794,-0.174,0.597656,0.47,1.427161,-0.174,-0.227,0.542856,0.26686,1.359218,2.860364,-1.356569,0.082558,0.004746,0.837964,0.277556,0.070456,1.396665,0.174095,0.481484,-0.158419,0.265989,0.972794,-0.176228,0.596234,0.4635,1.277161,-0.175083,-0.226505
190,172.84,0.551226,0.256925,1.365018,2.852207,-1.327742,0.088404,-0.102907,0.982713,0.42893,0.063479,1.396,0.168481,0.63487,-0.162,0.313334,1.117811,-0.174,0.593059,0.47,1.421355,-0.174,-0.227,0.544689,0.265887,1.361423,2.858646,-1.353689,0.082051,0.004,0.832713,0.27893,0.071262,1.396656,0.172128,0.48487,-0.158046,0.266515,0.967811,-0.175593,0.597135,0.465363,1.271355,-0.174591,-0.226351
191,173.17,0.550924,0.254256,1.367861,2.851271,-1.324253,0.09236,-0.095262,0.977351,0.433046,0.066886,1.396,0.165977,0.638644,-0.162,0.279697,1.114204,-0.174,0.596747,0.47,1.417668,-0.174,-0.227,0.546878,0.264628,1.363728,2.856727,-1.352,0.084781,0.004754,0.827351,0.283046,0.069354,1.396716,0.17111,0.488644,-0.157734,0.268276,0.964204,-0.174822,0.596788,0.46723,1.267668,-0.174801,-0.226251
192,173.56,0.553639,0.251103,1.368749,2.847634,-1.322186,0.099208,-0.091809,0.971917,0.439078,0.084182,1.396,0.177361,0.641496,-0.162,0.251554,1.109596,-0.174,0.586546,0.47,1.413845,-0.174,-0.227,0.548882,0.263379,1.366244,2.855038,-1.350248,0.088234,0.004324,0.821917,0.289078,0.068727,1.396883,0.169809,0.491496,-0.157557,0.268484,0.959596,-0.170821,0.597542,0.468745,1.263845,-0.171563,-0.22628
193,174.03,0.551974,0.253385,1.370572,2.851894,-1.325427,0.092446,-0.08221,0.969626,0.432946,0.08759,1.396,0.192139,0.648066,-0.162,0.2373,1.100409,-0.174,0.590234,0.47,1.406632,-0.174,-0.227,0.550899,0.261772,1.368398,2.852762,-1.348578,0.093723,-0.002324,0.819626,0.282946,0.072402,1.397229,0.171826,0.498066,-0.157704,0.26283,0.950409,-0.164367,0.595891,0.461551,1.256632,-0.168139,-0.226929
194,174.21,0.551926,0.257144,1.372246,2.842661,-1.325059,0.099574,-0.0865,0.977557,0.431281,0.077108,1.396,0.202308,0.642213,-0.162,0.22711,1.105077,-0.174,0.580521,0.47,1.415421,-0.174,-0.227,0.55201,0.260734,1.370114,2.852238,-1.346803,0.096537,-0.007009,0.827557,0.281281,0.076017,1.397312,0.176759,0.492213,-0.158207,0.256009,0.955077,-0.160951,0.596033,0.45798,1.265421,-0.175427,-0.227045
195,174.39,0.546714,0.247389,1.366335,2.847317,-1.330976,0.094902,-0.082304,0.967454,0.442333,0.065024,1.396,0.198588,0.645654,-0.162,0.215028,1.111521,-0.174,0.584698,0.47,1.411763,-0.174,-0.227,0.552477,0.260597,1.371656,2.849416,-1.345008,0.099536,-0.005654,0.817454,0.292333,0.076253,1.397122,0.183081,0.495654,-0.157272,0.247922,0.961521,-0.176541,0.592917,0.454435,1.261763,-0.177222,-0.226955
196,174.68,0.554796,0.251523,1.371578,2.850648,-1.336098,0.104119,-0.070987,0.957912,0.450814,0.066829,1.396,0.201467,0.65208,-0.162,0.216836,1.105374,-0.174,0.574985,0.47,1.404721,-0.174,-0.227,0.551836,0.259993,1.371586,2.849156,-1.345174,0.101038,-0.014036,0.807912,0.300814,0.07352,1.39781,0.187318,0.502447,-0.156622,0.240239,0.955374,-0.175253,0.591743,0.446496,1.254721,-0.176244,-0.227055
197,174.93,0.555669,0.252023,1.377924,2.840093,-1.330901,0.119629,-0.073558,0.96065,0.46208,0.082523,1.396,0.190457,0.642995,-0.162,0.229115,1.116283,-0.174,0.57063,0.47,1.412068,-0.174,-0.227,0.552556,0.258639,1.372396,2.84954,-1.348127,0.105822,-0.008537,0.81065,0.31208,0.071882,1.397184,0.191376,0.492994,-0.156957,0.234158,0.966283,-0.175743,0.589244,0.452562,1.262068,-0.176232,-0.227109
198,175.0,0.54836,0.249753,1.37221,2.839839,-1.327337,0.121251,-0.076351,0.95373,0.469463,0.084328,1.396,0.185617,0.644947,-0.162,0.227505,1.114722,-0.174,0.580163,0.47,1.412295,-0.174,-0.227,0.553983,0.257585,1.374882,2.846755,-1.347,0.112491,-0.016379,0.80373,0.319463,0.074413,1.397044,0.191668,0.494947,-0.15658,0.231758,0.964722,-0.174597,0.585509,0.450272,1.262295,-0.178458,-0.226866
199,175.16,0.55494,0.253078,1.371235,2.841478,-1.331135,0.109602,-0.07492,0.943573,0.474437,0.072244,1.396,0.194666,0.651897,-0.162,0.234727,1.106592,-0.174,0.586002,0.47,1.404746,-0.174,-0.227,0.553536,0.257295,1.375373,2.844911,-1.346828,0.117227,-0.023755,0.793573,0.324437,0.076766,1.397443,0.190877,0.502956,-0.156119,0.229342,0.956592,-0.172076,0.584893,0.447229,1.254746,-0.177652,-0.226905
200,175.35,0.547631,0.248706,1.374947,2.840616,-1.327357,0.111841,-0.087377,0.937062,0.482953,0.074049,1.396,0.189826,0.656085,-0.162,0.244475,1.107575,-0.174,0.577952,0.47,1.401356,-0.174,-0.227,0.553833,0.257212,1.375046,2.844086,-1.348297,0.116735,-0.016132,0.787062,0.332953,0.075648,1.397172,0.192608,0.506085,-0.155946,0.229508,0.957575,-0.17808,0.586005,0.454231,1.251356,-0.174881,-0.226873
201,175.46,0.554211,0.250437,1.372758,2.835763,-1.326026,0.123867,-0.097684,0.930273,0.494929,0.089743,1.396,0.198875,0.656622,-0.162,0.262064,1.106838,-0.174,0.556013,0.47,1.399945,-0.174,-0.227,0.55341,0.25672,1.37587,2.843031,-1.348243,0.116917,-0.01455,0.780273,0.344929,0.075237,1.39722,0.192744,0.506622,-0.155735,0.231869,0.956838,-0.176868,0.584794,0.453346,1.249946,-0.173123,-0.226836
202,175.63,0.553059,0.249459,1.375061,2.837575,-1.323299,0.122005,-0.113381,0.921745,0.500348,0.091548,1.396,0.194035,0.662257,-0.162,0.265764,1.103058,-0.174,0.547962,0.47,1.395193,-0.174,-0.227,0.553678,0.25616,1.375983,2.840997,-1.34868,0.120737,-0.015999,0.771745,0.350348,0.078695,1.397225,0.195079,0.512257,-0.155516,0.233527,0.953058,-0.176964,0.578558,0.458622,1.245193,-0.174408,-0.226733
203,175.9,0.54932,0.246228,1.369361,2.843188,-1.324106,0.106253,-0.115188,0.917649,0.495382,0.079464,1.396,0.203083,0.667001,-0.162,0.258546,1.097488,-0.174,0.553801,0.47,1.385609,-0.174,-0.227,0.554192,0.255749,1.376773,2.840053,-1.348249,0.121998,-0.021195,0.767649,0.345382,0.081745,1.397061,0.195508,0.517001,-0.155878,0.225666,0.947488,-0.177474,0.571872,0.454984,1.235609,-0.174527,-0.22667
204,176.27,0.5538,0.250228,1.375241,2.840645,-1.330118,0.10439,-0.122851,0.920177,0.490297,0.081269,1.396,0.198243,0.668145,-0.162,0.24995,1.095664,-0.174,0.557666,0.47,1.381684,-0.174,-0.227,0.553569,0.255559,1.375997,2.841132,-1.347412,0.118849,-0.027844,0.770176,0.340297,0.081151,1.397594,0.19794,0.518145,-0.156577,0.230352,0.945664,-0.175954,0.568626,0.449666,1.231684,-0.17278,-0.22688
205,176.43,0.54945,0.24625,1.374224,2.838197,-1.326973,0.116417,-0.137353,0.928381,0.491664,0.096963,1.396,0.179514,0.656423,-0.162,0.232932,1.105999,-0.174,0.560006,0.47,1.392515,-0.174,-0.227,0.553638,0.25524,1.376621,2.840643,-1.347221,0.117101,-0.027077,0.778381,0.341664,0.081142,1.397246,0.198828,0.506423,-0.157441,0.23385,0.955999,-0.1737,0.567611,0.455236,1.242515,-0.177421,-0.226953
206,176.46,0.557487,0.245841,1.373699,2.834797,-1.328878,0.117953,-0.148363,0.928667,0.492487,0.098768,1.396,0.174674,0.653789,-0.162,0.229803,1.109633,-0.174,0.562799,0.47,1.395488,-0.174,-0.227,0.553253,0.254985,1.377199,2.839654,-1.3475,0.119232,-0.023072,0.778667,0.342487,0.084912,1.397311,0.194912,0.503789,-0.157593,0.232216,0.959633,-0.175398,0.567006,0.45611,1.245488,-0.178337,-0.226836
207,176.54,0.551634,0.24693,1.379284,2.836353,-1.32771,0.122473,-0.157513,0.925552,0.486819,0.086684,1.396,0.183723,0.659163,-0.162,0.230791,1.105037,-0.174,0.551704,0.47,1.392044,-0.174,-0.227,0.554213,0.254266,1.377549,2.8383,-1.347785,0.121276,-0.024225,0.775552,0.336819,0.088202,1.39747,0.190695,0.509163,-0.157538,0.230787,0.955037,-0.176371,0.567115,0.457371,1.242044,-0.179075,-0.226835
208,176.62,0.554862,0.242741,1.375622,2.833882,-1.324926,0.118687,-0.161784,0.925033,0.485717,0.088489,1.396,0.192316,0.661011,-0.162,0.221386,1.102941,-0.174,0.554497,0.47,1.389694,-0.174,-0.227,0.554477,0.253682,1.379101,2.837716,-1.348174,0.124321,-0.028624,0.775033,0.335717,0.087796,1.397493,0.189671,0.511011,-0.157622,0.229943,0.952941,-0.174579,0.564643,0.456505,1.239694,-0.177893,-0.226878
209,176.78,0.550885,0.245447,1.378261,2.837307,-1.32761,0.123767,-0.164864,0.922451,0.484591,0.081715,1.396,0.18702,0.664558,-0.162,0.21993,1.100225,-0.174,0.566663,0.47,1.386616,-0.174,-0.227,0.554825,0.252947,1.379619,2.836629,-1.347152,0.125358,-0.031596,0.772451,0.334591,0.087923,1.397823,0.191019,0.514558,-0.157551,0.227127,0.950225,-0.174545,0.563459,0.454797,1.236616,-0.178247,-0.226906
210,176.96,0.556506,0.243138,1.37727,2.836773,-1.334667,0.135422,-0.171358,0.924177,0.482697,0.08883,1.396,0.195612,0.664208,-0.162,0.232364,1.100075,-0.174,0.564941,0.47,1.386331,-0.174,-0.227,0.554516,0.252343,1.380256,2.836844,-1.348503,0.128608,-0.034718,0.774177,0.332697,0.086387,1.398069,0.190897,0.514208,-0.157825,0.225271,0.950075,-0.174395,0.565861,0.452944,1.236331,-0.177029,-0.226916
211,177.14,0.54957,0.244708,1.380511,2.833789,-1.329633,0.135015,-0.175682,0.925443,0.480913,0.105349,1.396,0.190316,0.664562,-0.162,0.241001,1.100575,-0.174,0.549329,0.47,1.386857,-0.174,-0.227,0.555085,0.251701,1.380709,2.836856,-1.350909,0.134101,-0.032969,0.775443,0.330913,0.086934,1.397509,0.192991,0.514562,-0.157989,0.226201,0.950575,-0.175082,0.56711,0.453255,1.236857,-0.177084,-0.226871
212,177.29,0.556522,0.243724,1.375593,2.832434,-1.328791,0.128879,-0.181342,0.925041,0.481468,0.107979,1.396,0.184974,0.664544,-0.162,0.235748,1.100628,-0.174,0.547606,0.47,1.386735,-0.174,-0.227,0.554589,0.25126,1.381651,2.835805,-1.351702,0.136881,-0.031342,0.775041,0.331468,0.091328,1.397442,0.193324,0.514544,-0.157985,0.228314,0.950628,-0.174152,0.564146,0.454816,1.236735,-0.177083,-0.226784
213,177.45,0.549585,0.244866,1.378452,2.837239,-1.328441,0.131481,-0.177674,0.92179,0.481436,0.09672,1.396,0.174137,0.667039,-0.162,0.233387,1.101033,-0.174,0.559773,0.47,1.385104,-0.174,-0.227,0.554997,0.251067,1.381243,2.834785,-1.351598,0.136724,-0.027674,0.77179,0.331436,0.095297,1.39758,0.192302,0.517039,-0.157791,0.228979,0.951033,-0.177363,0.561375,0.456953,1.235104,-0.17693,-0.226787
214,177.53,0.55645,0.240413,1.377439,2.832282,-1.328944,0.131432,-0.17782,0.922558,0.481337,0.099349,1.396,0.177189,0.66527,-0.162,0.240895,1.101972,-0.174,0.55805,0.47,1.386134,-0.174,-0.227,0.554548,0.251044,1.381379,2.835389,-1.352782,0.138075,-0.02782,0.772558,0.331337,0.095601,1.397767,0.188943,0.51527,-0.157902,0.229625,0.951972,-0.176647,0.562481,0.456879,1.236134,-0.17628,-0.226862
215,177.64,0.551618,0.240099,1.381656,2.834323,-1.329707,0.140685,-0.175212,0.921412,0.480538,0.094591,1.396,0.1895,0.666949,-0.162,0.240459,1.10084,-0.174,0.543142,0.47,1.385558,-0.174,-0.227,0.555118,0.250365,1.381655,2.834366,-1.353144,0.138861,-0.025212,0.771412,0.330538,0.096463,1.397746,0.187062,0.516949,-0.157854,0.23185,0.95084,-0.177802,0.562813,0.459035,1.235558,-0.176958,-0.226773
216,177.7,0.556129,0.237977,1.379161,2.829714,-1.328089,0.13605,-0.174056,0.92308,0.482111,0.103721,1.396,0.209529,0.664405,-0.162,0.226134,1.10295,-0.174,0.542123,0.47,1.386922,-0.174,-0.227,0.555154,0.249374,1.382816,2.834088,-1.354321,0.142222,-0.026295,0.77308,0.332111,0.095975,1.397448,0.188512,0.514405,-0.157973,0.233209,0.95295,-0.176368,0.559497,0.458879,1.236922,-0.176497,-0.226819
217,177.79,0.5518,0.242645,1.379478,2.835848,-1.328479,0.126977,-0.173627,0.921911,0.479085,0.098962,1.396,0.215669,0.667279,-0.162,0.223602,1.101285,-0.174,0.554992,0.47,1.384878,-0.174,-0.227,0.555601,0.248273,1.383234,2.832651,-1.353486,0.142505,-0.029431,0.771911,0.329085,0.097797,1.39744,0.194415,0.517279,-0.157918,0.229961,0.951285,-0.177233,0.556527,0.456852,1.234878,-0.176663,-0.226798
218,177.87,0.554404,0.241249,1.378654,2.833853,-1.32941,0.131794,-0.1809,0.926073,0.475467,0.108092,1.396,0.207919,0.665006,-0.162,0.224556,1.103158,-0.174,0.553973,0.47,1.385018,-0.174,-0.227,0.555265,0.248074,1.38315,2.833518,-1.353082,0.140373,-0.0309,0.776073,0.325467,0.098035,1.397571,0.200645,0.515006,-0.158275,0.227888,0.953157,-0.177121,0.557716,0.45548,1.235018,-0.175833,-0.226851
219,177.96,0.552053,0.24071,1.378888,2.834374,-1.331596,0.131867,-0.180605,0.928589,0.471055,0.103333,1.396,0.186281,0.664488,-0.162,0.226005,1.10397,-0.174,0.546632,0.47,1.385645,-0.174,-0.227,0.555234,0.248086,1.383055,2.833521,-1.352777,0.140684,-0.030605,0.778589,0.321055,0.100412,1.397605,0.203605,0.514488,-0.158449,0.226578,0.95397,-0.177375,0.558334,0.454728,1.235645,-0.176419,-0.226862
220,178.05,0.557699,0.239309,1.381574,2.835567,-1.339008,0.14583,-0.181846,0.930582,0.466133,0.088897,1.396,0.178532,0.665016,-0.162,0.2405,1.103836,-0.174,0.553179,0.47,1.385688,-0.174,-0.227,0.554951,0.248027,1.38302,2.833707,-1.35354,0.141402,-0.031846,0.780582,0.316133,0.101071,1.397959,0.200705,0.515016,-0.158567,0.226524,0.953836,-0.177523,0.557135,0.453042,1.235688,-0.176788,-0.226851
221,178.11,0.555338,0.235532,1.385471,2.829157,-1.332691,0.145904,-0.175438,0.933752,0.466431,0.08835,1.396,0.184672,0.661619,-0.162,0.268222,1.106824,-0.174,0.545838,0.47,1.388845,-0.174,-0.227,0.55578,0.247502,1.383863,2.834148,-1.356001,0.146115,-0.025438,0.783752,0.316431,0.098101,1.397362,0.196549,0.511619,-0.158672,0.229193,0.956824,-0.177551,0.557726,0.454875,1.238845,-0.176712,-0.226885
222,178.15,0.556183,0.232599,1.38313,2.829359,-1.332107,0.132088,-0.170386,0.933151,0.471103,0.101691,1.396,0.204701,0.660435,-0.162,0.282055,1.10773,-0.174,0.552385,0.47,1.390496,-0.174,-0.227,0.556478,0.246293,1.385699,2.832366,-1.355688,0.148073,-0.022316,0.783151,0.321103,0.09572,1.39715,0.194614,0.510435,-0.158407,0.232673,0.95773,-0.178073,0.555999,0.459351,1.240496,-0.177217,-0.226847
