step,unscrew_deg,arm_cmd_j1,arm_cmd_j2,arm_cmd_j3,arm_cmd_j4,arm_cmd_j5,arm_cmd_j6,hand_cmd_0,hand_cmd_1,hand_cmd_2,hand_cmd_3,hand_cmd_4,hand_cmd_5,hand_cmd_6,hand_cmd_7,hand_cmd_8,hand_cmd_9,hand_cmd_10,hand_cmd_11,hand_cmd_12,hand_cmd_13,hand_cmd_14,hand_cmd_15,arm_q_j1,arm_q_j2,arm_q_j3,arm_q_j4,arm_q_j5,arm_q_j6,hand_q_0,hand_q_1,hand_q_2,hand_q_3,hand_q_4,hand_q_5,hand_q_6,hand_q_7,hand_q_8,hand_q_9,hand_q_10,hand_q_11,hand_q_12,hand_q_13,hand_q_14,hand_q_15
161,175.68,0.427889,0.302887,1.277496,2.854556,-1.365888,-0.323484,-0.003194,1.012427,0.30487,0.228992,1.396,0.068874,0.626025,-0.162,0.338519,1.151235,-0.174,0.489326,0.47,1.074567,0.478707,-0.227,0.418164,0.30174,1.272626,2.865624,-1.355823,-0.340214,0.051561,0.862427,0.15487,0.256898,1.390212,0.080676,0.476025,-0.157679,0.304574,1.001235,-0.182559,0.518153,0.465744,1.021597,0.328707,-0.226646
162,175.67,0.412186,0.284012,1.262836,2.871383,-1.349429,-0.341687,0.046491,1.009117,0.304522,0.267196,1.396,0.117448,0.629678,-0.162,0.295774,1.147433,-0.174,0.534648,0.47,1.102963,0.488018,-0.227,0.419152,0.301183,1.274471,2.862431,-1.358315,-0.335628,0.051034,0.859118,0.154522,0.250141,1.389903,0.075646,0.479678,-0.157835,0.30899,0.997433,-0.181111,0.511155,0.464026,1.015029,0.338018,-0.226627
163,175.65,0.428549,0.303031,1.278618,2.854852,-1.364751,-0.322791,-0.001717,1.011998,0.308,0.224093,1.396,0.069169,0.624766,-0.162,0.331303,1.150383,-0.174,0.485091,0.47,1.069823,0.491944,-0.227,0.418704,0.301305,1.273282,2.865397,-1.356607,-0.338238,0.05032,0.861998,0.158,0.254211,1.388586,0.082294,0.474766,-0.158008,0.304495,1.000383,-0.18389,0.516768,0.464114,1.015564,0.341944,-0.226857
164,175.64,0.413494,0.284268,1.264152,2.870987,-1.349345,-0.341153,0.04798,1.010869,0.305833,0.26672,1.396,0.117749,0.630301,-0.162,0.28382,1.145602,-0.174,0.530786,0.47,1.106431,0.50099,-0.227,0.419915,0.300922,1.275288,2.862419,-1.358168,-0.333991,0.051665,0.860869,0.155833,0.246919,1.387989,0.077128,0.480301,-0.158263,0.307031,0.995602,-0.177333,0.509154,0.463277,1.009108,0.35099,-0.226801
165,175.67,0.429928,0.303164,1.278327,2.854876,-1.364644,-0.322416,-0.000443,1.012096,0.311086,0.22375,1.396,0.069504,0.624723,-0.162,0.322435,1.151964,-0.174,0.481765,0.47,1.080625,0.502954,-0.227,0.419586,0.301138,1.274197,2.865305,-1.356302,-0.337051,0.051037,0.862096,0.161086,0.251653,1.386692,0.083294,0.474723,-0.158162,0.300775,1.001964,-0.178772,0.514175,0.463655,1.011414,0.352954,-0.226881
166,175.66,0.412141,0.284097,1.261908,2.871286,-1.348845,-0.339567,0.048687,1.008454,0.311469,0.264676,1.396,0.11775,0.629906,-0.162,0.287161,1.148308,-0.174,0.530727,0.47,1.123263,0.505883,-0.227,0.420938,0.300872,1.275858,2.862548,-1.357302,-0.332548,0.049728,0.858454,0.161469,0.244897,1.387418,0.077902,0.479906,-0.158302,0.302794,0.998308,-0.177026,0.506387,0.462503,1.007096,0.355883,-0.226971
167,175.64,0.429612,0.303177,1.278055,2.855095,-1.365776,-0.321005,0.000256,1.010761,0.312746,0.221736,1.396,0.0701,0.625364,-0.162,0.326821,1.151971,-0.174,0.481499,0.47,1.093071,0.502536,-0.227,0.420168,0.301263,1.27396,2.865498,-1.356047,-0.335554,0.049697,0.860761,0.162746,0.249621,1.386232,0.083958,0.475364,-0.158261,0.298656,1.001971,-0.179006,0.512051,0.463067,1.011541,0.352536,-0.226977
168,175.62,0.412445,0.284125,1.261764,2.871432,-1.349481,-0.338124,0.049564,1.00522,0.316594,0.262104,1.396,0.118661,0.629584,-0.162,0.291424,1.148399,-0.174,0.530066,0.47,1.131377,0.50473,-0.227,0.421147,0.300941,1.275553,2.86271,-1.357834,-0.331215,0.048569,0.85522,0.166594,0.242873,1.38673,0.078481,0.479584,-0.158313,0.30222,0.998399,-0.177833,0.504631,0.46162,1.008013,0.35473,-0.226891
169,175.6,0.429738,0.303137,1.278059,2.855053,-1.366339,-0.32042,0.000974,1.009651,0.314927,0.219361,1.396,0.071568,0.625312,-0.162,0.327551,1.152263,-0.174,0.480888,0.47,1.101749,0.500248,-0.227,0.420311,0.301302,1.273721,2.865597,-1.356644,-0.334219,0.049047,0.859651,0.164927,0.247462,1.385421,0.08468,0.475312,-0.158413,0.298986,1.002263,-0.178945,0.510625,0.462389,1.013255,0.350248,-0.22697
170,175.57,0.412082,0.283961,1.261371,2.871617,-1.349543,-0.3365,0.049766,1.005217,0.31701,0.261059,1.396,0.119994,0.629697,-0.162,0.3029,1.148956,-0.174,0.529375,0.47,1.13196,0.501342,-0.227,0.421288,0.300969,1.275409,2.862752,-1.35843,-0.33024,0.048459,0.855217,0.16701,0.24066,1.385584,0.079444,0.479697,-0.158497,0.302255,0.998956,-0.178371,0.503415,0.461048,1.010461,0.351342,-0.226861
171,175.79,0.429805,0.303014,1.278192,2.854329,-1.366985,-0.318342,0.000527,1.008918,0.316644,0.220433,1.396,0.073319,0.624691,-0.162,0.333878,1.151895,-0.174,0.479867,0.47,1.098287,0.497118,-0.227,0.420349,0.301343,1.273542,2.865664,-1.357271,-0.333187,0.049032,0.858918,0.166644,0.245531,1.384227,0.085693,0.474691,-0.158526,0.301605,1.001895,-0.181915,0.509494,0.462096,1.015334,0.347118,-0.226818
172,175.76,0.413439,0.28394,1.262004,2.871401,-1.350833,-0.335984,0.050012,1.007339,0.312538,0.262114,1.396,0.122068,0.63056,-0.162,0.298408,1.148079,-0.174,0.527191,0.47,1.114114,0.497382,-0.227,0.421284,0.300962,1.275328,2.8625,-1.359104,-0.329043,0.04879,0.857339,0.162538,0.239446,1.384981,0.080792,0.48056,-0.158606,0.305557,0.998079,-0.17952,0.502341,0.46193,1.012062,0.347382,-0.226804
173,175.73,0.430272,0.303126,1.277771,2.855128,-1.366339,-0.317143,0.001584,1.0094,0.315082,0.218341,1.396,0.074033,0.625451,-0.162,0.334864,1.151658,-0.174,0.477749,0.47,1.080607,0.497708,-0.227,0.4206,0.301259,1.273667,2.865481,-1.357529,-0.332143,0.049426,0.8594,0.165082,0.244867,1.383871,0.087335,0.475451,-0.158571,0.30254,1.001658,-0.181729,0.508193,0.462527,1.014177,0.347708,-0.226889
174,175.74,0.414946,0.284103,1.262074,2.871439,-1.350385,-0.335536,0.050851,1.007724,0.311704,0.262471,1.396,0.123033,0.630659,-0.162,0.29056,1.147198,-0.174,0.524202,0.47,1.116851,0.50319,-0.227,0.421682,0.300956,1.275311,2.862585,-1.359156,-0.328298,0.048735,0.857724,0.161704,0.238438,1.383519,0.082148,0.480659,-0.158674,0.306167,0.997198,-0.177964,0.50079,0.462138,1.0091,0.35319,-0.22676
175,175.73,0.431385,0.303188,1.277363,2.855447,-1.367707,-0.316925,0.002594,1.020259,0.298713,0.218124,1.396,0.074493,0.628246,-0.162,0.330439,1.154557,-0.174,0.474871,0.47,1.088624,0.505213,-0.227,0.42124,0.301308,1.273632,2.865267,-1.357495,-0.331102,0.049562,0.870259,0.148713,0.244171,1.383351,0.088924,0.478246,-0.159246,0.301015,1.004557,-0.178194,0.506707,0.46272,1.012711,0.355213,-0.22703
176,175.71,0.413045,0.283917,1.261352,2.871947,-1.351123,-0.334283,0.051755,1.018688,0.294188,0.25883,1.396,0.123013,0.629478,-0.162,0.297336,1.151905,-0.174,0.523181,0.47,1.126536,0.507349,-0.227,0.422494,0.30108,1.275169,2.862499,-1.35893,-0.327309,0.050763,0.868688,0.144189,0.237856,1.382568,0.083176,0.479478,-0.159411,0.303871,1.001905,-0.17793,0.499126,0.46191,1.008479,0.357349,-0.226856
177,175.68,0.43049,0.303178,1.277185,2.855487,-1.368697,-0.315548,0.003049,1.026432,0.285539,0.215559,1.396,0.074895,0.628931,-0.162,0.336336,1.154783,-0.174,0.473937,0.47,1.097257,0.503864,-0.227,0.421557,0.301486,1.27337,2.865549,-1.358016,-0.330428,0.05122,0.876432,0.135539,0.242857,1.381778,0.089675,0.478931,-0.15947,0.301548,1.004783,-0.178515,0.504842,0.462811,1.013456,0.353864,-0.226862
178,175.92,0.412922,0.284003,1.261884,2.870872,-1.352459,-0.333872,0.051485,1.023459,0.283897,0.260529,1.396,0.123602,0.630008,-0.162,0.292835,1.152321,-0.174,0.52123,0.47,1.137298,0.50404,-0.227,0.422329,0.301199,1.274945,2.862739,-1.359738,-0.326544,0.052561,0.873459,0.133897,0.236245,1.381087,0.083822,0.480008,-0.15949,0.305546,1.002321,-0.178149,0.497404,0.461932,1.010428,0.35404,-0.226777
179,175.89,0.430096,0.303191,1.277269,2.854676,-1.369823,-0.315217,0.002768,1.029195,0.278739,0.216479,1.396,0.075785,0.625878,-0.162,0.332382,1.154453,-0.174,0.472244,0.47,1.100468,0.496766,-0.227,0.421283,0.301507,1.273364,2.865416,-1.358729,-0.329676,0.0525,0.879195,0.128739,0.242046,1.381008,0.090005,0.475878,-0.159413,0.30199,1.004453,-0.178786,0.503051,0.462973,1.016185,0.346766,-0.226789
180,175.86,0.41187,0.284136,1.261323,2.871877,-1.35376,-0.33201,0.052148,1.026161,0.277532,0.253514,1.396,0.124074,0.631821,-0.162,0.302881,1.151424,-0.174,0.521153,0.47,1.128334,0.496325,-0.227,0.422027,0.301189,1.27498,2.862529,-1.360461,-0.325669,0.052438,0.876161,0.127532,0.235851,1.381414,0.084696,0.481821,-0.159362,0.305298,1.001424,-0.17773,0.4956,0.462045,1.013579,0.346325,-0.226836
181,176.14,0.430077,0.303325,1.277679,2.85439,-1.371621,-0.313874,0.002601,1.030451,0.27696,0.214763,1.396,0.077223,0.625839,-0.162,0.336862,1.154696,-0.174,0.472008,0.47,1.096213,0.49367,-0.227,0.420818,0.301547,1.273196,2.865566,-1.359875,-0.328767,0.052574,0.880451,0.12696,0.240063,1.380521,0.090653,0.475839,-0.159222,0.303921,1.004696,-0.17853,0.501584,0.463092,1.018001,0.34367,-0.226671
182,176.12,0.411997,0.284114,1.261389,2.871886,-1.355289,-0.331588,0.052166,1.026263,0.281364,0.252045,1.396,0.125594,0.629787,-0.162,0.302661,1.152934,-0.174,0.520367,0.47,1.120134,0.49419,-0.227,0.421595,0.301185,1.274941,2.862493,-1.361687,-0.324624,0.054637,0.876263,0.131364,0.233938,1.381872,0.08542,0.479787,-0.159115,0.30778,1.002934,-0.177315,0.494467,0.462845,1.015366,0.34419,-0.226764
183,176.09,0.429611,0.303236,1.276926,2.85489,-1.371967,-0.314327,0.002755,1.02945,0.282583,0.209982,1.396,0.078838,0.624521,-0.162,0.326799,1.156011,-0.174,0.471302,0.47,1.096165,0.493386,-0.227,0.420529,0.301534,1.2732,2.865587,-1.360861,-0.327909,0.05428,0.87945,0.132583,0.238259,1.380929,0.09167,0.474521,-0.158991,0.305634,1.006011,-0.178526,0.500531,0.463649,1.018651,0.343386,-0.226637
184,176.08,0.411427,0.284086,1.260114,2.871927,-1.355305,-0.331826,0.051472,1.025509,0.285789,0.251911,1.396,0.127347,0.628885,-0.162,0.294831,1.152561,-0.174,0.520132,0.47,1.130937,0.495013,-0.227,0.421309,0.301205,1.274737,2.862697,-1.362312,-0.32431,0.054083,0.875509,0.135789,0.231416,1.381215,0.086602,0.478885,-0.159013,0.306485,1.002561,-0.176288,0.493478,0.462648,1.015708,0.345013,-0.226887
185,176.05,0.429118,0.303291,1.276369,2.855028,-1.372691,-0.314257,0.002105,1.029155,0.283189,0.20962,1.396,0.080606,0.624371,-0.162,0.323458,1.156314,-0.174,0.47093,0.47,1.100237,0.49085,-0.227,0.420159,0.301592,1.272694,2.865736,-1.361335,-0.32776,0.053656,0.879155,0.133189,0.236308,1.380457,0.093007,0.474371,-0.158933,0.303057,1.006314,-0.178861,0.499693,0.46344,1.020073,0.34085,-0.226766
186,176.03,0.410628,0.284211,1.25972,2.872207,-1.355699,-0.330919,0.050752,1.025189,0.285494,0.248746,1.396,0.128868,0.629498,-0.162,0.30681,1.152531,-0.174,0.520113,0.47,1.129189,0.49245,-0.227,0.420885,0.301263,1.274222,2.862854,-1.36288,-0.323921,0.052071,0.875189,0.135494,0.229847,1.381087,0.088092,0.479498,-0.159036,0.30416,1.002531,-0.176672,0.492754,0.461606,1.016555,0.34245,-0.226951
187,176.06,0.428702,0.303386,1.276152,2.855089,-1.373524,-0.314043,0.001255,1.029485,0.28168,0.207458,1.396,0.082454,0.62486,-0.162,0.330963,1.155827,-0.174,0.470895,0.47,1.101505,0.489073,-0.227,0.419639,0.30168,1.272227,2.865886,-1.361934,-0.327162,0.052003,0.879485,0.13168,0.234353,1.380506,0.094596,0.47486,-0.159036,0.303867,1.005827,-0.178915,0.499214,0.462596,1.020463,0.339073,-0.226872
188,176.04,0.411665,0.284274,1.259606,2.872698,-1.357124,-0.331735,0.050828,1.026093,0.283539,0.246717,1.396,0.131363,0.62992,-0.162,0.29679,1.151742,-0.174,0.519097,0.47,1.120405,0.490285,-0.227,0.420348,0.301372,1.273844,2.862884,-1.363671,-0.323841,0.050882,0.876093,0.133539,0.227842,1.380588,0.089773,0.47992,-0.159145,0.306127,1.001742,-0.176198,0.492367,0.4617,1.017435,0.340285,-0.226864
189,176.01,0.429169,0.30358,1.27556,2.855875,-1.374172,-0.313465,0.001618,1.029983,0.281146,0.205409,1.396,0.083714,0.625175,-0.162,0.328447,1.155679,-0.174,0.469729,0.47,1.08901,0.489339,-0.227,0.41941,0.30177,1.271959,2.866105,-1.362329,-0.327268,0.051205,0.879983,0.131146,0.232344,1.380231,0.096624,0.475175,-0.159148,0.302452,1.005679,-0.17893,0.498746,0.462259,1.019879,0.339339,-0.227005
190,175.99,0.410773,0.28442,1.259154,2.873199,-1.356918,-0.330638,0.050804,1.026737,0.282888,0.244545,1.396,0.132358,0.629775,-0.162,0.309165,1.152476,-0.174,0.518501,0.47,1.115683,0.493465,-0.227,0.420362,0.301509,1.273505,2.863308,-1.363817,-0.323725,0.051072,0.876737,0.132888,0.225823,1.380088,0.091589,0.479775,-0.159221,0.304486,1.002476,-0.176801,0.491695,0.461105,1.015539,0.343465,-0.226868
191,176.2,0.429132,0.303758,1.275433,2.855773,-1.374836,-0.312354,0.001198,1.031013,0.279799,0.20639,1.396,0.085316,0.624737,-0.162,0.335987,1.156092,-0.174,0.469019,0.47,1.088225,0.492828,-0.227,0.419298,0.301965,1.271588,2.8665,-1.362571,-0.32701,0.051317,0.881013,0.129799,0.230287,1.37945,0.098193,0.474737,-0.159218,0.304223,1.006092,-0.178947,0.498051,0.461993,1.018077,0.342828,-0.226878
192,176.19,0.411077,0.284531,1.25913,2.873375,-1.357445,-0.330261,0.050743,1.027529,0.280237,0.244235,1.396,0.134032,0.628896,-0.162,0.308586,1.153603,-0.174,0.516491,0.47,1.103284,0.493788,-0.227,0.420177,0.301714,1.273231,2.863496,-1.364354,-0.323254,0.052581,0.877529,0.130237,0.224496,1.380221,0.093145,0.478896,-0.159196,0.307742,1.003603,-0.179624,0.490984,0.461698,1.013616,0.343788,-0.226751
193,176.16,0.428697,0.303662,1.274705,2.856753,-1.374054,-0.312747,0.002352,1.032681,0.276395,0.199873,1.396,0.086532,0.624885,-0.162,0.307223,1.157765,-0.174,0.466903,0.47,1.076937,0.495206,-0.227,0.41922,0.302154,1.271403,2.866695,-1.362819,-0.326669,0.05251,0.882681,0.126395,0.229204,1.379723,0.099975,0.474885,-0.159187,0.306091,1.007765,-0.180756,0.497059,0.462738,1.015735,0.345206,-0.226631
194,176.15,0.410399,0.284681,1.258318,2.873385,-1.356823,-0.329094,0.051314,1.027466,0.282536,0.241824,1.396,0.135229,0.629164,-0.162,0.292583,1.151273,-0.174,0.515974,0.47,1.099591,0.499767,-0.227,0.420065,0.301911,1.272927,2.864005,-1.363806,-0.322959,0.048307,0.877466,0.132536,0.222111,1.38022,0.09484,0.479164,-0.159215,0.302325,1.001273,-0.176301,0.489745,0.461182,1.011187,0.349767,-0.226963
195,176.13,0.428168,0.304037,1.274626,2.856608,-1.374132,-0.310356,0.002212,1.031663,0.279915,0.202061,1.396,0.08721,0.624555,-0.162,0.327725,1.155875,-0.174,0.466371,0.47,1.067364,0.500775,-0.227,0.418935,0.302351,1.270961,2.86703,-1.362399,-0.325805,0.049284,0.881663,0.129915,0.226815,1.380163,0.101347,0.474555,-0.15916,0.299252,1.005875,-0.182831,0.495908,0.461746,1.012189,0.350775,-0.227007
196,176.12,0.409618,0.28501,1.25782,2.873364,-1.356524,-0.327705,0.050203,1.02857,0.282583,0.239649,1.396,0.135628,0.629195,-0.162,0.313291,1.152453,-0.174,0.515184,0.47,1.106596,0.50694,-0.227,0.419695,0.302106,1.272528,2.864093,-1.364095,-0.321346,0.049631,0.87857,0.132583,0.220819,1.381803,0.096147,0.479195,-0.159157,0.302404,1.002453,-0.178136,0.488811,0.459569,1.007396,0.35694,-0.226908
197,176.12,0.42775,0.304458,1.27378,2.856513,-1.373419,-0.309034,0.000839,1.030816,0.285262,0.201102,1.396,0.087965,0.623067,-0.162,0.344086,1.156755,-0.174,0.465595,0.47,1.079731,0.505484,-0.227,0.418516,0.302547,1.270429,2.866968,-1.362865,-0.324438,0.050088,0.880816,0.135262,0.225316,1.381524,0.10249,0.473067,-0.159058,0.303766,1.006755,-0.181803,0.49509,0.461158,1.010934,0.355484,-0.226806
198,176.55,0.410273,0.285072,1.25696,2.873528,-1.356223,-0.325638,0.049166,1.028271,0.283175,0.242867,1.396,0.136958,0.628687,-0.162,0.306383,1.153047,-0.174,0.512959,0.47,1.10669,0.504976,-0.227,0.419271,0.302318,1.271849,2.863888,-1.364699,-0.320924,0.052048,0.878271,0.133175,0.219446,1.38148,0.097235,0.478687,-0.158987,0.306636,1.003047,-0.179169,0.487856,0.461476,1.008382,0.354976,-0.226547
199,176.56,0.428145,0.304485,1.2732,2.856285,-1.373873,-0.307279,-0.000324,1.031184,0.282295,0.202267,1.396,0.089491,0.624472,-0.162,0.332415,1.156494,-0.174,0.463368,0.47,1.077141,0.499398,-0.227,0.418316,0.302766,1.269753,2.866908,-1.363119,-0.323049,0.051704,0.881184,0.132295,0.225044,1.383107,0.103877,0.474472,-0.158956,0.305579,1.006494,-0.184199,0.493948,0.462788,1.011354,0.349398,-0.226661
200,176.6,0.409756,0.285259,1.25668,2.873805,-1.356291,-0.325091,0.048834,1.027459,0.282177,0.240414,1.396,0.138472,0.631029,-0.162,0.311993,1.149991,-0.174,0.512034,0.47,1.102447,0.498488,-0.227,0.419264,0.302513,1.27124,2.863794,-1.364751,-0.319058,0.052606,0.877459,0.132177,0.219522,1.383369,0.098777,0.481029,-0.159003,0.308022,0.999991,-0.177954,0.486545,0.462069,1.007677,0.348488,-0.226817
201,176.61,0.427699,0.304695,1.272715,2.857005,-1.373315,-0.306382,-0.000284,1.03061,0.27909,0.199694,1.396,0.090156,0.626344,-0.162,0.333675,1.154391,-0.174,0.462456,0.47,1.072293,0.49712,-0.227,0.418255,0.302978,1.269244,2.866841,-1.363402,-0.322007,0.052097,0.88061,0.12909,0.224509,1.383232,0.105453,0.476344,-0.159055,0.307246,1.004391,-0.182755,0.492727,0.463163,1.010896,0.34712,-0.226753
202,176.8,0.410186,0.285449,1.25647,2.874013,-1.35619,-0.324475,0.048863,1.027718,0.279229,0.24098,1.396,0.139255,0.632146,-0.162,0.294794,1.150324,-0.174,0.510136,0.47,1.101516,0.497446,-0.227,0.419087,0.30278,1.270764,2.863883,-1.365047,-0.318376,0.052874,0.877718,0.129229,0.218496,1.382976,0.100079,0.482146,-0.159045,0.309414,1.000324,-0.179689,0.485345,0.462807,1.007202,0.347446,-0.226674
203,176.81,0.42759,0.304818,1.272495,2.85689,-1.373512,-0.305723,-0.000488,1.031585,0.27655,0.201527,1.396,0.09112,0.627736,-0.162,0.320902,1.154432,-0.174,0.460582,0.47,1.06762,0.495061,-0.227,0.418171,0.303239,1.268883,2.866999,-1.363508,-0.321049,0.052233,0.881585,0.12655,0.223867,1.383887,0.106643,0.477736,-0.159056,0.30498,1.004432,-0.184851,0.491351,0.463709,1.010423,0.345061,-0.22678
204,176.86,0.40936,0.285705,1.255771,2.874419,-1.356676,-0.32372,0.048421,1.027357,0.27918,0.239591,1.396,0.140327,0.634011,-0.162,0.307738,1.146802,-0.174,0.50999,0.47,1.100556,0.497568,-0.227,0.419052,0.303012,1.27046,2.864038,-1.364799,-0.316746,0.049531,0.877357,0.12918,0.218453,1.384547,0.101346,0.484011,-0.159201,0.305055,0.996802,-0.1767,0.484032,0.461824,1.005273,0.347567,-0.226956
205,176.87,0.42784,0.305092,1.272628,2.856843,-1.375807,-0.30569,0.00111,1.030026,0.276035,0.19803,1.396,0.091522,0.628481,-0.162,0.345383,1.153598,-0.174,0.460424,0.47,1.070594,0.495809,-0.227,0.417962,0.303496,1.268445,2.86717,-1.363421,-0.319768,0.049658,0.880026,0.126035,0.223499,1.384756,0.107876,0.478481,-0.159207,0.304316,1.003598,-0.182925,0.490372,0.462247,1.007917,0.345809,-0.227038
206,176.92,0.410263,0.285879,1.255288,2.874748,-1.359305,-0.319602,0.050012,1.030677,0.268898,0.23782,1.396,0.140469,0.634415,-0.162,0.305441,1.151701,-0.174,0.509761,0.47,1.100268,0.497466,-0.227,0.418843,0.303232,1.270171,2.864081,-1.365391,-0.316567,0.0488,0.880677,0.118898,0.217321,1.384237,0.102305,0.484415,-0.159189,0.304298,1.001701,-0.184103,0.483085,0.462351,1.005634,0.347466,-0.226614
207,176.93,0.427841,0.305275,1.27193,2.857456,-1.376925,-0.301553,0.000725,1.034124,0.268633,0.198851,1.396,0.092206,0.630052,-0.162,0.337736,1.152424,-0.174,0.46026,0.47,1.067603,0.495626,-0.227,0.417998,0.303711,1.268146,2.867452,-1.364436,-0.31828,0.049453,0.884125,0.118633,0.222216,1.384331,0.108741,0.480052,-0.159196,0.303301,1.002424,-0.182916,0.489544,0.462873,1.008658,0.345626,-0.226843
208,176.98,0.409505,0.286268,1.256202,2.874829,-1.359587,-0.32029,0.050315,1.030848,0.269014,0.238632,1.396,0.141225,0.635091,-0.162,0.302381,1.148223,-0.174,0.508714,0.47,1.096076,0.497076,-0.227,0.418957,0.303452,1.26974,2.864451,-1.366375,-0.314283,0.052255,0.880848,0.119014,0.216553,1.383506,0.103096,0.485091,-0.159177,0.307331,0.998223,-0.178553,0.482411,0.462027,1.005441,0.347076,-0.226739
209,177.0,0.427361,0.305742,1.271452,2.857914,-1.377219,-0.301599,0.000839,1.03499,0.267514,0.199994,1.396,0.092884,0.629723,-0.162,0.329498,1.151802,-0.174,0.459462,0.47,1.070288,0.495086,-0.227,0.417952,0.303905,1.268057,2.867609,-1.365254,-0.317317,0.052089,0.88499,0.117514,0.221827,1.382802,0.109376,0.479723,-0.159164,0.304978,1.001802,-0.180469,0.488711,0.462636,1.008436,0.345086,-0.226835
210,177.04,0.408792,0.286512,1.254713,2.875216,-1.359033,-0.319882,0.049492,1.032292,0.268353,0.239759,1.396,0.142171,0.634993,-0.162,0.330037,1.147607,-0.174,0.50876,0.47,1.096782,0.497401,-0.227,0.418748,0.303758,1.269568,2.864776,-1.367217,-0.313086,0.049828,0.882292,0.118353,0.216533,1.383478,0.103832,0.484993,-0.159274,0.306765,0.997607,-0.177421,0.481747,0.462411,1.005007,0.347401,-0.226853
211,177.04,0.426641,0.305802,1.27021,2.859409,-1.375489,-0.30239,0.004221,1.036788,0.261562,0.193575,1.396,0.094202,0.62987,-0.162,0.298696,1.152211,-0.174,0.459444,0.47,1.067757,0.496804,-0.227,0.417637,0.304261,1.267465,2.867927,-1.365985,-0.316088,0.050393,0.886788,0.111562,0.222078,1.383767,0.110675,0.47987,-0.159521,0.306693,1.002211,-0.182259,0.488651,0.463551,1.00651,0.346804,-0.226897
212,177.08,0.407929,0.287165,1.25725,2.87566,-1.359427,-0.318886,0.053385,1.036112,0.262105,0.233545,1.396,0.142946,0.635304,-0.162,0.299357,1.147623,-0.174,0.506132,0.47,1.0398,0.500881,-0.227,0.418347,0.304083,1.268792,2.865515,-1.367259,-0.312192,0.045606,0.886112,0.112105,0.215178,1.384537,0.105154,0.485304,-0.159618,0.301028,0.997623,-0.179366,0.481741,0.462427,1.002116,0.350881,-0.226951
213,177.08,0.426329,0.30666,1.270926,2.858916,-1.377118,-0.300075,0.004158,1.04066,0.259099,0.195684,1.396,0.094297,0.629263,-0.162,0.331081,1.153866,-0.174,0.456798,0.47,1.029465,0.513796,-0.227,0.416907,0.304274,1.267516,2.86849,-1.366312,-0.315068,0.047762,0.89066,0.109099,0.219557,1.384979,0.111345,0.479263,-0.159503,0.299952,1.003866,-0.183037,0.487651,0.462959,0.99724,0.363796,-0.227027
214,177.11,0.407507,0.287467,1.254322,2.875749,-1.35928,-0.31841,0.052504,1.037637,0.259374,0.235347,1.396,0.143328,0.63448,-0.162,0.316798,1.149771,-0.174,0.505895,0.47,1.073195,0.522381,-0.227,0.417622,0.304192,1.269034,2.865631,-1.368188,-0.311215,0.04878,0.887637,0.109374,0.213771,1.385474,0.105685,0.48448,-0.159402,0.303519,0.999771,-0.178806,0.480241,0.462435,0.990106,0.372381,-0.226783
215,177.33,0.425582,0.306734,1.270298,2.859024,-1.377049,-0.29962,0.003536,1.040466,0.258982,0.197823,1.396,0.095041,0.62916,-0.162,0.333019,1.153939,-0.174,0.456212,0.47,1.050627,0.520363,-0.227,0.416482,0.304804,1.266934,2.868667,-1.366845,-0.314651,0.050003,0.890466,0.108982,0.218926,1.38531,0.111943,0.47916,-0.159223,0.305439,1.00394,-0.182673,0.486409,0.463948,0.992716,0.370363,-0.226481
216,177.34,0.407024,0.287972,1.25489,2.875481,-1.359212,-0.318047,0.053073,1.038762,0.259263,0.233412,1.396,0.144015,0.634597,-0.162,0.325121,1.149142,-0.174,0.504507,0.47,1.072528,0.526669,-0.227,0.417242,0.304656,1.268351,2.865847,-1.369436,-0.310216,0.048767,0.888762,0.109263,0.213807,1.386665,0.106412,0.484597,-0.159353,0.305121,0.999142,-0.178439,0.479326,0.464536,0.987688,0.376669,-0.226529
217,177.36,0.42393,0.306612,1.270988,2.85838,-1.375255,-0.303376,0.004377,1.044277,0.251738,0.192543,1.396,0.096204,0.629936,-0.162,0.295375,1.154093,-0.174,0.455222,0.47,1.05831,0.527557,-0.227,0.416064,0.305076,1.266542,2.868768,-1.368131,-0.313646,0.050272,0.894277,0.101738,0.218479,1.386317,0.112956,0.479936,-0.159398,0.306079,1.004093,-0.184824,0.485595,0.466056,0.988504,0.377557,-0.226223
218,177.38,0.406753,0.288318,1.255877,2.875218,-1.360355,-0.320203,0.053581,1.041622,0.254182,0.225352,1.396,0.145532,0.636451,-0.162,0.279078,1.148938,-0.174,0.501195,0.47,1.050098,0.530553,-0.227,0.416605,0.304803,1.26831,2.865886,-1.369139,-0.3105,0.044398,0.891622,0.104182,0.212199,1.387513,0.107587,0.486451,-0.159469,0.299963,0.998938,-0.181714,0.478483,0.46483,0.984345,0.380553,-0.226885
